R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,400,100,0,0,0,0,7,75,10,10.0,32.0,0.000010,0.000300,20,0,0,0,0,10,75,0,0
sysTime,ARawX,ARawY,ARawZ,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R
147.541,7.709,-6.315,8.509,-0.944,-2.261,19.868,20.786,21.834
147.553,10.123,-6.401,5.463,-0.818,-2.050,19.311,20.237,21.398
147.564,6.430,-3.146,3.832,-0.622,-1.872,18.590,19.530,20.888
147.576,-1.753,0.222,6.914,-0.335,-1.719,17.770,18.698,20.281
147.588,-4.023,5.043,8.078,0.914,-1.498,16.862,17.741,19.597
147.600,-0.057,2.967,9.652,1.952,-1.150,15.880,16.727,18.825
147.611,2.421,2.105,9.990,2.963,-0.705,14.798,15.626,17.953
147.623,3.829,1.235,10.291,3.737,-0.203,13.672,14.492,17.005
147.635,3.060,1.918,10.801,4.300,0.304,12.470,13.286,15.986
147.646,1.609,3.750,9.824,4.745,0.792,11.228,12.030,14.904
147.658,0.258,6.509,9.120,5.236,1.261,10.030,10.813,13.759
147.670,-1.049,7.838,8.632,5.591,1.712,8.659,9.429,12.551
147.682,-2.220,5.942,7.856,5.444,2.111,7.361,8.128,11.287
147.693,-5.209,0.833,8.006,4.621,2.409,6.185,6.977,10.075
147.704,2.996,-5.755,8.840,3.814,2.604,5.061,5.879,8.970
147.716,4.382,-6.114,7.381,4.377,2.903,3.967,4.787,7.745
147.726,8.370,1.099,7.884,5.029,3.113,3.049,3.867,6.722
147.736,-6.560,8.636,12.282,6.176,3.420,2.234,3.044,5.761
147.747,-5.317,11.122,9.221,6.620,3.734,1.494,2.291,4.870
147.757,5.597,-2.967,7.626,5.366,3.947,0.671,1.506,3.998
147.768,5.288,-1.580,11.685,4.521,4.009,-0.070,0.795,3.168
147.778,-3.060,7.810,11.096,5.490,4.132,-0.721,0.128,2.368
147.788,-8.557,-3.376,10.845,4.162,4.228,-1.414,-0.524,1.621
147.799,-0.294,-9.886,8.014,1.825,4.040,-2.217,-1.250,0.898
147.809,7.443,3.578,9.005,2.138,3.788,-3.129,-2.168,0.119
147.819,1.566,11.841,11.405,3.590,3.689,-4.040,-3.107,-0.697
147.830,-3.190,-4.821,9.249,2.297,3.603,-5.183,-4.194,-1.589
147.840,-0.919,-4.957,7.640,1.130,3.343,-6.383,-5.344,-2.556
147.850,-0.524,1.810,10.909,2.103,3.159,-7.742,-6.725,-3.629
147.861,7.156,2.450,9.796,2.676,3.088,-9.340,-8.339,-4.858
147.871,5.906,8.169,9.415,3.548,3.073,-11.049,-10.076,-6.226
147.881,-6.251,3.765,12.964,3.466,3.103,-12.966,-11.978,-7.745
147.892,-1.904,-8.808,6.268,1.180,2.958,-15.098,-14.021,-9.435
147.902,-1.286,1.214,9.429,1.897,2.791,-17.099,-16.034,-11.217
147.912,5.719,2.945,10.564,3.139,2.787,-19.516,-18.483,-13.162
147.923,8.162,8.758,9.249,4.076,2.867,-22.006,-21.000,-15.288
147.933,-4.074,7.149,12.425,4.243,2.988,-24.653,-23.638,-17.564
147.943,1.659,-11.704,7.525,2.309,3.012,-27.118,-26.044,-19.853
147.955,4.131,-7.652,8.028,2.325,3.003,-30.012,-28.930,-22.630
147.966,0.747,-0.071,12.950,2.283,2.902,-32.470,-31.392,-25.072
147.976,-1.128,1.271,10.191,2.452,2.860,-34.883,-33.800,-27.502
147.986,5.999,-7.766,7.238,1.342,2.739,-37.171,-36.042,-29.894
147.997,5.259,-5.194,12.224,1.365,2.621,-39.310,-38.182,-32.354
148.008,-1.997,6.021,10.284,2.566,2.557,-41.102,-40.008,-34.654
148.019,-0.050,6.804,8.581,3.538,2.622,-42.500,-41.446,-36.719
148.030,-7.336,-1.724,11.427,2.448,2.651,-43.545,-42.463,-38.442
148.040,-2.112,-4.174,7.705,1.483,2.546,-44.092,-42.964,-39.794
148.051,3.326,0.150,8.703,1.604,2.438,-44.277,-43.156,-40.812
148.061,-5.417,1.774,11.096,1.627,2.343,-44.144,-43.028,-41.494
148.071,-2.795,2.989,11.685,1.891,2.272,-43.670,-42.543,-41.859
148.082,8.183,-1.868,5.714,1.519,2.207,-42.990,-41.838,-41.914
148.093,7.860,-3.355,11.427,0.993,2.103,-42.042,-40.880,-41.673
148.104,-4.605,-2.191,12.116,0.452,1.945,-40.971,-39.802,-41.189
148.115,-2.392,-4.993,7.245,-0.954,1.680,-39.898,-38.677,-40.500
148.126,-4.059,-0.107,5.801,-1.180,1.342,-38.653,-37.430,-39.652
148.137,-0.819,-0.301,12.504,-1.011,1.088,-37.531,-36.314,-38.750
148.147,0.632,8.363,10.349,0.476,0.911,-36.453,-35.280,-37.816
148.157,3.685,-4.663,8.021,-1.156,0.776,-35.428,-34.191,-36.831
148.167,5.266,-4.979,9.113,-3.071,0.397,-34.371,-33.088,-35.818
148.178,5.187,-10.813,9.738,-3.820,-0.013,-33.369,-32.087,-34.779
148.189,3.420,-4.792,8.006,-4.313,-0.478,-32.456,-31.164,-33.726
148.200,-3.700,-1.120,13.755,-3.775,-0.849,-31.702,-30.425,-32.737
148.211,2.435,-4.469,8.718,-3.913,-1.191,-31.036,-29.760,-31.852
148.222,-0.668,1.918,11.233,-2.898,-1.440,-30.376,-29.130,-31.035
148.233,-7.084,1.422,14.222,-2.455,-1.572,-29.804,-28.569,-30.296
148.244,-5.460,-4.885,12.138,-3.266,-1.723,-29.353,-28.106,-29.629
148.255,-3.815,-2.679,10.988,-3.239,-1.900,-28.677,-27.449,-28.993
148.266,-6.265,4.224,10.794,-2.404,-1.991,-28.106,-26.909,-28.376
148.278,-7.989,7.903,10.255,-1.444,-1.972,-27.506,-26.335,-27.766
148.289,-6.416,6.509,11.204,-0.688,-1.878,-26.840,-25.683,-27.144
148.300,-10.087,3.111,11.534,-0.798,-1.775,-26.069,-24.905,-26.501
148.311,-9.462,2.227,13.489,-0.961,-1.700,-25.246,-24.073,-25.808
148.322,-3.492,3.571,12.353,-0.974,-1.646,-24.318,-23.135,-25.042
148.333,-0.970,-0.165,10.227,-1.414,-1.604,-23.117,-21.907,-24.176
148.344,-7.371,-7.177,10.672,-3.096,-1.710,-21.750,-20.506,-23.172
148.356,-9.714,-7.465,11.915,-3.954,-1.915,-20.235,-18.992,-21.985
148.367,-6.093,-4.655,11.240,-4.592,-2.199,-18.435,-17.196,-20.646
148.379,-0.689,-4.116,10.651,-5.184,-2.523,-16.469,-15.225,-19.126
148.391,1.551,-5.338,9.566,-5.744,-2.863,-14.364,-13.107,-17.449
148.402,1.810,-7.422,10.572,-6.777,-3.277,-12.235,-10.955,-15.683
148.413,7.838,-6.452,10.169,-7.058,-3.686,-9.994,-8.715,-13.738
148.424,9.807,-5.058,7.956,-7.029,-4.053,-7.784,-6.511,-11.697
148.436,3.750,-1.573,7.223,-6.778,-4.384,-5.772,-4.512,-9.624
148.448,-1.774,1.947,8.502,-6.015,-4.618,-3.780,-2.558,-7.582
148.459,0.502,6.049,11.283,-4.464,-4.677,-1.997,-0.823,-5.614
148.471,2.794,7.091,11.944,-3.279,-4.580,-0.487,0.650,-3.755
148.482,1.767,-0.244,9.048,-3.451,-4.434,0.570,1.714,-2.165
148.494,0.373,-2.227,6.929,-3.719,-4.347,1.437,2.590,-0.774
148.505,4.447,4.059,10.356,-2.684,-4.208,2.192,3.313,0.466
148.517,0.517,7.774,13.244,-1.121,-3.929,2.678,3.769,1.475
148.528,-1.113,0.819,9.228,-1.358,-3.625,2.937,4.031,2.237
148.539,9.785,0.208,6.864,-1.516,-3.376,3.092,4.184,2.809
148.549,5.970,1.559,7.762,-1.485,-3.160,3.086,4.168,3.198
148.560,1.860,2.622,6.656,-1.515,-2.983,2.913,3.974,3.435
148.571,7.184,-7.328,9.041,-3.646,-2.942,2.686,3.779,3.521
148.582,3.858,-8.916,6.735,-6.498,-3.249,2.370,3.544,3.494
148.594,-3.254,-8.657,6.799,-8.940,-3.890,2.059,3.315,3.370
148.604,6.107,-2.514,7.482,-7.907,-4.417,1.990,3.221,3.244
148.616,6.121,1.185,7.690,-6.091,-4.733,1.924,3.106,3.110
148.628,5.496,4.612,8.100,-4.428,-4.782,2.051,3.167,3.032
148.638,8.736,3.290,9.594,-3.427,-4.650,2.351,3.421,3.053
148.648,-3.405,-9.175,11.333,-4.536,-4.578,2.840,3.918,3.196
148.658,-2.665,1.199,10.457,-3.700,-4.547,3.351,4.388,3.450
148.668,-1.738,8.837,10.370,-2.904,-4.391,3.816,4.818,3.766
148.678,-1.746,-7.939,8.409,-3.712,-4.266,4.294,5.328,4.143
148.688,6.049,-3.800,7.381,-4.242,-4.283,4.610,5.673,4.522
148.699,3.477,7.199,13.783,-2.954,-4.171,4.944,5.995,4.883
148.710,5.015,2.256,12.885,-2.862,-4.010,5.421,6.490,5.325
148.722,6.761,-3.448,9.911,-3.496,-3.892,5.903,6.984,5.793
148.733,8.277,-2.651,7.338,-3.933,-3.898,6.097,7.191,6.148
148.743,-2.874,5.439,13.675,-3.076,-3.835,6.249,7.331,6.435
148.753,-0.646,-3.448,10.334,-3.822,-3.794,6.326,7.434,6.671
148.763,-12.617,0.603,10.291,-3.346,-3.776,6.263,7.350,6.827
148.773,-1.638,0.553,7.590,-2.962,-3.692,6.134,7.201,6.899
148.783,12.810,0.912,7.913,-2.779,-3.600,5.847,6.899,6.864
148.795,5.395,3.650,9.465,-3.203,-3.555,5.675,6.724,6.752
148.806,-1.365,4.117,9.932,-4.255,-3.662,5.230,6.290,6.542
148.818,-5.417,2.249,10.629,-5.053,-3.888,4.816,5.890,6.244
148.830,-5.424,0.639,10.500,-5.505,-4.143,4.336,5.424,5.894
148.842,-4.167,-0.775,10.090,-5.465,-4.343,3.835,4.925,5.489
148.853,-1.358,-0.969,9.738,-5.129,-4.480,3.460,4.530,5.068
148.865,1.063,-0.301,9.946,-4.491,-4.503,3.142,4.177,4.672
148.876,-6.251,2.507,9.803,-3.291,-4.401,2.801,3.788,4.287
148.888,-6.265,1.659,10.665,-2.197,-4.147,2.625,3.575,3.941
148.900,-6.617,0.474,12.440,-1.412,-3.792,2.553,3.479,3.681
148.911,-5.740,-0.653,12.483,-0.901,-3.384,2.606,3.518,3.527
148.923,-5.151,-2.399,12.203,-0.773,-2.990,2.648,3.552,3.458
148.935,-3.434,-3.980,11.685,-0.469,-2.589,2.653,3.539,3.427
148.946,-1.393,-4.066,10.809,-0.701,-2.267,2.644,3.531,3.392
148.958,0.545,-4.727,10.342,-1.103,-2.041,2.692,3.588,3.384
148.970,1.501,-5.273,9.020,-1.726,-1.932,2.736,3.656,3.403
148.981,1.034,-4.957,7.913,-2.441,-1.948,2.605,3.557,3.391
148.993,-0.143,-3.614,7.238,-2.452,-1.987,2.302,3.267,3.294
149.005,-4.145,-1.609,9.465,-2.135,-2.014,2.212,3.167,3.154
149.016,-5.345,-1.048,10.687,-1.454,-1.959,2.225,3.156,3.054
149.028,-3.973,-1.013,11.053,-0.682,-1.795,2.164,3.062,2.987
149.039,-0.287,-3.039,11.685,0.698,-1.454,2.056,2.917,2.904
149.050,-4.375,7.551,13.625,2.302,-1.007,1.835,2.654,2.801
149.061,-7.170,9.153,14.207,3.300,-0.461,1.632,2.447,2.660
149.072,-7.623,5.812,13.848,2.338,-0.053,1.346,2.224,2.481
149.082,-4.145,-2.981,10.140,0.522,0.118,1.235,2.179,2.341
149.093,-3.592,-4.670,8.905,-0.928,0.048,0.988,1.987,2.182
149.104,-3.017,-4.907,7.798,-1.989,-0.182,0.915,1.968,2.036
149.116,-3.915,-3.599,9.853,-2.385,-0.445,0.849,1.921,1.927
149.126,-2.011,-1.810,7.159,-2.601,-0.696,0.667,1.751,1.815
149.137,-0.100,0.977,8.668,-2.102,-0.875,0.738,1.804,1.731
149.147,4.045,-0.517,12.282,-2.133,-1.014,0.686,1.746,1.667
149.157,4.397,-2.881,13.144,-2.494,-1.172,0.624,1.685,1.594
149.168,1.501,-0.811,12.454,-2.477,-1.333,0.491,1.543,1.499
149.178,-4.871,4.404,11.922,-1.776,-1.421,0.490,1.521,1.431
149.189,-7.422,6.013,12.231,-0.616,-1.383,0.366,1.368,1.350
149.200,-9.541,4.885,11.879,-0.131,-1.270,0.282,1.276,1.270
149.211,-9.599,1.307,10.794,-0.567,-1.192,0.165,1.178,1.172
149.222,-6.912,-3.154,9.702,-1.203,-1.181,0.028,1.071,1.068
149.234,-6.078,-2.184,12.562,-2.186,-1.284,-0.124,0.951,0.958
149.245,-2.421,-5.999,10.636,-3.840,-1.543,-0.343,0.780,0.837
149.256,1.781,-7.350,8.991,-5.417,-1.954,-0.452,0.716,0.696
149.268,5.338,-6.250,8.624,-6.487,-2.434,-0.542,0.658,0.565
149.279,3.937,-0.179,9.824,-6.367,-2.924,-0.667,0.524,0.438
149.291,-0.057,5.245,9.817,-5.612,-3.317,-0.629,0.530,0.339
149.303,-5.633,5.187,9.580,-4.410,-3.519,-0.722,0.393,0.252
149.314,-6.207,-6.753,10.809,-4.334,-3.537,-0.687,0.419,0.193
149.326,1.264,-9.979,13.316,-4.275,-3.554,-0.687,0.391,0.154
149.338,4.993,-5.144,14.265,-4.350,-3.628,-0.673,0.393,0.133
149.350,2.313,0.524,11.815,-4.030,-3.709,-0.557,0.494,0.140
149.361,-1.638,-0.100,10.615,-3.368,-3.687,-0.553,0.478,0.159
149.373,2.471,-7.695,11.218,-2.976,-3.548,-0.523,0.496,0.185
149.385,9.649,-12.099,13.244,-3.123,-3.405,-0.522,0.483,0.217
149.397,11.036,-9.692,11.700,-3.531,-3.354,-0.505,0.502,0.249
149.408,6.911,-5.252,8.905,-3.757,-3.373,-0.499,0.519,0.276
149.420,4.073,-5.237,10.406,-4.073,-3.431,-0.542,0.482,0.293
149.432,4.203,-8.629,9.515,-4.527,-3.510,-0.606,0.429,0.284
149.444,2.960,-8.600,8.553,-5.040,-3.639,-0.709,0.343,0.256
149.455,2.198,-7.393,9.472,-5.541,-3.828,-0.909,0.157,0.186
149.467,2.004,-3.132,9.630,-5.754,-4.056,-1.113,-0.042,0.076
149.479,-4.045,1.422,8.121,-5.468,-4.261,-1.303,-0.254,-0.074
149.490,-5.913,-2.974,8.021,-5.016,-4.349,-1.555,-0.522,-0.242
149.502,-0.840,-8.535,11.369,-4.875,-4.360,-1.777,-0.770,-0.431
149.514,1.422,-3.340,12.993,-4.784,-4.405,-2.010,-1.016,-0.647
149.526,-5.855,4.066,11.146,-4.299,-4.456,-2.258,-1.282,-0.877
149.537,-7.680,1.674,9.932,-3.329,-4.360,-2.480,-1.538,-1.094
149.549,-7.285,0.431,9.702,-1.817,-4.084,-2.559,-1.663,-1.290
149.560,-0.021,-7.256,12.080,-1.282,-3.704,-2.697,-1.824,-1.467
149.572,4.196,-2.622,13.201,-1.089,-3.387,-2.748,-1.891,-1.625
149.584,1.839,6.818,11.635,-0.515,-3.123,-2.848,-2.012,-1.761
149.595,-2.421,9.513,9.630,0.753,-2.761,-2.819,-2.023,-1.862
149.607,-4.462,4.095,9.034,2.107,-2.231,-2.748,-1.988,-1.926
149.619,-5.511,-2.119,10.184,3.035,-1.592,-2.643,-1.906,-1.955
149.630,-4.224,-5.151,11.750,3.225,-0.974,-2.564,-1.832,-1.933
149.642,-2.902,-2.572,11.304,3.004,-0.478,-2.462,-1.724,-1.899
149.653,-1.020,2.450,10.773,2.778,-0.109,-2.408,-1.666,-1.849
149.665,-0.107,7.846,11.268,2.837,0.176,-2.293,-1.555,-1.791
149.677,-1.753,10.303,10.550,3.168,0.446,-2.281,-1.550,-1.728
149.689,-3.707,10.547,11.146,3.661,0.742,-2.255,-1.533,-1.675
149.700,-5.956,8.686,11.060,4.020,1.065,-2.169,-1.455,-1.611
149.712,-7.027,5.920,10.651,4.059,1.379,-2.075,-1.362,-1.536
149.724,-6.330,2.565,10.536,3.627,1.638,-1.977,-1.253,-1.459
149.736,-3.858,0.625,10.212,2.695,1.779,-1.954,-1.210,-1.394
149.747,-1.358,0.704,9.846,1.487,1.761,-1.861,-1.087,-1.330
149.759,1.975,0.804,10.507,0.092,1.582,-1.850,-1.044,-1.277
149.771,4.756,0.150,10.902,-1.272,1.263,-1.804,-0.965,-1.234
149.782,5.589,-1.005,11.261,-2.363,0.860,-1.918,-1.051,-1.209
149.794,6.559,-3.003,10.988,-3.158,0.428,-2.022,-1.136,-1.221
149.806,3.736,-5.259,10.758,-3.763,-0.006,-2.171,-1.280,-1.262
149.818,5.180,-9.699,9.422,-4.886,-0.475,-2.348,-1.433,-1.348
149.829,6.021,-9.556,9.990,-5.251,-0.944,-2.596,-1.685,-1.478
149.841,-2.047,-2.938,10.658,-4.374,-1.351,-2.784,-1.898,-1.628
149.852,-12.961,0.366,12.569,-3.181,-1.588,-3.077,-2.226,-1.808
149.863,-13.285,-2.485,12.131,-3.054,-1.737,-3.301,-2.465,-2.035
149.875,-9.707,-6.222,10.909,-3.755,-1.919,-3.541,-2.693,-2.273
149.887,-4.397,-8.219,8.236,-4.874,-2.192,-3.725,-2.842,-2.488
149.898,0.711,-6.811,6.986,-5.733,-2.550,-3.911,-2.992,-2.693
149.910,4.569,-3.039,6.720,-6.072,-2.943,-4.029,-3.106,-2.883
149.922,6.114,1.106,9.185,-5.860,-3.305,-4.076,-3.178,-3.048
149.934,5.941,4.224,11.434,-5.421,-3.610,-4.189,-3.319,-3.190
149.945,3.369,4.641,13.438,-5.000,-3.833,-4.245,-3.384,-3.300
149.957,1.551,1.882,13.201,-4.619,-3.965,-4.233,-3.365,-3.390
149.969,-0.467,-1.717,11.247,-4.389,-4.021,-4.295,-3.443,-3.453
149.980,-2.522,-5.122,8.524,-4.356,-4.027,-4.254,-3.420,-3.498
149.992,-2.593,-5.230,7.468,-4.332,-4.031,-4.237,-3.405,-3.532
150.004,-1.530,-3.937,7.892,-4.406,-4.052,-4.281,-3.443,-3.541
150.016,-0.531,-1.501,8.883,-4.489,-4.105,-4.243,-3.413,-3.548
150.027,0.732,1.307,11.369,-4.579,-4.193,-4.290,-3.474,-3.569
150.039,-0.280,1.767,11.233,-4.470,-4.265,-4.401,-3.591,-3.611
150.051,-1.645,-1.745,11.563,-4.146,-4.261,-4.563,-3.773,-3.699
150.061,-0.186,0.107,9.142,-3.498,-4.189,-4.820,-4.069,-3.831
150.072,1.645,8.686,9.113,-1.338,-3.944,-5.072,-4.399,-4.010
150.082,0.754,3.089,11.154,-1.147,-3.652,-5.348,-4.681,-4.239
150.094,0.366,-0.488,11.261,-1.763,-3.432,-5.619,-4.929,-4.483
150.105,3.082,-2.981,9.889,-1.982,-3.258,-5.900,-5.213,-4.737
150.116,2.996,2.514,8.488,-0.934,-3.030,-6.252,-5.610,-5.018
150.127,0.258,9.735,8.136,0.701,-2.698,-6.600,-6.012,-5.339
150.139,-1.494,11.941,9.027,2.322,-2.228,-6.996,-6.456,-5.701
150.150,-0.776,10.784,10.018,2.781,-1.705,-7.426,-6.907,-6.076
150.162,-0.438,8.974,9.752,2.570,-1.276,-7.781,-7.255,-6.461
150.173,0.316,6.998,9.882,1.980,-0.946,-8.030,-7.489,-6.824
150.185,3.384,-2.220,9.372,0.882,-0.712,-8.300,-7.722,-7.154
150.196,2.593,-9.944,9.523,-2.031,-0.728,-8.614,-7.971,-7.445
150.207,-1.056,-11.840,9.429,-3.880,-0.980,-8.606,-7.924,-7.682
150.218,-3.822,-6.538,10.277,-3.779,-1.275,-8.742,-8.072,-7.884
150.229,-2.033,0.610,9.573,-2.227,-1.433,-8.677,-8.066,-8.020
150.240,0.912,4.426,9.142,-1.398,-1.452,-8.723,-8.146,-8.133
150.251,3.635,2.342,7.525,-1.166,-1.425,-8.609,-8.050,-8.187
150.262,2.428,-1.846,6.656,-1.569,-1.422,-8.531,-7.959,-8.195
150.272,2.141,-0.862,8.574,-1.568,-1.439,-8.375,-7.794,-8.161
150.283,-1.688,4.469,14.042,-1.044,-1.424,-8.398,-7.814,-8.116
150.293,-7.573,0.438,8.883,-1.229,-1.387,-8.339,-7.739,-8.073
150.303,3.103,-4.088,5.973,-2.581,-1.462,-8.275,-7.620,-8.012
150.314,8.557,-8.686,8.366,-3.822,-1.676,-8.070,-7.383,-7.917
150.325,3.649,-9.304,9.178,-3.809,-1.845,-7.814,-7.121,-7.765
150.335,-2.493,5.769,11.398,-1.498,-1.935,-7.539,-6.906,-7.590
150.347,-1.437,11.654,12.425,1.498,-1.684,-7.251,-6.672,-7.377
150.358,0.337,8.284,12.555,2.668,-1.237,-6.975,-6.414,-7.133
150.369,-5.791,8.974,11.527,4.203,-0.690,-6.833,-6.303,-6.907
150.380,-7.522,11.050,10.313,4.616,-0.114,-6.657,-6.130,-6.702
150.392,-4.375,12.753,11.082,5.431,0.446,-6.514,-5.995,-6.504
150.403,-3.858,11.963,11.807,5.538,1.006,-6.529,-6.008,-6.351
150.415,-3.132,10.210,12.375,5.284,1.452,-6.463,-5.909,-6.223
150.426,-3.398,8.492,12.109,5.085,1.832,-6.465,-5.888,-6.107
150.438,-8.104,6.926,11.211,5.128,2.188,-6.441,-5.849,-6.014
150.449,-4.462,8.456,11.462,5.092,2.482,-6.481,-5.876,-5.935
150.461,0.682,8.291,12.080,5.130,2.751,-6.487,-5.878,-5.888
150.473,3.894,7.264,12.785,4.905,2.974,-6.488,-5.871,-5.853
150.484,-2.105,1.142,13.201,4.034,3.123,-6.472,-5.823,-5.821
150.494,-12.760,-6.013,10.694,2.475,3.102,-6.290,-5.617,-5.762
150.504,1.523,4.375,7.884,3.215,3.068,-6.075,-5.441,-5.663
150.516,0.387,5.094,8.193,3.160,3.036,-5.847,-5.232,-5.512
150.527,-1.702,4.900,9.343,3.328,3.030,-5.688,-5.088,-5.351
150.539,-3.750,4.914,9.774,3.575,3.056,-5.432,-4.845,-5.174
150.551,-5.992,5.482,11.225,4.309,3.152,-5.174,-4.604,-4.961
150.562,-8.083,4.936,11.527,4.764,3.320,-4.945,-4.385,-4.729
150.574,-9.311,4.663,12.957,5.415,3.564,-4.823,-4.280,-4.533
150.586,-10.303,3.269,13.395,5.927,3.870,-4.707,-4.179,-4.355
150.597,-9.254,0.797,13.201,6.142,4.209,-4.593,-4.071,-4.200
150.609,-6.718,-2.033,12.289,5.544,4.477,-4.519,-3.984,-4.057
150.621,-1.415,-3.922,11.987,4.441,4.591,-4.412,-3.853,-3.930
150.632,0.596,-4.727,11.046,3.426,4.512,-4.284,-3.704,-3.808
150.644,6.610,-3.657,11.225,1.830,4.236,-4.360,-3.741,-3.729
150.655,-3.427,-4.447,8.869,0.459,3.850,-4.457,-3.798,-3.695
150.667,2.335,-0.754,9.594,0.454,3.380,-4.646,-3.984,-3.725
150.677,-5.396,0.546,8.847,0.026,3.009,-4.968,-4.299,-3.835
150.687,3.089,-5.395,11.829,-1.511,2.571,-5.268,-4.567,-4.004
150.698,-1.401,-8.607,10.148,-2.883,1.991,-5.533,-4.801,-4.214
150.708,-9.261,-0.222,7.087,-2.235,1.503,-5.811,-5.107,-4.448
150.718,2.852,6.380,11.678,-1.263,1.145,-5.995,-5.317,-4.683
150.729,3.506,-0.186,11.743,-1.453,0.857,-6.147,-5.459,-4.891
150.739,-1.393,-0.725,8.193,-1.818,0.551,-6.325,-5.625,-5.082
150.749,2.090,2.665,6.656,-1.504,0.296,-6.490,-5.817,-5.272
150.760,0.208,-3.254,12.734,-2.269,0.050,-6.713,-6.036,-5.472
150.770,-8.816,-6.473,11.491,-3.590,-0.320,-6.894,-6.210,-5.678
150.780,-5.417,-0.186,7.877,-3.143,-0.683,-6.852,-6.196,-5.841
150.790,6.265,6.876,7.683,-1.966,-0.878,-6.822,-6.207,-5.940
150.801,1.645,-1.860,11.771,-2.767,-1.047,-6.759,-6.141,-5.998
150.811,-8.880,-7.192,10.701,-4.400,-1.374,-6.607,-5.971,-5.993
150.822,-6.035,-1.084,8.847,-4.110,-1.718,-6.502,-5.886,-5.962
150.832,2.148,4.907,8.883,-2.542,-1.880,-6.313,-5.752,-5.898
150.842,2.421,1.537,9.063,-2.018,-1.905,-6.103,-5.568,-5.798
150.853,2.371,-4.109,9.012,-2.665,-1.970,-5.944,-5.398,-5.678
150.864,4.799,-4.073,9.041,-3.956,-2.154,-5.771,-5.204,-5.524
150.875,4.045,-9.893,10.557,-4.597,-2.376,-5.499,-4.919,-5.368
150.885,-3.024,6.251,10.356,-2.631,-2.518,-5.181,-4.666,-5.178
150.895,-3.671,10.339,11.383,-0.112,-2.326,-4.850,-4.394,-4.944
150.906,-13.270,-2.615,9.781,-1.277,-2.134,-4.785,-4.290,-4.727
150.916,-5.582,-3.477,8.150,-2.707,-2.162,-4.785,-4.239,-4.567
150.927,6.452,-2.945,6.814,-3.185,-2.256,-4.639,-4.086,-4.431
150.937,6.861,-2.888,4.098,-3.289,-2.361,-4.502,-3.934,-4.292
150.947,1.221,0.747,12.016,-2.726,-2.419,-4.313,-3.760,-4.144
150.957,-1.135,2.134,10.083,-2.282,-2.432,-4.211,-3.673,-4.004
150.968,3.520,-2.414,11.125,-2.406,-2.404,-4.075,-3.544,-3.875
150.978,-5.439,-9.534,11.003,-3.250,-2.444,-3.905,-3.371,-3.742
150.988,4.030,5.482,11.542,-1.380,-2.403,-3.702,-3.225,-3.605
150.999,-5.338,2.478,10.033,-0.300,-2.194,-3.569,-3.125,-3.468
151.009,-3.923,8.557,13.920,1.404,-1.867,-3.423,-3.005,-3.334
151.019,-5.733,6.093,9.695,2.116,-1.420,-3.369,-2.958,-3.217
151.030,-6.466,0.215,11.527,1.062,-1.124,-3.251,-2.803,-3.095
151.040,-8.916,-3.340,10.658,0.112,-0.958,-3.076,-2.593,-2.952
151.050,2.047,-4.519,7.741,-1.184,-0.920,-2.868,-2.339,-2.778
151.061,-6.524,-5.015,8.423,-2.033,-1.018,-2.581,-2.037,-2.574
151.071,4.598,5.554,9.142,-0.499,-1.031,-2.361,-1.870,-2.361
151.082,-4.893,3.060,7.906,0.230,-0.906,-2.186,-1.720,-2.153
151.092,-3.923,5.338,11.894,0.137,-0.827,-2.080,-1.607,-1.972
151.102,-2.795,-2.464,5.017,-1.387,-0.822,-2.044,-1.492,-1.808
151.113,-4.016,-8.873,8.962,-4.158,-1.081,-1.921,-1.309,-1.647
151.123,-2.263,-6.753,5.686,-5.778,-1.563,-1.852,-1.180,-1.496
151.133,4.892,-2.644,6.835,-5.787,-2.015,-1.687,-1.013,-1.350
151.144,-2.435,-3.075,5.980,-5.495,-2.398,-1.577,-0.899,-1.200
151.154,0.193,5.618,10.004,-4.318,-2.668,-1.457,-0.802,-1.062
151.164,-0.603,5.144,5.528,-3.795,-2.845,-1.354,-0.738,-0.943
151.175,-3.880,-7.846,9.946,-5.800,-3.076,-1.227,-0.579,-0.826
151.185,1.824,-6.911,6.922,-7.200,-3.510,-1.240,-0.543,-0.728
151.196,9.678,-4.124,7.733,-7.174,-3.905,-1.221,-0.525,-0.655
151.206,4.892,-6.495,4.335,-7.085,-4.243,-1.291,-0.578,-0.616
151.217,4.785,-3.513,6.483,-6.980,-4.545,-1.365,-0.630,-0.599
151.228,-1.975,1.020,9.537,-5.797,-4.741,-1.474,-0.772,-0.626
151.238,6.006,4.081,10.722,-4.498,-4.763,-1.597,-0.934,-0.690
151.249,5.834,-3.348,9.673,-5.227,-4.790,-1.622,-0.949,-0.765
151.259,3.211,-10.734,7.827,-5.997,-4.878,-1.688,-0.992,-0.825
151.270,3.707,-5.568,11.326,-5.556,-4.926,-1.840,-1.151,-0.914
151.280,-3.915,3.671,12.346,-4.369,-4.895,-1.964,-1.305,-1.018
