R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
35,20,20,45,5,25,350,10,0,0,0,0,35,200,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,3000,300,300,100,25,25
sysTime,GRawXi,GPT1Xi133,GPT1Xi200,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ
153.503,75,72,72,-69.445,-0.446,1.000,-67.339,-5.146,4.886
153.511,77,76,77,-69.445,-0.446,1.000,-70.628,-10.502,3.821
153.518,75,76,76,-69.445,-0.446,1.000,-72.102,-8.664,-1.103
153.525,92,80,81,-72.656,-0.297,1.000,-73.408,-11.095,-2.313
153.532,85,82,84,-72.656,-0.297,1.000,-77.276,-5.988,-0.524
153.538,74,77,75,-72.656,-0.297,1.000,-76.421,-5.206,-3.382
153.545,134,87,90,-72.656,-0.297,1.000,-82.223,-2.194,1.118
153.552,44,79,78,-72.656,-0.297,1.000,-79.954,-7.833,0.979
153.559,106,82,82,-72.656,-0.297,1.000,-79.688,-4.676,-0.290
153.566,111,88,90,-72.656,-0.297,1.000,-82.452,2.341,0.905
153.572,71,81,80,-72.656,-0.297,1.000,-85.327,-1.196,0.139
153.579,94,85,85,-83.919,0.000,1.000,-86.743,-2.177,-0.238
153.585,100,86,87,-83.919,0.000,1.000,-86.255,1.089,-0.679
153.591,82,84,84,-83.919,0.000,1.000,-86.504,-0.472,-2.424
153.598,93,87,87,-83.919,0.000,1.000,-86.017,-1.328,-1.833
153.604,69,88,89,-83.919,0.000,1.000,-85.298,-3.750,-0.255
153.610,67,87,86,-94.497,0.149,1.000,-85.898,-3.269,-2.685
153.616,106,88,89,-94.497,0.149,1.000,-87.263,-1.828,-3.228
153.623,140,93,95,-94.497,0.149,1.000,-91.832,-3.255,-0.561
153.629,59,97,99,-102.835,0.149,1.000,-89.344,-4.172,-0.776
153.635,61,92,91,-102.835,0.149,1.000,-89.757,-4.335,-4.466
153.642,109,94,93,-102.835,0.149,1.000,-93.577,-3.066,-2.858
153.648,177,107,111,-103.917,0.149,1.000,-99.595,-1.849,1.439
153.654,84,110,114,-102.835,0.149,1.000,-98.661,-4.740,0.102
153.660,75,106,106,-102.835,0.149,1.000,-100.796,-2.145,-1.519
153.667,129,111,111,-102.835,0.000,1.000,-106.483,-0.571,-1.268
153.673,150,122,126,-102.835,0.000,1.000,-108.956,0.623,1.155
153.679,70,118,118,-102.835,0.000,1.000,-109.857,-3.719,-1.113
153.685,123,119,119,-102.835,0.000,1.000,-108.799,-1.799,-4.297
153.692,172,126,127,-102.835,0.000,1.000,-119.039,0.017,-0.781
153.698,89,130,133,-102.835,0.000,1.000,-116.348,0.577,-0.485
153.704,101,126,125,-102.835,0.000,1.000,-121.862,-2.178,-0.788
153.710,134,125,124,-102.835,0.000,1.000,-124.592,-0.220,-1.846
153.716,170,130,130,-102.835,0.000,1.000,-128.354,1.831,0.746
153.723,112,130,130,-107.218,0.000,1.000,-127.179,0.711,-1.391
153.729,142,130,130,-108.337,0.000,1.000,-131.165,1.304,-1.114
153.735,124,129,129,-108.337,0.000,1.000,-130.120,2.282,-1.121
153.742,114,128,127,-108.337,0.000,1.000,-128.134,6.036,-0.462
153.748,133,123,122,-116.430,0.000,1.000,-129.496,5.455,-2.123
153.754,161,125,125,-118.828,0.000,1.000,-130.305,3.788,-0.661
153.760,129,127,129,-118.828,0.000,1.000,-127.131,3.500,1.107
153.766,83,123,123,-118.828,0.297,1.000,-123.467,0.510,-1.466
153.773,129,118,117,-118.828,0.297,1.000,-124.397,2.793,0.479
153.780,163,128,131,-118.828,0.297,1.000,-129.092,2.393,4.455
153.787,126,123,123,-120.042,0.744,1.000,-128.830,6.405,-0.726
153.795,175,132,135,-120.042,0.744,1.000,-132.559,5.041,2.601
153.802,121,126,126,-123.743,2.096,1.000,-134.583,3.951,-0.857
153.809,192,132,134,-123.743,2.096,1.000,-141.914,2.473,0.530
153.816,105,130,130,-123.743,2.096,1.000,-139.524,1.341,-1.575
153.824,154,127,126,-134.057,3.796,1.000,-140.378,-2.193,-0.822
153.831,128,133,135,-134.057,3.796,1.000,-138.209,0.107,-3.414
153.838,120,125,123,-134.057,3.796,1.000,-135.327,-3.335,-3.818
153.843,120,124,122,-140.843,6.100,1.000,-136.702,-3.970,-5.051
153.850,155,131,133,-140.843,6.100,1.000,-135.662,-1.238,-2.412
153.858,118,127,126,-140.843,6.100,1.000,-134.488,-1.899,-1.378
153.865,167,130,131,-143.633,8.636,1.000,-137.304,5.373,-2.660
153.872,137,131,132,-145.044,9.219,1.000,-137.653,0.143,-1.035
153.880,138,131,132,-145.044,9.219,1.000,-138.451,7.838,-5.207
153.887,153,136,138,-145.044,9.219,1.000,-141.125,1.113,-1.477
153.894,117,138,139,-145.044,9.219,1.000,-139.066,5.013,-4.827
153.899,121,139,140,-143.633,17.947,1.000,-139.216,4.347,-3.737
153.907,187,146,149,-143.633,18.808,1.000,-145.476,0.262,0.978
153.914,133,146,146,-143.633,19.102,1.000,-146.401,1.366,-1.604
153.921,223,156,160,-142.233,20.615,1.000,-155.442,0.022,2.188
153.928,108,151,150,-140.843,20.927,1.000,-154.045,0.932,-1.646
153.935,228,158,161,-140.843,20.927,1.000,-163.896,3.530,2.646
153.943,126,157,157,-140.843,20.927,1.000,-162.641,0.764,-1.398
153.950,177,155,155,-134.057,25.299,1.000,-165.668,4.979,0.681
153.955,165,155,154,-124.997,25.299,1.000,-165.241,6.748,0.421
153.962,178,157,158,-124.997,25.299,1.000,-165.847,7.742,-2.943
153.970,122,152,150,-124.997,25.299,1.000,-158.969,12.917,-2.120
153.977,143,145,142,-99.643,24.941,1.000,-153.975,18.134,-2.283
153.984,125,148,148,-99.643,24.941,1.000,-146.068,20.782,-0.605
153.991,106,133,129,-72.656,24.587,1.000,-141.737,28.746,-2.144
153.999,101,137,136,-63.360,23.890,1.000,-134.544,30.852,0.611
154.006,112,130,129,-63.360,23.890,1.000,-127.538,31.016,-3.006
154.011,115,127,125,-63.360,23.890,1.000,-125.268,33.485,-1.566
154.018,93,124,122,-63.360,23.890,1.000,-120.612,39.573,-3.236
154.026,113,117,115,-48.185,22.871,1.000,-118.455,36.593,-0.357
154.033,105,114,112,-36.982,21.884,1.000,-114.965,41.143,-3.874
154.040,98,107,105,-30.720,21.884,1.000,-112.538,38.688,1.809
154.047,83,99,97,-30.720,21.884,1.000,-108.214,36.504,1.026
154.055,99,95,94,-30.720,21.884,1.000,-104.883,31.864,4.837
154.062,59,85,81,-13.302,18.808,1.000,-96.932,32.941,-1.974
154.069,61,76,73,-13.302,18.808,1.000,-89.850,34.533,-3.949
154.076,64,70,67,-5.089,17.387,1.000,-81.945,27.829,-3.829
154.084,9,56,51,-5.089,17.387,1.000,-71.756,28.813,-4.050
154.091,78,54,54,-5.089,17.387,1.000,-65.585,30.550,-3.005
154.098,1,36,31,0.000,11.932,1.000,-56.821,27.219,-0.561
154.104,62,34,31,0.000,11.932,1.000,-51.994,26.071,-2.192
154.111,24,32,31,0.000,11.932,1.000,-43.157,27.485,0.762
154.117,-24,19,15,0.000,11.932,1.000,-34.796,23.826,-0.170
154.123,13,12,8,0.149,11.932,1.000,-28.048,22.895,-3.314
154.129,26,8,6,0.149,11.932,1.000,-23.784,27.340,-4.163
154.136,-40,2,0,1.043,11.062,1.000,-12.725,21.573,-3.249
154.143,-10,-4,-6,1.043,11.062,1.000,-3.916,14.888,-2.678
154.150,-7,-8,-10,3.955,10.019,1.000,-0.797,17.316,-5.028
154.158,-18,-13,-15,3.955,10.019,1.000,3.592,17.482,-6.176
154.165,-21,-17,-18,13.539,5.758,1.000,7.780,18.955,-3.741
154.172,-36,-20,-20,13.539,5.758,1.000,14.256,16.121,-0.256
154.179,-48,-26,-27,13.539,5.758,1.000,19.245,22.586,-1.806
154.187,-25,-25,-25,13.539,5.758,1.000,21.155,22.042,-1.365
154.192,-32,-27,-27,27.526,4.275,1.000,22.581,24.742,-2.774
154.199,-35,-32,-33,29.897,4.114,1.000,26.247,31.814,-5.371
154.206,-15,-29,-28,29.897,4.114,1.000,28.447,28.754,-0.757
154.213,-50,-38,-40,29.897,4.114,1.000,29.491,37.139,-3.479
154.219,-44,-42,-44,29.897,4.114,1.000,32.662,35.453,-0.276
154.226,-59,-43,-44,29.897,4.114,1.000,39.810,30.616,-0.214
154.233,-42,-48,-50,42.028,1.642,1.000,43.212,35.946,-4.102
154.241,-71,-54,-56,49.377,0.893,1.000,46.233,30.196,-3.165
154.248,-53,-60,-62,55.033,0.297,1.000,47.732,35.266,-3.293
154.254,-78,-63,-64,65.590,0.000,1.000,52.975,30.053,2.324
154.261,-73,-69,-71,70.237,0.000,1.000,58.586,24.696,1.844
154.267,-82,-75,-77,88.604,0.000,1.000,63.109,23.484,1.086
154.273,-115,-82,-85,88.604,0.000,1.000,71.433,15.247,-0.233
154.279,-93,-89,-92,93.494,0.000,1.000,74.587,13.410,-1.626
154.286,-98,-93,-95,93.494,0.000,1.000,79.727,11.482,0.008
154.292,-106,-98,-100,93.494,0.000,1.000,86.900,7.080,-0.800
154.298,-98,-104,-106,94.497,0.000,1.000,90.692,3.549,-3.066
154.304,-117,-109,-111,94.497,0.000,1.000,96.485,1.114,-0.567
154.311,-124,-116,-118,94.497,0.000,1.000,101.242,0.001,1.446
154.317,-145,-123,-126,94.497,0.000,1.000,108.501,-0.722,1.531
154.323,-129,-129,-131,93.494,0.000,1.000,115.477,1.069,0.211
154.329,-120,-131,-133,93.494,0.000,1.000,118.570,0.249,3.741
154.336,-148,-136,-137,93.494,0.000,1.000,125.175,-2.429,3.242
154.342,-169,-142,-144,92.499,0.000,1.000,131.957,-0.816,-0.374
154.348,-142,-145,-147,91.513,0.000,1.000,134.380,5.545,-0.771
154.355,-132,-145,-145,91.513,0.000,1.000,134.002,7.012,3.916
154.361,-154,-147,-147,85.769,0.000,1.000,139.883,4.490,4.789
154.367,-151,-149,-150,85.769,0.000,1.000,140.490,8.591,0.687
154.373,-140,-150,-150,85.769,0.000,1.000,143.638,15.819,1.752
154.380,-150,-150,-150,85.769,0.000,1.000,146.484,14.209,5.665
154.386,-158,-151,-151,85.769,0.000,1.000,146.405,12.996,4.029
154.392,-151,-151,-151,85.769,0.000,1.000,148.887,12.516,1.710
154.399,-156,-151,-151,72.656,0.000,1.000,149.578,14.820,-0.205
154.405,-185,-154,-155,72.656,0.000,1.000,151.323,10.758,-0.349
154.411,-149,-155,-156,70.237,0.000,1.000,152.801,11.741,0.436
154.417,-118,-153,-152,70.237,0.000,1.000,147.370,13.144,2.401
154.424,-114,-147,-144,70.237,0.000,1.000,148.539,9.826,3.886
154.430,-205,-154,-155,58.390,0.000,1.000,152.742,0.068,3.629
154.436,-180,-158,-160,58.390,0.000,1.000,153.376,4.294,3.254
154.442,-97,-150,-148,58.390,0.000,1.000,150.874,6.112,3.724
154.449,-146,-146,-144,55.692,0.000,1.000,152.382,3.813,5.097
154.455,-171,-149,-149,55.033,0.000,1.000,152.592,0.887,1.137
154.461,-159,-152,-153,55.033,0.000,1.000,151.058,0.358,0.642
154.468,-115,-148,-147,55.033,0.000,1.000,149.188,1.951,1.456
154.474,-150,-146,-144,55.033,0.000,1.000,149.053,0.135,2.780
154.480,-184,-150,-151,55.033,0.000,1.000,150.128,0.378,2.202
154.486,-113,-147,-147,55.033,0.000,1.000,145.410,2.423,2.594
154.493,-99,-136,-132,55.033,0.000,1.000,140.770,1.226,3.910
154.499,-180,-138,-137,54.380,0.000,1.000,146.012,-7.867,3.162
154.505,-177,-143,-145,54.380,0.000,1.000,143.845,-4.316,-0.358
154.512,-75,-133,-132,54.380,0.000,1.000,135.808,5.465,-0.159
154.518,-127,-128,-125,53.734,0.000,1.000,134.688,0.501,3.254
154.524,-145,-132,-132,52.459,0.000,1.000,134.356,1.060,4.163
154.530,-121,-132,-132,52.459,0.000,1.000,131.445,-2.601,2.565
154.537,-101,-127,-125,52.459,0.000,1.000,127.607,-1.517,3.994
154.543,-150,-127,-126,52.459,0.000,1.000,127.491,1.948,3.168
154.549,-119,-127,-128,50.592,0.000,1.000,123.981,4.692,3.270
154.556,-108,-122,-120,50.592,0.000,1.000,124.616,3.096,4.156
154.562,-105,-117,-115,50.592,0.000,1.000,122.721,-0.825,4.888
154.568,-176,-121,-121,50.592,0.000,1.000,124.663,0.311,4.627
154.574,-130,-122,-123,50.592,0.000,1.000,124.589,1.917,3.181
154.581,-90,-118,-117,50.592,0.000,1.000,118.669,1.287,2.893
154.587,-132,-114,-113,50.592,0.000,1.000,119.964,4.140,4.223
154.593,-105,-113,-113,51.831,0.000,1.000,113.387,4.920,4.659
154.600,-121,-108,-106,51.831,0.000,1.000,114.649,2.332,5.133
154.606,-85,-105,-103,52.459,0.000,1.000,109.235,-3.663,2.304
154.612,-152,-106,-106,52.459,0.000,1.000,112.412,-3.449,1.159
154.619,-75,-105,-106,52.459,0.000,1.000,105.895,6.251,2.848
154.625,-96,-101,-100,53.094,-0.149,1.000,105.382,1.285,3.182
154.631,-101,-100,-99,53.094,-0.149,1.000,104.819,1.343,1.911
154.637,-89,-100,-99,52.459,-0.149,1.000,101.917,-0.589,5.818
154.644,-69,-95,-92,52.459,-0.149,1.000,99.961,-2.622,7.268
154.650,-110,-96,-95,52.459,-0.297,1.000,97.704,-8.823,7.052
154.657,-81,-96,-96,52.459,-0.297,1.000,94.234,1.861,2.083
154.664,-103,-89,-87,52.459,-0.297,1.000,96.171,-5.411,4.223
154.671,-113,-92,-93,49.377,-0.446,1.000,97.312,-10.830,-0.278
154.678,-44,-87,-85,48.185,-0.446,1.000,90.758,-1.916,5.136
154.685,-114,-89,-89,48.185,-0.446,1.000,90.658,-3.087,6.312
154.692,-57,-86,-85,48.185,-0.446,1.000,88.288,-4.973,5.325
154.700,-114,-86,-86,46.440,-0.446,1.000,90.775,-3.411,4.192
154.707,-44,-81,-80,46.440,-0.446,1.000,87.538,1.595,3.001
154.714,-79,-75,-72,46.440,-0.446,1.000,83.195,-2.084,5.034
154.721,-46,-79,-80,42.560,-0.446,1.000,77.127,4.402,1.059
154.728,-49,-68,-65,42.560,-0.446,1.000,72.474,4.834,4.756
154.735,-89,-73,-73,42.560,-0.446,1.000,74.306,-0.600,3.500
154.742,-50,-65,-63,42.560,-0.446,1.000,67.784,1.367,3.882
154.749,-59,-69,-69,43.099,-0.446,1.000,63.056,-1.930,3.038
154.757,-56,-63,-62,43.099,-0.446,1.000,63.890,-10.295,3.995
154.764,-130,-67,-68,45.304,-0.446,1.000,69.596,-11.122,3.546
154.771,-36,-63,-63,46.440,-0.446,1.000,66.973,-8.769,1.724
154.778,-87,-59,-58,46.440,-0.446,1.000,69.323,-10.673,3.283
154.785,-75,-61,-61,46.440,-0.446,1.000,68.711,-10.428,0.817
154.792,-62,-56,-55,48.185,-0.446,1.000,69.305,-8.603,-0.160
154.799,-18,-51,-49,48.185,-0.446,1.000,60.286,-8.842,4.585
154.806,-34,-50,-49,48.185,-0.446,1.000,52.166,-13.405,2.579
154.813,-44,-50,-50,48.185,-0.446,1.000,49.293,-7.342,2.786
154.821,-37,-42,-39,48.185,-0.446,1.000,47.430,-12.074,3.803
154.828,-66,-46,-46,48.778,-0.446,1.000,47.707,-8.226,-1.885
154.835,-29,-39,-37,48.778,-0.446,1.000,45.237,-10.518,3.404
154.842,-68,-41,-41,48.778,-0.446,1.000,46.501,-11.046,-2.413
154.849,-20,-37,-36,49.377,-0.446,1.000,42.051,-3.804,1.429
154.856,-44,-37,-37,49.377,-0.446,1.000,40.746,-2.067,-0.528
154.864,-20,-38,-38,49.982,-0.446,1.000,37.076,4.610,1.161
154.871,-47,-39,-40,49.982,-0.446,1.000,35.963,6.151,3.141
154.878,-36,-39,-39,49.982,-0.446,1.000,37.526,1.140,-0.635
154.885,-58,-40,-40,49.982,-0.446,1.000,40.328,5.268,1.359
154.892,-29,-38,-38,51.209,-0.446,1.000,40.302,3.302,1.077
154.899,-55,-41,-41,51.209,-0.446,1.000,41.748,-0.399,2.266
154.906,-12,-39,-39,53.734,-0.446,1.000,39.185,2.955,-2.419
154.914,-55,-38,-37,53.734,-0.446,1.000,38.396,-0.642,-0.366
154.921,-28,-40,-41,53.734,-0.446,1.000,35.387,4.554,-0.411
154.928,-37,-40,-40,53.734,-0.446,1.000,33.570,0.404,-1.065
154.935,-24,-42,-42,53.734,-0.446,1.000,33.213,-3.534,0.019
154.942,-64,-42,-42,53.734,-0.446,1.000,37.285,-8.484,-1.586
154.949,-60,-46,-48,53.734,-0.446,1.000,42.853,-4.338,-2.410
154.956,-11,-39,-37,53.734,-0.446,1.000,43.365,-4.706,0.141
154.963,-74,-46,-47,53.734,-0.595,1.000,43.928,-5.331,-2.312
154.970,-26,-43,-43,53.094,-0.595,1.000,41.556,-6.869,0.800
154.977,-63,-41,-40,52.459,-0.595,1.000,44.867,-5.044,-2.242
154.984,-48,-43,-43,52.459,-0.595,1.000,42.447,0.073,-7.062
154.990,-44,-39,-38,52.459,-0.595,1.000,41.665,-4.112,-0.705
154.997,-36,-39,-38,52.459,-0.595,1.000,39.551,0.687,0.419
155.004,-32,-38,-37,52.459,-0.595,1.000,37.922,1.160,-0.475
155.011,-50,-39,-39,49.982,-0.595,1.000,38.799,0.272,0.036
155.018,-16,-35,-34,49.982,-0.595,1.000,38.610,5.823,-0.501
155.024,-24,-37,-37,49.982,-0.595,1.000,35.275,3.477,-1.240
155.031,-17,-36,-36,49.982,-0.595,1.000,32.186,2.872,0.164
155.038,-64,-34,-33,49.982,-0.595,1.000,36.440,1.298,1.876
155.045,-54,-39,-40,49.982,-0.595,1.000,36.164,4.379,-2.418
155.052,3,-32,-30,49.982,-0.595,1.000,31.537,0.849,1.166
155.058,-80,-36,-37,49.982,-0.595,1.000,36.269,-3.557,0.846
155.065,0,-35,-34,48.778,-0.595,1.000,33.053,2.192,-2.184
155.072,-15,-32,-30,48.778,-0.595,1.000,29.792,0.419,0.474
155.079,-60,-39,-41,43.099,-0.893,1.000,31.482,-1.270,-3.528
155.086,-7,-33,-32,40.461,-0.893,1.000,33.326,-2.085,-3.210
155.093,-64,-37,-38,34.189,-1.043,1.000,37.599,-2.424,-3.448
155.101,-12,-37,-37,31.138,-1.043,1.000,35.194,-0.131,-4.174
155.108,-14,-37,-36,31.138,-1.043,1.000,30.890,-0.500,-1.475
155.115,-37,-38,-38,24.587,-1.043,1.000,27.522,-2.668,-1.299
155.122,-14,-36,-36,23.207,-1.043,1.000,27.175,-2.910,-1.477
155.130,-89,-34,-33,23.207,-1.043,1.000,32.853,-7.105,-3.294
155.137,-20,-36,-37,23.207,-1.043,1.000,36.148,-4.565,-4.880
155.144,-36,-25,-21,23.207,-1.043,1.000,37.576,-6.822,-1.853
155.149,-69,-26,-24,23.207,-1.043,1.000,41.078,-7.330,-3.797
155.156,-37,-32,-33,23.207,-1.043,1.000,34.175,-2.371,-4.957
155.164,-1,-18,-14,16.302,-1.043,1.000,28.602,-4.581,1.356
155.171,-28,-19,-19,16.302,-1.043,1.000,25.138,-5.982,-4.152
155.178,10,-9,-6,16.302,-1.043,1.000,18.136,-11.071,-2.730
155.186,-4,-6,-5,14.508,-1.342,1.000,13.613,-9.900,-7.197
155.193,2,-2,-1,13.777,-1.793,1.000,9.910,-12.929,-3.928
155.200,31,3,6,13.777,-1.793,1.000,4.281,-9.139,-2.019
155.207,2,3,3,6.974,-2.860,1.000,-0.173,-12.162,-1.841
155.212,-8,4,5,6.974,-2.860,1.000,-2.351,-13.733,-2.299
155.219,45,10,11,5.928,-2.860,1.000,-9.060,-11.247,-4.001
155.227,-4,10,11,1.944,-2.706,1.000,-7.592,-16.086,-3.175
155.233,14,10,10,0.297,-2.553,1.000,-7.937,-16.997,-6.719
155.240,24,14,16,0.000,-2.553,1.000,-9.313,-13.369,-6.270
155.246,-1,9,8,0.000,-2.553,1.000,-9.726,-13.145,-2.067
155.252,40,11,11,0.000,-3.639,1.000,-12.127,-13.272,-2.832
155.259,28,16,17,0.000,-3.639,1.000,-12.424,-9.963,-5.457
155.265,5,15,16,0.000,-3.639,1.000,-13.331,-11.719,-5.803
155.271,-18,10,9,0.000,-3.639,1.000,-9.827,-8.637,-4.794
155.277,32,13,13,0.000,-5.758,1.000,-14.487,-7.968,-2.745
155.283,35,19,20,0.000,-5.758,1.000,-14.611,-2.957,-2.909
155.289,22,16,16,0.000,-5.758,1.000,-18.540,-7.428,-3.229
155.296,15,18,18,0.000,-6.272,1.000,-15.374,-7.861,-6.361
155.302,52,23,25,0.000,-6.272,1.000,-19.990,-3.835,-6.320
155.308,-7,24,26,0.000,-6.446,1.000,-18.081,-5.425,-6.580
155.314,-3,19,17,0.000,-6.446,1.000,-18.995,-7.232,-4.713
155.321,57,22,21,0.000,-6.446,1.000,-23.483,-9.029,-6.196
155.327,68,30,33,0.000,-6.446,1.000,-25.377,-7.385,-3.585
155.333,-21,26,26,0.000,-6.621,1.000,-19.745,-12.375,-4.506
155.339,26,24,22,0.000,-6.621,1.000,-23.406,-12.894,-4.047
155.346,55,31,33,0.000,-6.621,1.000,-26.086,-16.721,-5.217
155.352,26,33,35,0.000,-6.797,1.000,-25.778,-18.711,-5.171
155.358,1,27,25,0.000,-6.797,1.000,-25.622,-16.158,-3.584
155.364,102,35,36,-0.149,-6.974,1.000,-33.237,-17.342,-1.947
155.371,13,39,40,-0.297,-7.153,1.000,-30.063,-19.623,-5.398
155.378,14,31,29,-0.446,-7.153,1.000,-28.088,-15.812,-5.945
155.385,56,42,44,-0.446,-7.153,1.000,-28.503,-14.841,-2.256
155.392,28,37,36,-1.192,-7.153,1.000,-29.454,-19.948,-4.620
155.399,70,43,45,-1.642,-7.153,1.000,-37.621,-17.676,-1.748
155.406,9,39,38,-2.706,-6.974,1.000,-37.745,-24.102,-2.208
155.413,67,45,47,-2.706,-6.974,1.000,-40.913,-19.757,-4.935
155.421,12,38,37,-2.706,-6.974,1.000,-39.314,-25.342,-2.573
155.428,84,42,43,-3.955,-6.974,1.000,-43.407,-22.953,-6.098
155.435,-4,41,41,-4.924,-6.974,1.000,-38.972,-25.349,-2.644
155.442,31,37,36,-4.924,-6.974,1.000,-37.240,-27.668,-4.192
155.449,37,39,39,-7.883,-6.446,1.000,-35.969,-29.150,-4.793
155.456,19,37,37,-7.883,-6.446,1.000,-33.197,-29.135,-4.102
155.463,19,33,32,-7.883,-6.446,1.000,-32.322,-27.878,-7.385
155.471,44,38,39,-13.539,-5.089,1.000,-32.955,-29.937,-2.577
155.478,-7,31,29,-14.757,-4.598,1.000,-30.046,-26.845,-6.542
155.485,60,38,40,-14.757,-4.598,1.000,-32.547,-29.689,-5.725
155.493,-15,31,29,-23.546,-3.169,1.000,-29.071,-26.136,-5.449
155.498,-8,32,31,-23.546,-3.169,1.000,-29.952,-24.497,-5.090
155.505,105,40,42,-23.546,-3.169,1.000,-37.463,-20.164,-1.530
155.512,38,39,40,-28.693,-1.642,1.000,-43.194,-21.357,-3.077
155.519,35,38,37,-28.693,-1.642,1.000,-44.039,-18.937,-2.652
155.527,42,43,44,-28.693,-1.642,1.000,-40.675,-16.078,-3.416
155.534,45,42,42,-51.831,-1.043,1.000,-43.791,-16.825,-5.794
155.541,49,41,41,-51.831,-1.043,1.000,-45.371,-12.970,-6.050
155.549,51,44,45,-64.839,-0.893,1.000,-43.876,-12.939,-4.124
155.556,32,43,43,-69.445,-0.744,1.000,-43.088,-19.216,-2.906
155.563,76,46,47,-69.445,-0.744,1.000,-48.392,-9.963,-4.920
155.570,47,48,50,-90.535,-0.446,1.000,-48.823,-13.088,-0.537
155.578,43,48,48,-90.535,-0.446,1.000,-48.379,-19.222,-1.123
155.585,88,56,58,-90.535,-0.446,1.000,-54.223,-14.256,-3.101
155.592,41,61,63,-98.596,-0.446,1.000,-53.390,-20.547,-1.877
155.599,55,62,63,-98.596,-0.446,1.000,-55.494,-22.738,-3.311
155.606,100,73,75,-98.596,-0.446,1.000,-63.238,-21.343,-3.129
155.613,60,78,80,-98.596,-0.446,1.000,-66.859,-23.540,-1.113
155.620,92,81,82,-98.596,-0.446,1.000,-73.203,-19.186,-3.333
155.627,117,90,93,-98.596,-0.446,1.000,-79.787,-21.549,-2.192
155.634,73,95,97,-99.643,-0.446,1.000,-81.730,-28.650,0.178
155.642,115,98,99,-99.643,-0.446,1.000,-89.216,-17.959,-2.019
155.649,107,105,108,-99.643,-0.446,1.000,-94.004,-18.457,0.463
155.656,108,109,110,-98.596,-0.446,1.000,-98.821,-23.028,-1.507
155.663,134,112,114,-99.643,-0.446,1.000,-105.236,-15.155,-3.236
155.670,133,118,120,-99.643,-0.446,1.000,-109.569,-9.498,-0.577
155.677,117,117,118,-98.596,-0.446,1.000,-112.302,-19.689,-2.022
155.684,141,119,119,-98.596,-0.446,1.000,-116.158,-6.824,-0.424
155.691,151,122,124,-98.596,-0.446,1.000,-120.210,-3.106,2.918
155.699,102,119,118,-97.558,-0.446,1.000,-119.855,-12.518,-2.229
155.706,123,118,118,-97.558,-0.446,1.000,-118.452,-0.419,-0.844
155.713,178,124,125,-97.558,-0.446,1.000,-121.102,-4.767,3.055
155.720,73,119,118,-97.558,-0.446,1.000,-119.529,-11.114,-0.426
155.727,110,119,119,-98.596,-0.446,1.000,-113.853,-3.693,-2.449
155.734,156,122,123,-98.596,-0.446,1.000,-121.688,-3.217,3.632
155.741,99,119,118,-98.596,-0.446,1.000,-121.200,-7.905,0.008
155.748,98,118,118,-98.596,-0.446,1.000,-117.083,-3.653,-1.216
155.756,130,119,120,-98.596,-0.446,1.000,-120.082,-2.818,1.548
155.763,101,117,117,-98.596,-0.446,1.000,-120.220,-2.474,0.989
155.770,102,117,117,-98.596,-0.446,1.000,-119.241,-1.980,2.577
155.777,132,118,118,-98.596,-0.446,1.000,-120.534,-1.461,2.625
155.784,119,119,120,-98.596,-0.446,1.000,-121.288,-2.207,0.706
155.791,104,121,121,-98.596,-0.446,1.000,-118.528,-2.871,1.757
155.798,123,121,121,-98.596,-0.446,1.000,-121.691,-4.274,-0.042
155.805,106,119,119,-98.596,-0.446,1.000,-122.326,-3.409,-1.227
155.812,162,124,126,-99.643,-0.297,1.000,-124.042,2.657,-1.011
155.819,143,124,126,-99.643,-0.297,1.000,-125.205,-1.624,1.811
155.826,106,123,124,-99.643,-0.297,1.000,-121.074,-6.610,3.954
155.833,136,122,122,-99.643,-0.297,1.000,-125.872,1.727,1.707
155.839,126,125,125,-99.643,-0.297,1.000,-124.874,3.603,0.922
155.846,140,128,130,-99.643,-0.297,1.000,-125.518,1.646,0.716
155.853,90,123,122,-99.643,-0.297,1.000,-124.103,2.788,1.411
155.860,148,124,124,-99.643,-0.297,1.000,-126.030,3.914,-1.412
155.867,140,127,129,-99.643,-0.297,1.000,-127.604,4.196,-0.719
155.874,96,124,124,-99.643,-0.297,1.000,-125.224,-0.209,1.063
155.880,106,121,119,-98.596,-0.297,1.000,-125.922,1.049,0.616
155.887,160,126,126,-98.596,-0.297,1.000,-128.638,1.911,3.482
155.894,81,128,129,-98.596,-0.297,1.000,-121.231,0.015,2.287
155.901,113,121,120,-98.596,-0.297,1.000,-122.877,0.009,-0.987
155.908,154,120,119,-96.529,0.000,1.000,-130.415,2.192,2.761
155.914,129,129,131,-96.529,0.000,1.000,-122.380,-2.729,1.598
155.920,106,124,124,-96.529,0.000,1.000,-121.717,-4.363,1.882
