R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
35,15,25,45,5,25,350,10,0,0,0,0,35,200,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,6000,500,300,100,25,25
sysTime,GRawXi,GPT1Xi133,GPT1Xi200,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ
55.056,0,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.062,-2,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.067,8,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.073,4,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.079,6,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.084,-6,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.090,1,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.096,5,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.102,-5,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.107,0,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.113,4,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.119,10,0,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.124,0,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.130,5,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.136,3,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.141,1,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.147,2,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.153,2,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.158,7,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.164,4,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.170,-4,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.175,-1,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.181,-1,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.187,-6,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.192,-3,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.198,3,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.204,-3,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.209,-1,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.215,-2,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.221,-6,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.226,-1,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.232,-5,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.238,3,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.243,2,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.249,5,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.255,-3,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.260,0,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.266,2,0,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.272,-3,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.277,-4,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.283,2,0,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.289,1,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.294,-2,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.300,4,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.306,0,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.311,-1,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.317,3,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.323,-2,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.329,3,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.334,1,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.340,6,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.346,-2,0,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.351,1,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.357,2,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.362,-1,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.368,-3,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.374,-1,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.380,1,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.385,2,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.391,1,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.397,3,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.402,-1,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.408,6,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.414,-5,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.419,2,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.425,1,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.431,-4,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.436,-6,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.442,0,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.448,2,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.453,3,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.459,-2,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.465,-1,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.470,-3,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.476,-5,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.482,3,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.487,5,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.493,1,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.499,6,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.504,2,-1,0,0.000,-0.446,0.000,0.688,-9.223,4.831
55.510,0,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.516,-3,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.521,0,-1,-1,0.000,-0.446,0.000,0.688,-9.223,4.831
55.527,-3,-1,-1,0.000,-0.446,2.000,0.829,-1.841,0.314
55.533,5,-1,0,0.000,-0.446,2.000,0.028,-1.281,0.732
55.539,-1,-1,-1,0.000,-0.446,2.000,-0.179,-1.449,0.831
55.545,3,-1,-1,0.000,-0.446,2.000,-0.429,-1.582,1.120
55.551,2,-1,-1,0.000,-0.446,3.000,-0.601,-0.571,0.015
55.557,-1,-1,-1,0.000,-0.446,3.000,-0.850,-0.705,0.411
55.563,0,-1,-1,0.000,-0.446,3.000,-1.029,-1.298,-0.625
55.569,3,-1,-1,0.000,-0.446,3.000,-2.045,-1.070,0.761
55.575,-5,-1,-1,0.000,-0.446,3.000,-1.702,-1.670,0.701
55.581,-8,-1,-1,0.000,-0.446,3.000,-0.631,-1.312,0.442
55.587,3,-1,0,0.000,-0.446,3.000,-0.522,-0.844,0.199
55.593,-11,-1,-1,0.000,-0.446,2.000,0.726,-0.996,-0.510
55.599,5,0,0,0.000,-0.446,2.000,0.114,-1.512,-0.034
55.605,-2,-1,-1,0.000,-0.446,2.000,-0.188,-1.414,-0.017
55.611,-5,-1,-1,0.000,-0.446,2.000,0.363,-1.489,0.095
55.617,1,-1,0,0.000,-0.446,2.000,0.294,-1.325,1.787
55.623,2,-1,0,0.000,-0.446,3.000,-0.173,-1.561,0.668
55.629,-7,-1,-1,0.000,-0.446,3.000,0.043,-1.157,0.607
55.635,-4,-1,-1,0.000,-0.446,3.000,-0.015,-0.478,0.298
55.641,-4,-1,-1,0.000,-0.446,3.000,0.423,-0.247,-0.415
55.647,-2,-1,-1,0.000,-0.446,3.000,0.303,-0.799,0.657
55.653,1,-1,-1,0.000,-0.446,3.000,0.437,0.013,0.263
55.659,2,-1,-1,0.000,-0.446,2.000,-0.053,-0.567,0.446
55.665,-1,-1,-1,0.000,-0.446,2.000,0.492,-0.604,0.530
55.671,-1,-1,-1,0.000,-0.446,2.000,-0.407,0.542,0.456
55.677,5,-1,-1,0.000,-0.446,2.000,-0.790,0.639,-0.044
55.682,4,-1,-1,0.000,-0.446,3.000,-0.300,0.481,0.136
55.688,-4,-1,-1,0.000,-0.446,3.000,-0.190,-0.483,-0.477
55.694,1,-1,-1,0.000,-0.446,3.000,-0.139,-0.671,-2.002
55.700,-1,-1,-1,0.000,-0.446,3.000,-0.098,-1.173,1.555
55.707,-1,-1,-1,0.000,-0.446,3.000,0.429,-1.057,2.524
55.712,1,0,0,0.000,-0.446,3.000,0.080,0.278,-1.145
55.718,1,-1,0,0.000,-0.446,3.000,-0.450,0.836,-2.414
55.724,-1,-1,-1,0.000,-0.446,3.000,-0.771,1.519,1.873
55.730,-5,-1,-1,0.000,-0.446,3.000,0.668,-0.338,2.318
55.736,-3,0,0,0.000,-0.446,3.000,0.563,-0.296,0.287
55.742,-2,-1,-1,0.000,-0.446,3.000,0.319,-0.423,-1.093
55.748,2,-1,-1,0.000,-0.446,3.000,0.430,0.359,0.681
55.754,4,-1,-1,0.000,-0.446,3.000,-0.564,0.616,1.708
55.760,-1,-1,-1,0.000,-0.446,3.000,-0.769,1.062,0.007
55.766,-2,-1,-1,0.000,-0.446,3.000,-1.019,2.721,-0.348
55.772,3,-1,-1,0.000,-0.446,3.000,-1.038,1.725,1.104
55.778,9,0,0,0.000,-0.446,3.000,-2.133,1.358,1.409
55.784,3,0,0,0.000,-0.446,3.000,-1.691,1.786,-0.459
55.790,-4,-1,-1,0.000,-0.446,2.000,-1.458,1.428,-1.635
55.796,4,-1,-1,0.000,-0.446,3.000,-1.244,0.369,-0.796
55.802,-2,-2,-2,0.000,-0.446,3.000,-0.258,-0.201,-0.126
55.808,-2,-1,-1,0.000,-0.446,3.000,0.198,0.055,-0.534
55.814,-3,-1,-1,0.000,-0.446,2.000,0.835,-0.337,1.250
55.820,-2,-1,-1,0.000,-0.446,2.000,0.705,0.422,0.621
55.826,8,0,0,0.000,-0.446,2.000,0.068,0.390,0.882
55.832,6,0,0,0.000,-0.446,3.000,-0.222,0.429,0.333
55.838,2,-1,-1,0.000,-0.446,2.000,0.045,-0.321,0.838
55.844,1,-1,0,0.000,-0.446,2.000,-0.166,-0.287,1.990
55.850,4,0,0,0.000,-0.446,2.000,-0.658,0.175,1.878
55.856,4,-1,-1,0.000,-0.446,2.000,-0.021,-0.282,0.938
55.862,-1,0,0,0.000,-0.446,3.000,0.484,-0.845,2.150
55.868,1,-1,-1,0.000,-0.446,3.000,0.602,-1.906,1.476
55.874,0,-1,-1,0.000,-0.446,3.000,0.730,-1.545,1.002
55.880,1,0,1,0.000,-0.446,3.000,0.383,-1.497,2.020
55.886,-3,-1,-1,0.000,-0.297,2.000,1.714,-0.706,-0.072
55.891,-3,-1,-1,0.000,-0.446,3.000,0.514,0.161,-0.239
55.897,-5,-1,-1,0.000,-0.446,3.000,-0.066,-0.025,0.695
55.903,1,-2,-2,0.000,-0.446,3.000,0.136,0.475,0.131
55.909,11,0,0,0.000,-0.446,3.000,-0.364,1.017,-0.536
55.915,3,-1,-1,0.000,-0.446,3.000,-0.567,1.028,0.306
55.921,-2,-2,-2,0.000,-0.446,3.000,-0.291,0.747,-0.575
55.927,3,-1,0,0.000,-0.446,3.000,-0.509,-0.000,-0.620
55.933,-7,-2,-2,0.000,-0.446,3.000,0.002,1.466,-0.882
55.939,9,-1,-1,0.000,-0.446,3.000,-1.133,1.597,-2.478
55.945,-4,-1,-1,0.000,-0.446,3.000,-1.209,0.947,-1.445
55.951,4,-1,-1,0.000,-0.446,3.000,-0.996,0.227,-2.174
55.957,-2,-1,-1,0.000,-0.446,3.000,-1.103,-0.445,-2.728
55.963,-8,-1,-2,0.000,-0.446,3.000,-0.972,0.345,-2.179
55.969,-2,-1,-1,0.000,-0.446,3.000,-0.848,-0.707,-0.768
55.975,3,-1,0,0.000,-0.446,3.000,-0.797,-0.198,-1.117
55.981,8,-1,0,0.000,-0.446,3.000,-0.723,-0.384,-0.366
55.987,-7,-1,-1,0.000,-0.446,3.000,0.582,0.080,-0.473
55.993,-2,-1,-1,0.000,-0.446,3.000,0.874,0.519,-0.371
55.999,0,0,0,0.000,-0.446,3.000,0.714,0.568,-1.535
56.005,-4,-1,-1,0.000,-0.446,3.000,0.067,1.156,-0.986
56.011,-14,-1,-1,0.000,-0.446,3.000,0.174,1.846,-1.005
56.017,-5,-1,-1,0.000,-0.446,3.000,0.369,0.025,-0.004
56.023,-6,-1,-1,0.000,-0.446,3.000,1.146,1.398,0.054
56.029,5,0,0,0.000,-0.446,2.000,1.395,0.141,-0.122
56.035,2,-1,-1,0.000,-0.446,2.000,0.807,0.990,-0.586
56.041,0,0,0,0.000,-0.446,2.000,0.353,-0.722,-0.898
56.047,-2,-1,-1,0.000,-0.595,2.000,0.570,0.140,-1.214
56.053,-11,-1,-1,0.000,-0.595,3.000,-0.023,0.699,-1.118
56.058,5,-1,-1,0.000,-0.595,3.000,-0.203,-0.251,0.026
56.064,-7,-1,-1,0.000,-0.595,3.000,0.587,1.623,-0.568
56.070,2,-1,-1,0.000,-0.595,3.000,0.306,0.370,0.380
56.075,-7,-1,-1,0.000,-0.595,3.000,0.394,-0.437,0.605
56.081,13,0,0,0.000,-0.744,3.000,-0.780,-0.484,0.983
56.087,-7,-1,-2,0.000,-0.744,3.000,-0.623,0.860,0.673
56.093,7,0,0,0.000,-0.744,3.000,-1.039,1.718,-0.650
56.100,1,-1,-1,0.000,-0.744,3.000,-1.539,0.537,-0.681
56.106,-5,-1,-2,0.000,-0.744,3.000,-1.410,0.113,-0.128
56.112,-2,-1,-1,0.000,-0.744,3.000,-0.774,0.724,0.558
56.118,6,-1,-1,0.000,-0.744,3.000,-1.178,0.563,0.694
56.124,-7,-1,-1,0.000,-0.744,3.000,0.125,0.619,0.924
56.131,-3,-1,-1,0.000,-0.744,3.000,0.176,-0.129,1.442
56.137,4,-1,-1,0.000,-0.744,3.000,-0.087,-0.397,1.297
56.143,10,0,1,0.000,-0.744,3.000,-0.556,-2.014,0.644
56.149,3,-1,-1,0.000,-0.744,3.000,-0.535,-1.115,0.457
56.155,-6,-1,-2,0.000,-0.744,3.000,-0.589,0.568,1.390
56.162,-2,0,0,0.000,-0.744,3.000,-0.417,1.538,-0.328
56.168,6,2,2,0.000,-0.744,3.000,-0.853,0.159,0.418
56.174,5,1,1,0.000,-0.744,3.000,-0.530,-0.700,1.833
56.180,-3,-1,-2,0.000,-0.744,3.000,0.051,0.737,1.531
56.187,-10,-1,-2,0.000,-0.744,3.000,0.113,2.651,0.578
56.193,-13,0,0,0.000,-0.744,3.000,0.289,3.247,-1.035
56.199,6,2,3,0.000,-0.744,3.000,-1.690,0.829,1.547
56.205,10,1,2,0.000,-0.744,3.000,-0.703,1.070,1.195
56.212,5,-2,-2,0.000,-0.744,3.000,-0.024,1.497,0.122
56.218,-1,-2,-3,0.000,-0.744,3.000,-0.362,3.537,0.290
56.224,-9,0,0,0.000,-0.744,3.000,-1.527,5.506,-0.667
56.230,-2,3,3,0.000,-0.744,3.000,-1.850,7.343,1.121
56.237,2,5,6,0.000,-0.744,3.000,-5.719,5.154,3.206
56.243,11,6,7,0.000,-0.744,3.000,-6.586,5.464,4.208
56.249,12,5,6,0.000,-0.744,3.000,-6.595,4.751,4.277
56.255,29,5,6,0.000,-0.893,3.000,-6.454,4.805,2.105
56.261,20,5,6,0.000,-1.043,3.000,-7.179,7.449,0.353
56.268,27,4,5,0.000,-1.043,3.000,-9.297,8.424,-0.323
56.274,19,5,6,0.000,-1.342,3.000,-10.219,10.996,1.709
56.280,31,6,7,0.000,-1.342,3.000,-11.308,12.910,0.842
56.286,37,6,6,0.000,-1.793,3.000,-12.723,12.794,0.664
56.292,22,6,7,0.000,-1.793,3.000,-13.049,14.838,1.251
56.298,29,7,7,0.000,-1.944,3.000,-12.875,16.612,1.797
56.305,27,7,7,0.000,-1.944,3.000,-11.951,20.007,1.198
56.311,4,7,7,0.000,-1.944,3.000,-8.741,19.555,1.483
56.317,17,7,7,0.000,-1.944,3.000,-8.513,18.986,2.608
56.323,17,8,8,0.000,-1.944,3.000,-10.759,18.133,1.813
56.330,35,9,9,0.000,-1.944,3.000,-16.149,20.246,1.874
56.336,22,11,11,0.000,-3.014,3.000,-18.971,25.041,1.917
56.342,17,13,14,0.000,-3.014,3.000,-16.206,25.610,3.222
56.348,24,16,17,0.000,-3.014,3.000,-14.093,21.698,3.243
56.355,26,18,20,0.000,-3.169,3.000,-14.089,21.500,3.545
56.361,11,18,19,0.000,-3.169,3.000,-17.725,26.308,3.038
56.367,-20,15,15,0.000,-3.169,3.000,-14.966,25.124,4.627
56.373,-15,14,12,0.000,-3.639,3.000,-11.753,22.910,4.869
56.380,-5,12,11,0.000,-3.639,3.000,-10.703,22.648,2.233
56.386,-23,11,10,0.000,-3.639,3.000,-9.828,26.014,1.210
56.392,-30,9,7,0.000,-4.924,3.000,-4.605,28.795,2.466
56.397,-14,7,5,0.000,-5.758,3.000,-1.784,32.218,5.702
56.404,5,6,4,0.000,-5.758,3.000,-2.700,35.192,7.195
56.410,15,7,7,0.000,-5.758,3.000,-6.312,39.614,4.818
56.416,-5,6,6,0.000,-6.621,3.000,-5.062,40.844,4.817
56.422,-1,6,6,0.000,-6.621,3.000,-7.194,42.517,2.529
56.429,-14,6,5,0.000,-7.153,3.000,-7.632,43.991,0.596
56.435,2,4,3,0.000,-7.515,3.000,-5.259,44.445,0.569
56.441,17,5,4,0.000,-7.515,3.000,-5.963,45.272,2.817
56.447,11,6,6,0.000,-7.515,3.000,-5.294,44.184,5.990
56.453,15,5,5,0.000,-9.816,3.000,-3.478,45.489,7.064
56.460,9,5,5,0.000,-11.276,3.000,-3.015,44.702,5.248
56.466,16,5,6,0.000,-11.276,3.000,-2.624,43.444,5.501
56.472,-17,3,3,0.000,-11.276,3.000,0.330,43.978,7.273
56.478,-24,-1,-2,0.000,-13.777,3.000,4.135,39.058,6.543
56.485,-28,-5,-7,0.000,-14.757,3.000,4.998,36.378,4.752
56.491,1,-3,-3,0.000,-14.757,3.000,5.392,36.075,5.352
56.497,25,0,1,0.000,-16.302,2.000,3.810,36.480,6.041
56.503,-11,0,1,0.000,-16.302,2.000,3.224,33.519,9.224
56.510,-23,-1,0,0.000,-16.302,2.000,3.759,27.919,9.480
56.516,-34,-4,-5,0.000,-16.302,2.000,3.482,25.321,6.783
56.522,-14,-6,-8,0.000,-17.947,3.000,4.052,22.824,1.596
56.528,-14,-7,-8,0.000,-17.947,3.000,4.715,21.888,-0.406
56.535,-19,-6,-6,0.000,-17.947,3.000,6.586,18.859,3.360
56.541,-22,-8,-8,0.000,-17.947,3.000,5.037,13.283,6.670
56.547,-22,-8,-10,0.000,-17.947,3.000,3.595,6.839,5.967
56.553,-5,-9,-10,0.000,-17.947,3.000,4.812,3.942,7.260
56.560,3,-9,-9,0.000,-21.884,3.000,5.556,0.301,7.146
56.566,4,-7,-7,0.000,-21.884,3.000,6.702,-1.237,6.400
56.572,12,-5,-4,0.000,-21.884,3.000,8.764,-5.262,5.706
56.578,12,0,2,0.000,-21.884,3.000,4.999,-4.690,4.064
56.585,-9,0,2,0.149,-39.949,3.000,5.297,-5.607,3.591
56.591,0,1,3,0.149,-39.949,3.000,4.367,-12.750,3.471
56.597,7,3,4,0.297,-45.869,3.000,-0.671,-17.054,1.741
56.604,-6,1,0,0.297,-45.869,3.000,-0.256,-14.357,2.155
56.611,12,2,2,0.297,-45.304,3.000,-2.445,-9.351,2.873
56.617,23,3,3,0.297,-45.869,3.000,-3.831,-17.224,5.112
56.624,12,3,3,0.297,-45.304,3.000,-1.490,-22.878,5.419
56.631,-4,2,3,0.297,-45.304,3.000,-2.407,-26.870,3.979
56.638,2,2,3,0.297,-45.304,3.000,-0.984,-19.564,5.390
56.645,-8,0,-1,0.297,-45.304,3.000,1.000,-20.826,5.983
56.651,-10,-1,-1,0.297,-45.304,3.000,-0.221,-26.719,4.170
56.658,10,0,0,0.297,-47.598,3.000,0.637,-33.412,3.110
56.665,-41,-4,-5,0.297,-47.598,3.000,5.698,-30.729,3.068
56.672,-13,-7,-8,0.297,-47.598,3.000,4.887,-28.596,4.579
56.678,6,-6,-6,0.297,-47.598,3.000,6.098,-29.639,5.344
56.685,-21,-10,-11,0.149,-48.185,3.000,8.474,-31.903,6.003
56.691,-2,-9,-9,0.149,-48.185,3.000,8.285,-34.366,6.053
56.697,-20,-10,-10,0.149,-48.185,3.000,9.771,-32.739,6.854
56.704,-18,-12,-12,0.149,-48.185,3.000,9.898,-27.161,2.287
56.710,-28,-11,-12,0.149,-48.185,3.000,10.035,-23.466,1.208
56.716,-25,-12,-13,0.149,-52.459,2.000,10.453,-23.093,0.729
56.722,-15,-12,-13,0.149,-52.459,2.000,9.240,-21.484,1.996
56.729,3,-12,-13,0.000,-52.459,3.000,9.591,-21.167,4.024
56.735,14,-8,-8,0.000,-52.459,3.000,8.980,-20.057,4.883
56.741,10,-6,-5,0.000,-52.459,3.000,7.460,-17.507,4.744
56.747,11,-5,-4,0.000,-52.459,2.000,6.751,-17.081,4.424
56.754,5,-4,-3,0.000,-51.831,3.000,7.767,-15.417,3.963
56.760,-12,-5,-4,0.000,-51.831,3.000,8.182,-16.179,4.790
56.766,-41,-10,-11,0.000,-51.831,3.000,9.382,-18.675,5.076
56.772,-22,-12,-14,0.000,-51.831,3.000,9.133,-22.174,4.929
56.779,-19,-15,-17,0.000,-51.831,2.000,10.881,-25.947,4.228
56.785,-8,-17,-17,0.000,-51.831,2.000,10.710,-26.911,2.679
56.791,-23,-18,-18,0.000,-51.209,3.000,14.080,-28.395,0.673
56.797,-38,-20,-21,0.000,-51.209,3.000,18.049,-33.007,1.600
56.804,-38,-23,-24,0.000,-51.209,3.000,17.868,-35.211,4.324
56.810,-24,-22,-24,0.000,-51.209,3.000,17.985,-36.188,5.917
56.816,-2,-20,-20,0.000,-51.831,2.000,16.920,-35.106,5.901
56.823,7,-16,-16,0.000,-51.831,2.000,15.715,-34.148,4.283
56.829,10,-14,-13,0.000,-51.831,2.000,17.229,-34.167,3.519
56.835,-10,-12,-11,0.000,-50.592,2.000,17.758,-34.537,2.718
56.841,-13,-12,-11,0.000,-50.592,2.000,17.135,-32.647,4.123
56.848,5,-10,-9,0.000,-50.592,2.000,14.608,-30.860,3.911
56.854,-1,-7,-5,0.000,-49.982,2.000,13.967,-31.025,3.520
56.860,9,-3,-1,0.000,-49.377,3.000,11.565,-30.639,3.686
56.866,-14,1,3,0.000,-49.377,3.000,8.811,-31.352,4.659
56.873,-37,1,2,0.000,-49.377,3.000,4.626,-34.487,4.604
56.879,-21,2,2,0.000,-48.185,3.000,4.425,-34.086,4.633
56.885,-2,3,3,0.000,-47.016,3.000,0.989,-29.880,3.698
56.891,18,6,6,0.000,-47.598,2.000,-3.523,-26.063,5.277
56.897,7,6,6,0.000,-47.598,2.000,-3.651,-26.873,5.745
