R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
35,20,25,45,5,25,350,10,0,0,0,0,35,200,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,3000,300,300,100,25,25
sysTime,GRawXi,GPT1Xi133,GPT1Xi200,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ
103.147,-3,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.153,-3,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.158,-5,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.164,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.170,1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.175,-7,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.181,3,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.187,-5,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.193,5,-1,0,0.000,0.000,0.000,0.000,0.000,0.000
103.198,3,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.204,3,-1,0,0.000,0.000,0.000,0.000,0.000,0.000
103.209,-5,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.215,-4,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.221,0,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.226,0,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.232,-3,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.238,3,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.244,2,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.249,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.255,-2,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.261,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.266,3,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.272,0,-1,0,0.000,0.000,0.000,0.000,0.000,0.000
103.278,1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.283,0,-1,0,0.000,0.000,0.000,0.000,0.000,0.000
103.289,0,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.295,-3,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.300,1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.306,-2,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.312,2,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.317,4,-1,0,0.000,0.000,0.000,0.000,0.000,0.000
103.323,1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.329,1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.334,-3,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.340,-5,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.346,1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.351,2,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.357,1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000
103.363,-1,-1,-1,0.000,-0.297,0.000,-0.502,0.743,0.317
103.368,0,-1,-1,0.000,-0.297,0.000,-1.170,0.889,-0.186
103.374,1,-1,-1,0.000,-0.297,0.000,-0.254,0.929,-0.350
103.379,3,-1,-1,0.000,-0.297,0.000,-0.475,0.231,-0.277
103.385,6,-1,0,0.000,-0.297,0.000,-0.938,0.873,0.165
103.391,-4,-1,-1,0.000,-0.297,0.000,-0.039,1.020,1.115
103.396,0,-1,-1,0.000,-0.297,0.000,-0.402,0.383,2.035
103.402,1,-1,-1,0.000,-0.297,0.000,-0.865,0.408,1.737
103.408,4,-1,-1,0.000,-0.297,0.000,-0.340,0.861,1.823
103.413,0,-1,-1,0.000,-0.297,0.000,-0.520,0.871,1.097
103.419,-5,-1,-1,0.000,-0.297,0.000,-0.060,-0.092,1.106
103.425,-2,-1,-1,0.000,-0.297,0.000,-0.067,-0.325,1.264
103.430,-2,-1,-1,0.000,-0.297,0.000,-0.181,-0.105,0.478
103.436,3,-1,-1,0.000,-0.297,0.000,-0.640,0.548,0.012
103.441,-3,-1,-1,0.000,-0.297,0.000,0.298,-0.278,0.676
103.447,-4,-1,-1,0.000,-0.297,0.000,-0.007,0.334,0.370
103.453,0,-1,-1,0.000,-0.297,0.000,-0.977,0.528,-0.100
103.458,3,-1,0,0.000,-0.297,0.000,-1.328,0.845,-0.354
103.464,0,-1,-1,0.000,-0.297,0.000,-0.098,0.260,0.399
103.470,1,-1,-1,0.000,-0.297,0.000,-0.457,-0.204,0.042
103.475,-1,-1,-1,0.000,-0.297,0.000,-0.884,0.056,-0.306
103.481,-2,-1,-1,0.000,-0.297,0.000,-0.260,0.243,0.397
103.487,-2,-1,-1,0.000,-0.297,0.000,0.225,0.241,0.315
103.492,4,-1,-1,0.000,-0.297,0.000,-0.172,0.393,-0.113
103.498,-8,-1,-1,0.000,-0.297,0.000,0.426,2.186,1.480
103.503,7,0,0,0.000,-0.297,0.000,-0.592,0.922,1.176
103.509,-8,-1,-1,0.000,-0.297,0.000,-0.454,0.439,0.458
103.515,1,-1,-1,0.000,-0.297,0.000,-1.187,-0.097,1.486
103.520,0,-1,-1,0.000,-0.297,0.000,-0.889,-0.666,0.770
103.526,4,0,0,0.000,-0.297,0.000,-1.597,1.194,1.373
103.532,-4,-1,-1,0.000,-0.297,0.000,-1.545,0.782,0.192
103.537,-2,-1,-1,0.000,-0.297,0.000,-0.570,0.230,0.596
103.543,5,-1,-1,0.000,-0.446,0.000,-0.382,0.750,-1.373
103.549,-1,-1,-1,0.000,-0.446,0.000,0.213,-0.181,-1.174
103.555,3,0,0,0.000,-0.446,0.000,-0.154,-0.128,0.488
103.561,1,-1,-1,0.000,-0.297,0.000,0.145,-0.045,-0.769
103.566,0,0,0,0.000,-0.297,0.000,-0.502,1.383,-1.017
103.572,-4,-1,-1,0.000,-0.297,0.000,0.004,1.131,-0.778
103.577,11,0,1,0.000,-0.297,0.000,-0.691,1.619,-1.636
103.583,3,-1,-1,0.000,-0.297,0.000,0.092,1.359,-0.253
103.589,-19,-1,-1,0.000,-0.297,0.000,2.760,-0.066,0.198
103.594,7,0,0,0.000,-0.446,0.000,1.620,0.192,-0.367
103.600,3,-1,-1,0.000,-0.446,0.000,0.413,2.732,0.809
103.606,-6,-2,-2,0.000,-0.446,0.000,0.912,1.091,1.726
103.612,2,-1,0,0.000,-0.446,0.000,-0.292,1.507,0.109
103.618,5,0,0,0.000,-0.297,0.000,-1.286,1.476,0.349
103.624,5,-1,-1,0.000,-0.297,0.000,-1.445,0.720,-1.077
103.629,3,-1,-1,0.000,-0.297,0.000,-1.915,1.280,-1.861
103.635,-7,-2,-2,0.000,-0.446,0.000,-0.594,0.513,-1.274
103.641,-2,-2,-2,0.000,-0.446,0.000,-0.222,0.367,-0.974
103.647,9,-1,0,0.000,-0.446,0.000,-1.199,1.163,-1.023
103.653,-2,-2,-2,0.000,-0.446,0.000,-0.745,0.182,-1.457
103.659,0,-1,-1,0.000,-0.446,0.000,0.478,-0.035,0.124
103.665,-4,-1,-1,0.000,-0.446,0.000,0.750,-0.746,-0.160
103.671,0,-1,-1,0.000,-0.446,0.000,1.078,-0.217,-0.868
103.677,0,0,0,0.000,-0.446,0.000,0.136,-0.720,0.245
103.683,-6,-3,-3,0.000,-0.446,0.000,1.249,-0.711,0.827
103.689,8,1,2,0.000,-0.446,0.000,0.250,-0.557,1.388
103.695,-6,-2,-2,0.000,-0.446,0.000,1.942,-0.077,0.878
103.700,-9,0,0,0.000,-0.446,0.000,2.050,0.087,1.640
103.706,-7,-2,-3,0.000,-0.446,0.000,3.080,0.936,0.312
103.712,8,0,1,0.000,-0.446,0.000,1.525,0.859,1.266
103.718,-3,-1,-1,0.000,-0.446,0.000,1.103,1.446,0.076
103.724,10,-1,0,0.000,-0.446,0.000,0.229,0.484,2.702
103.730,-4,-1,-1,0.000,-0.446,0.000,0.090,0.810,1.050
103.736,9,-1,-1,0.000,-0.446,0.000,-0.439,-0.151,0.976
103.742,2,0,0,0.000,-0.446,0.000,-0.409,0.201,0.406
103.748,3,-1,-1,0.000,-0.446,0.000,-0.017,-1.595,0.386
103.754,-8,0,1,0.000,-0.446,0.000,0.467,0.018,0.166
103.760,-7,-2,-3,0.000,-0.446,0.000,1.269,0.137,-1.568
103.766,4,0,1,0.000,-0.446,0.000,-0.241,0.553,-0.097
103.772,-9,-3,-3,0.000,-0.446,0.000,1.235,0.638,-1.255
103.778,3,0,1,0.000,-0.446,0.000,-0.137,0.303,-0.269
103.784,-6,-3,-4,0.000,-0.297,0.000,0.514,1.179,-2.073
103.789,-1,0,1,0.000,-0.297,0.000,-0.064,-1.108,0.694
103.795,0,-2,-2,0.000,-0.297,0.000,0.192,0.725,-1.527
103.800,1,1,1,0.000,-0.297,0.000,-1.027,-0.159,-0.259
103.806,-4,-1,-1,0.000,-0.297,0.000,0.211,0.681,-2.407
103.812,10,1,2,0.000,-0.297,0.000,-1.270,0.149,-0.897
103.817,-2,-1,-1,0.000,-0.297,0.000,-0.912,0.682,-1.383
103.823,8,0,1,0.000,-0.297,0.000,-1.710,0.048,0.579
103.829,3,-1,-2,0.000,-0.297,0.000,-1.693,1.009,-1.956
103.834,8,0,0,0.000,-0.297,0.000,-2.123,0.286,0.342
103.840,-2,-1,-2,0.000,-0.297,0.000,-0.877,1.130,-0.494
103.846,8,0,0,0.000,-0.297,0.000,-1.023,-0.209,0.615
103.851,-4,-1,-1,0.000,-0.297,0.000,-0.970,-0.529,-1.486
103.857,-4,-1,-1,0.000,-0.297,0.000,0.072,-0.952,-0.658
103.862,3,0,0,0.000,-0.297,0.000,-0.704,-0.735,-1.896
103.868,-1,-1,-1,0.000,-0.297,0.000,-0.102,0.542,-1.050
103.874,-1,0,0,0.000,-0.297,0.000,-0.530,0.586,-0.414
103.879,0,-1,-1,0.000,-0.297,0.000,-1.156,1.582,-0.398
103.885,2,-1,-1,0.000,-0.297,0.000,-0.752,0.358,-0.384
103.891,0,-1,-1,0.000,-0.446,0.000,-0.153,1.047,-0.608
103.897,0,-2,-2,0.000,-0.446,0.000,0.400,-0.268,-0.495
103.903,8,-1,0,0.000,-0.446,0.000,-0.149,0.628,0.931
103.909,-13,-2,-2,0.000,-0.446,0.000,1.087,0.531,0.099
103.915,6,0,1,0.000,-0.446,0.000,0.000,0.061,1.545
103.920,-3,-1,-1,0.000,-0.446,0.000,0.298,0.465,0.500
103.926,0,0,0,0.000,-0.446,0.000,-0.145,0.917,1.639
103.932,-4,-2,-2,0.000,-0.446,0.000,1.030,1.544,-0.878
103.938,-1,-1,-1,0.000,-0.446,0.000,0.330,1.183,-0.088
103.944,3,-1,-1,0.000,-0.446,0.000,-0.148,1.818,-1.702
103.950,-7,-1,-1,0.000,-0.297,0.000,-0.000,1.404,-0.859
103.956,-5,-2,-2,0.000,-0.297,0.000,0.765,0.307,-0.688
103.961,-1,-1,-1,0.000,-0.297,0.000,1.533,0.404,-0.069
103.967,3,0,0,0.000,-0.297,0.000,0.853,0.244,-0.452
103.973,6,-1,-1,0.000,-0.297,0.000,-0.055,-1.508,0.486
103.978,1,-1,-1,0.000,-0.297,0.000,-0.902,0.054,-1.350
103.984,6,-1,0,0.000,-0.297,0.000,-1.001,-0.859,-0.630
103.990,-11,-1,-1,0.000,-0.446,0.000,0.137,-0.418,-1.131
103.995,-5,-2,-2,0.000,-0.446,0.000,1.084,-1.604,-0.363
104.002,4,-1,0,0.000,-0.446,0.000,-0.013,-1.265,-0.854
104.007,-4,-2,-2,0.000,-0.446,0.000,0.283,-1.133,0.573
104.013,-4,-1,-1,0.000,-0.446,0.000,0.160,-1.657,1.207
104.019,2,-1,-1,0.000,-0.446,0.000,-0.690,-0.255,1.389
104.025,-3,0,0,0.000,-0.446,0.000,-0.543,-0.925,-0.478
104.031,7,0,0,0.000,-0.446,0.000,0.152,-0.870,0.065
104.037,3,-1,0,0.000,-0.446,0.000,-0.031,-0.173,-1.898
104.043,7,0,0,0.000,-0.446,0.000,-1.124,-0.312,-1.306
104.049,-2,-2,-2,0.000,-0.446,0.000,-0.874,-1.168,-1.442
104.055,-3,0,0,0.000,-0.446,0.000,-0.770,-0.857,0.037
104.061,0,-2,-3,0.000,-0.446,0.000,0.025,-1.144,0.981
104.067,-8,0,0,0.000,-0.446,0.000,-0.030,-1.138,1.546
104.073,13,0,0,0.000,-0.446,0.000,-1.314,-0.208,1.880
104.079,-2,-1,-1,0.000,-0.446,0.000,-1.019,-0.426,1.190
104.085,1,-1,0,0.000,-0.446,0.000,-0.418,0.145,1.169
104.090,-7,-1,0,0.000,-0.297,0.000,0.443,-0.187,-0.372
104.096,3,-1,-1,0.000,-0.297,0.000,-0.183,0.644,-0.217
104.102,-6,-1,-1,0.000,-0.297,0.000,0.207,1.082,-0.457
104.107,8,0,0,0.000,-0.297,0.000,-0.894,1.664,0.533
104.113,-12,-3,-3,0.000,-0.446,0.000,0.095,1.026,-0.440
104.119,-3,0,1,0.000,-0.446,0.000,-0.263,1.331,-0.521
104.125,4,-1,-1,0.000,-0.446,0.000,0.600,1.109,-0.242
104.131,0,0,0,0.000,-0.446,0.000,-0.427,1.237,-1.249
104.137,-2,-2,-2,0.000,-0.446,0.000,-0.209,0.834,-0.477
104.143,-4,-1,-1,0.000,-0.446,0.000,0.056,0.515,-1.386
104.149,1,-1,-1,0.000,-0.446,0.000,0.040,-0.715,0.606
104.155,0,-3,-3,0.000,-0.446,0.000,0.465,-0.184,0.071
104.160,-13,-1,-1,0.000,-0.446,0.000,0.442,-1.143,-0.523
104.166,10,-1,-1,0.000,-0.446,0.000,0.295,1.312,-0.764
104.172,-1,-2,-2,0.000,-0.446,0.000,0.977,0.143,-0.007
104.178,-7,0,1,0.000,-0.446,0.000,1.193,-0.851,0.120
104.184,2,-2,-2,0.000,-0.297,0.000,1.802,-1.206,0.547
104.190,-17,-2,-2,0.000,-0.297,0.000,1.798,-1.537,-0.301
104.195,7,1,2,0.000,-0.297,0.000,0.297,-0.171,0.292
104.201,3,-2,-2,0.000,-0.297,0.000,0.537,0.553,0.715
104.207,-5,-1,-1,0.000,-0.297,0.000,1.121,-0.744,0.285
104.212,9,-1,0,0.000,-0.297,0.000,1.667,-0.685,2.344
104.218,3,-3,-3,0.000,-0.297,0.000,3.498,-0.110,2.278
104.224,1,-1,-1,0.000,-0.297,0.000,2.585,1.738,0.829
104.229,12,0,1,0.000,-0.297,0.000,0.832,0.950,2.995
104.235,-3,-3,-3,0.000,-0.297,0.000,2.071,-0.974,3.836
104.241,-5,-1,0,0.000,-0.297,0.000,1.301,0.742,1.778
104.246,3,1,2,0.000,-0.297,0.000,0.865,-0.029,2.967
104.252,6,-3,-3,0.000,-0.297,0.000,0.545,-0.772,3.380
104.258,-10,-3,-4,0.000,-0.297,0.000,0.674,0.231,1.621
104.263,5,1,3,0.000,-0.297,0.000,-1.443,1.317,0.785
104.269,15,-1,0,0.000,-0.297,0.000,-1.757,-2.009,1.438
104.275,-3,-3,-4,0.000,-0.297,0.000,0.040,-3.149,2.933
104.281,-11,-2,-3,0.000,-0.297,0.000,-0.695,-0.004,0.040
104.286,5,0,1,0.000,-0.297,0.000,-2.472,-0.122,0.506
104.292,25,-2,-2,0.000,-0.297,0.000,-1.589,-3.395,0.561
104.298,-4,-5,-6,0.000,-0.297,0.000,0.403,-2.273,0.684
104.303,-20,-2,-3,0.000,-0.297,0.000,-0.010,1.724,-1.288
104.309,10,2,3,0.000,-0.297,0.000,-1.945,1.773,0.252
104.315,17,0,2,0.000,-0.297,0.000,-1.627,-3.143,-0.199
104.320,16,-5,-5,0.000,-0.297,0.000,0.122,-3.530,0.987
104.326,-23,-6,-8,0.000,-0.297,0.000,2.614,-1.827,0.698
104.332,-30,0,0,0.000,-0.297,0.000,0.659,1.068,1.254
104.338,14,4,6,0.000,-0.297,0.000,-0.782,2.214,2.452
104.343,12,-1,0,0.000,-0.297,0.000,0.154,-0.566,0.981
104.349,4,-5,-6,0.000,-0.297,0.000,2.413,-3.999,2.825
104.355,-15,-5,-7,0.000,-0.297,0.000,3.244,-2.808,2.616
104.360,-27,-3,-3,0.000,-0.297,0.000,4.335,0.971,2.991
104.366,-35,-1,-1,0.000,-0.297,0.000,3.977,0.860,2.710
104.372,28,2,4,0.000,-0.297,0.000,-0.020,2.005,1.608
104.378,37,-1,0,0.000,-0.297,0.000,-0.495,2.968,0.578
104.384,9,-5,-5,0.000,-0.297,0.000,3.448,0.457,-0.409
104.389,10,-4,-4,0.000,-0.297,0.000,1.484,0.807,-1.375
104.395,-10,-4,-4,0.000,-0.297,0.000,0.193,2.409,1.447
104.401,-14,-2,-3,0.000,-0.297,0.000,1.761,2.862,2.112
104.406,9,1,1,0.000,-0.297,0.000,-1.833,7.073,1.743
104.412,-22,0,0,0.000,-0.297,0.000,-2.825,9.521,3.170
104.418,-31,1,2,0.000,-0.297,0.000,-0.909,7.836,4.511
104.423,-5,5,6,0.000,-0.297,0.000,0.331,11.200,4.453
104.429,20,6,8,0.000,-0.297,0.000,-1.994,13.874,2.757
104.435,31,4,6,0.000,-0.297,0.000,-4.310,16.278,-1.215
104.441,19,3,3,0.000,-0.297,0.000,-3.103,15.475,-2.519
104.446,9,1,1,0.000,-0.297,0.000,-0.168,14.817,-4.234
104.452,10,2,1,0.000,-0.297,0.000,-3.069,18.987,-2.547
104.458,-3,1,0,0.000,-0.297,0.000,-4.002,20.207,-1.165
104.463,-4,3,2,0.000,-0.297,0.000,-5.097,21.840,0.483
104.469,10,4,4,0.000,-0.297,0.000,-8.090,21.448,2.414
104.475,5,5,6,0.000,-0.297,0.000,-11.445,23.891,3.116
104.480,12,8,9,0.000,-0.297,0.000,-10.659,24.426,1.389
104.486,18,9,11,0.000,-0.297,0.000,-10.740,23.135,0.616
104.492,17,10,11,0.000,-0.297,0.000,-11.499,23.558,1.379
104.498,19,9,10,0.000,-0.297,0.000,-11.531,22.521,0.484
104.504,13,7,8,0.000,-0.297,0.000,-9.947,23.624,0.151
104.509,43,6,7,0.000,-0.297,0.000,-10.929,23.069,0.715
104.515,40,2,1,0.000,-0.297,0.000,-13.172,23.189,0.323
104.521,35,0,-1,0.000,-0.297,0.000,-14.887,24.187,-1.622
104.526,15,-4,-6,0.000,-0.297,0.000,-12.758,21.911,-1.324
104.532,28,-5,-5,0.000,-0.297,0.000,-13.613,21.533,-0.812
104.538,23,-10,-12,0.000,-0.297,0.000,-12.174,19.212,-0.605
104.544,24,-12,-14,0.000,-0.297,0.000,-12.773,18.982,0.238
104.549,21,-15,-18,0.000,-0.297,0.000,-12.985,15.440,1.518
104.555,-6,-19,-22,0.000,-0.297,0.000,-7.921,10.211,1.636
104.561,10,-20,-22,0.000,-0.297,0.000,-5.841,11.999,0.294
104.566,4,-23,-26,0.000,-0.297,0.000,-5.198,11.941,-1.135
104.572,-23,-25,-29,0.000,-0.297,0.000,-0.405,8.368,-0.939
104.578,-5,-24,-26,0.000,-0.297,0.000,1.928,10.162,0.511
104.583,-10,-25,-27,0.000,-0.297,0.000,1.740,11.643,2.004
104.589,3,-23,-24,0.000,-0.297,0.000,1.838,15.840,1.955
