R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000010,0.000030,20,0,0,0,0,10,75,0,0
sysTime,aRawR,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
49.275,1.251,1.015,1.013,1.076,1.076,1.076,1.001,1.001,1.001
49.287,1.045,1.021,1.014,1.076,1.076,1.076,1.001,1.001,1.001
49.298,0.754,1.027,1.016,1.076,1.076,1.076,1.001,1.001,1.001
49.309,1.004,1.015,1.016,1.076,1.076,1.075,1.001,1.001,1.001
49.321,1.046,1.008,1.015,1.075,1.075,1.075,1.001,1.001,1.001
49.332,0.838,0.993,1.013,1.075,1.075,1.075,1.001,1.001,1.001
49.344,1.213,0.995,1.010,1.075,1.075,1.075,1.001,1.001,1.001
49.356,1.173,1.011,1.009,1.074,1.074,1.074,1.001,1.001,1.001
49.367,1.216,1.035,1.011,1.075,1.074,1.074,1.001,1.001,1.001
49.379,0.925,1.028,1.014,1.074,1.074,1.074,1.001,1.001,1.001
49.390,1.049,1.031,1.016,1.074,1.074,1.074,1.001,1.001,1.001
49.401,1.086,1.031,1.018,1.074,1.074,1.074,1.001,1.001,1.001
49.413,1.092,1.039,1.021,1.074,1.073,1.073,1.001,1.001,1.001
49.424,1.130,1.023,1.021,1.073,1.073,1.073,1.001,1.001,1.001
49.436,0.918,1.018,1.021,1.073,1.073,1.073,1.001,1.001,1.001
49.448,0.839,0.994,1.019,1.073,1.073,1.073,1.001,1.001,1.001
49.459,0.965,0.972,1.013,1.072,1.072,1.072,1.001,1.001,1.001
49.471,0.836,0.972,1.008,1.072,1.072,1.072,1.001,1.001,1.001
49.482,0.967,0.968,1.003,1.071,1.072,1.072,1.001,1.001,1.001
49.493,0.880,0.976,0.999,1.071,1.072,1.072,1.001,1.001,1.001
49.505,1.089,0.972,0.996,1.071,1.071,1.071,1.001,1.001,1.001
49.516,1.292,0.999,0.995,1.071,1.071,1.071,1.001,1.001,1.001
49.528,0.917,0.991,0.995,1.070,1.071,1.071,1.001,1.001,1.001
49.540,0.800,0.996,0.995,1.070,1.070,1.071,1.001,1.001,1.001
49.551,0.838,0.990,0.995,1.070,1.070,1.070,1.001,1.001,1.001
49.563,0.879,0.995,0.995,1.070,1.070,1.070,1.001,1.001,1.001
49.574,1.088,1.006,0.996,1.070,1.070,1.070,1.001,1.001,1.001
49.585,1.009,1.013,0.999,1.069,1.069,1.070,1.001,1.001,1.001
49.597,0.791,0.997,1.000,1.069,1.069,1.069,1.001,1.001,1.001
49.608,1.005,0.993,0.999,1.069,1.069,1.069,1.001,1.001,1.001
49.620,1.012,0.990,0.997,1.068,1.069,1.069,1.001,1.001,1.001
49.632,1.044,0.989,0.996,1.068,1.068,1.069,1.001,1.001,1.001
49.643,1.005,1.010,0.997,1.068,1.068,1.068,1.001,1.001,1.001
49.654,0.798,1.012,0.999,1.068,1.068,1.068,1.001,1.001,1.001
49.666,1.048,1.016,1.002,1.068,1.068,1.068,1.001,1.001,1.001
49.677,0.921,1.018,1.004,1.068,1.067,1.067,1.001,1.001,1.001
49.689,1.091,1.043,1.009,1.068,1.067,1.067,1.001,1.001,1.001
49.700,1.173,1.047,1.014,1.068,1.067,1.067,1.001,1.001,1.001
49.712,1.045,1.045,1.018,1.067,1.067,1.067,1.001,1.001,1.001
49.723,0.920,1.037,1.022,1.067,1.067,1.067,1.001,1.001,1.001
49.735,1.177,1.049,1.025,1.067,1.067,1.066,1.001,1.001,1.001
49.746,1.129,1.057,1.029,1.067,1.066,1.066,1.001,1.001,1.001
49.758,0.964,1.061,1.033,1.067,1.066,1.066,1.002,1.001,1.001
49.769,1.088,1.076,1.039,1.067,1.066,1.066,1.002,1.001,1.001
49.781,0.794,1.047,1.042,1.067,1.066,1.066,1.002,1.001,1.001
49.792,1.056,1.057,1.044,1.067,1.066,1.065,1.002,1.001,1.001
49.804,0.841,1.014,1.042,1.066,1.066,1.065,1.002,1.002,1.002
49.815,0.755,0.995,1.036,1.065,1.066,1.065,1.002,1.002,1.002
49.827,0.757,0.975,1.029,1.065,1.065,1.065,1.002,1.002,1.002
49.838,0.958,0.974,1.021,1.064,1.065,1.065,1.002,1.002,1.002
49.850,1.004,0.974,1.015,1.064,1.065,1.065,1.002,1.002,1.002
49.861,1.045,0.999,1.011,1.064,1.064,1.064,1.002,1.002,1.002
49.873,0.918,0.984,1.008,1.064,1.064,1.064,1.002,1.002,1.002
49.884,0.838,0.977,1.004,1.063,1.064,1.064,1.002,1.002,1.002
49.896,0.837,0.983,1.002,1.063,1.064,1.064,1.002,1.002,1.002
49.907,0.881,0.965,0.997,1.063,1.063,1.063,1.002,1.002,1.002
49.919,0.921,0.957,0.992,1.062,1.063,1.063,1.001,1.002,1.002
49.930,0.838,0.944,0.986,1.062,1.063,1.063,1.001,1.002,1.002
49.942,0.917,0.952,0.981,1.061,1.062,1.063,1.001,1.002,1.002
49.953,1.258,0.968,0.978,1.061,1.062,1.062,1.001,1.002,1.002
49.965,1.083,0.984,0.978,1.061,1.062,1.062,1.001,1.001,1.001
49.976,0.879,0.998,0.980,1.061,1.061,1.062,1.001,1.001,1.001
49.988,1.128,0.992,0.982,1.061,1.061,1.061,1.001,1.001,1.001
49.999,1.002,0.991,0.983,1.060,1.061,1.061,1.001,1.001,1.001
50.011,1.044,1.003,0.986,1.060,1.060,1.061,1.001,1.001,1.001
50.022,1.050,0.998,0.987,1.060,1.060,1.060,1.001,1.001,1.001
50.034,0.919,1.001,0.989,1.060,1.060,1.060,1.001,1.001,1.001
50.045,1.051,0.998,0.990,1.060,1.060,1.060,1.001,1.001,1.001
50.057,0.879,0.996,0.991,1.059,1.059,1.060,1.001,1.001,1.001
50.068,0.713,0.975,0.990,1.059,1.059,1.059,1.001,1.001,1.001
50.080,0.919,0.982,0.989,1.059,1.059,1.059,1.001,1.001,1.001
50.091,1.212,1.008,0.991,1.059,1.059,1.059,1.001,1.001,1.001
50.103,0.966,1.034,0.996,1.059,1.058,1.059,1.001,1.001,1.001
50.114,1.377,1.057,1.003,1.059,1.058,1.058,1.001,1.001,1.001
50.126,1.130,1.057,1.011,1.059,1.058,1.058,1.001,1.001,1.001
50.137,1.127,1.072,1.019,1.059,1.058,1.058,1.001,1.001,1.001
50.149,0.965,1.048,1.024,1.058,1.058,1.058,1.001,1.001,1.001
50.160,1.089,1.032,1.026,1.058,1.058,1.058,1.001,1.001,1.001
50.172,1.093,1.025,1.025,1.058,1.058,1.057,1.001,1.001,1.001
50.183,1.004,1.011,1.024,1.057,1.057,1.057,1.001,1.001,1.001
50.194,1.168,1.017,1.022,1.057,1.057,1.057,1.001,1.001,1.001
50.206,0.752,0.993,1.020,1.057,1.057,1.057,1.001,1.001,1.001
50.218,1.216,0.997,1.016,1.057,1.057,1.057,1.001,1.001,1.001
50.229,1.048,1.018,1.016,1.057,1.056,1.056,1.001,1.001,1.001
50.241,1.177,1.009,1.015,1.056,1.056,1.056,1.001,1.001,1.001
50.252,1.006,1.023,1.015,1.056,1.056,1.056,1.002,1.001,1.001
50.264,1.293,1.035,1.017,1.056,1.056,1.056,1.002,1.001,1.001
50.275,0.921,1.027,1.019,1.056,1.056,1.056,1.002,1.001,1.001
50.287,0.839,1.029,1.020,1.056,1.055,1.055,1.002,1.002,1.002
50.298,0.968,1.019,1.020,1.055,1.055,1.055,1.002,1.002,1.002
50.310,0.922,1.015,1.020,1.055,1.055,1.055,1.002,1.002,1.002
50.321,1.047,1.009,1.019,1.055,1.055,1.055,1.002,1.002,1.002
50.333,1.047,1.016,1.018,1.055,1.055,1.055,1.002,1.002,1.002
50.344,0.918,1.026,1.019,1.055,1.054,1.054,1.002,1.002,1.002
50.356,1.133,1.044,1.022,1.055,1.054,1.054,1.002,1.002,1.002
50.367,1.084,1.054,1.026,1.055,1.054,1.054,1.002,1.002,1.002
50.378,1.005,1.059,1.031,1.055,1.054,1.054,1.002,1.002,1.002
50.390,0.879,1.063,1.036,1.055,1.054,1.054,1.002,1.002,1.002
50.402,1.051,1.058,1.039,1.055,1.054,1.053,1.002,1.002,1.002
50.413,0.883,1.039,1.041,1.054,1.054,1.053,1.002,1.002,1.002
50.425,0.797,1.018,1.038,1.054,1.054,1.053,1.003,1.002,1.002
50.436,0.962,0.988,1.032,1.053,1.053,1.053,1.003,1.002,1.002
50.448,0.667,0.966,1.024,1.052,1.053,1.053,1.002,1.002,1.002
50.459,1.126,0.978,1.017,1.052,1.053,1.053,1.002,1.002,1.002
50.470,0.836,0.981,1.011,1.052,1.052,1.052,1.002,1.002,1.002
50.482,0.963,0.987,1.008,1.052,1.052,1.052,1.002,1.002,1.002
50.493,1.212,1.002,1.006,1.052,1.052,1.052,1.002,1.002,1.002
50.505,0.958,1.005,1.006,1.052,1.052,1.052,1.002,1.002,1.002
50.516,1.260,1.032,1.008,1.052,1.052,1.052,1.002,1.002,1.002
50.528,1.121,1.018,1.010,1.051,1.051,1.051,1.002,1.002,1.002
50.539,0.878,1.022,1.012,1.051,1.051,1.051,1.002,1.002,1.002
50.551,1.045,1.032,1.015,1.051,1.051,1.051,1.002,1.002,1.002
50.562,1.004,1.036,1.018,1.051,1.051,1.051,1.003,1.002,1.002
50.574,0.713,1.017,1.020,1.051,1.051,1.050,1.003,1.002,1.002
50.585,0.796,0.987,1.017,1.050,1.050,1.050,1.003,1.002,1.002
50.597,0.543,0.935,1.009,1.049,1.050,1.050,1.002,1.002,1.002
50.608,0.337,0.864,0.992,1.048,1.050,1.050,1.002,1.002,1.002
50.620,0.717,0.825,0.969,1.046,1.049,1.050,1.002,1.002,1.002
50.631,1.506,0.893,0.954,1.047,1.048,1.049,1.002,1.002,1.002
50.643,1.751,1.006,0.955,1.048,1.048,1.049,1.001,1.002,1.002
50.654,1.672,1.099,0.971,1.049,1.048,1.049,1.002,1.002,1.002
50.666,1.376,1.142,0.994,1.050,1.048,1.048,1.002,1.002,1.002
50.677,1.044,1.160,1.017,1.050,1.048,1.048,1.002,1.002,1.002
50.689,0.963,1.141,1.036,1.050,1.048,1.048,1.003,1.002,1.002
50.700,0.547,1.051,1.043,1.049,1.048,1.048,1.003,1.002,1.002
50.712,0.378,0.954,1.036,1.047,1.048,1.048,1.003,1.002,1.002
50.723,0.586,0.891,1.019,1.046,1.048,1.047,1.002,1.002,1.002
50.735,1.052,0.874,0.998,1.045,1.047,1.047,1.002,1.002,1.002
50.746,1.258,0.900,0.982,1.045,1.047,1.047,1.002,1.002,1.002
50.758,2.349,0.960,0.972,1.045,1.046,1.047,1.002,1.002,1.002
50.769,1.473,0.995,0.973,1.046,1.046,1.046,1.002,1.002,1.002
50.781,1.042,1.065,0.984,1.047,1.046,1.046,1.002,1.002,1.002
50.792,1.430,1.114,1.000,1.047,1.046,1.046,1.002,1.002,1.002
50.804,1.268,1.110,1.015,1.047,1.046,1.046,1.002,1.002,1.002
50.815,0.670,1.073,1.027,1.047,1.046,1.046,1.002,1.002,1.002
50.827,0.841,1.016,1.028,1.046,1.046,1.045,1.002,1.002,1.002
50.838,0.501,0.938,1.019,1.044,1.045,1.045,1.002,1.002,1.002
50.850,0.419,0.885,1.004,1.043,1.045,1.045,1.002,1.002,1.002
50.861,0.629,0.865,0.985,1.042,1.044,1.045,1.002,1.002,1.002
50.873,0.919,0.870,0.968,1.042,1.044,1.044,1.002,1.002,1.002
50.884,1.045,0.910,0.958,1.042,1.043,1.044,1.001,1.002,1.002
50.896,1.096,0.960,0.956,1.042,1.043,1.044,1.001,1.002,1.002
50.907,1.212,1.004,0.961,1.043,1.043,1.043,1.001,1.002,1.002
50.919,1.293,1.037,0.970,1.043,1.043,1.043,1.001,1.002,1.002
50.930,1.130,1.068,0.983,1.043,1.043,1.043,1.001,1.002,1.002
50.942,1.053,1.075,0.996,1.043,1.042,1.043,1.001,1.002,1.002
50.953,0.799,1.056,1.006,1.043,1.042,1.042,1.002,1.002,1.002
50.965,0.924,1.047,1.013,1.043,1.042,1.042,1.002,1.002,1.002
50.976,0.795,1.010,1.015,1.042,1.042,1.042,1.002,1.002,1.002
50.988,0.924,0.967,1.009,1.041,1.042,1.042,1.002,1.002,1.002
50.999,1.047,0.965,1.003,1.041,1.042,1.042,1.002,1.002,1.002
51.011,0.752,0.962,0.998,1.041,1.041,1.041,1.002,1.002,1.002
51.022,0.968,0.954,0.992,1.040,1.041,1.041,1.001,1.002,1.002
51.034,1.218,0.969,0.988,1.040,1.041,1.041,1.001,1.002,1.002
51.045,1.045,0.979,0.986,1.040,1.040,1.041,1.001,1.002,1.002
51.057,1.048,0.991,0.986,1.040,1.040,1.040,1.001,1.002,1.002
51.068,0.797,0.975,0.986,1.039,1.040,1.040,1.001,1.002,1.002
51.080,1.011,0.977,0.984,1.039,1.040,1.040,1.001,1.001,1.001
51.091,0.923,0.981,0.983,1.039,1.039,1.040,1.001,1.001,1.001
51.103,0.753,0.959,0.981,1.038,1.039,1.039,1.001,1.001,1.001
51.114,0.919,0.961,0.978,1.038,1.039,1.039,1.001,1.001,1.001
51.126,0.958,0.962,0.977,1.038,1.038,1.039,1.001,1.001,1.001
51.137,1.131,0.969,0.975,1.037,1.038,1.039,1.001,1.001,1.001
51.149,1.087,0.974,0.974,1.037,1.038,1.038,1.001,1.001,1.001
51.160,0.796,0.988,0.976,1.037,1.038,1.038,1.001,1.001,1.001
51.172,1.171,1.002,0.979,1.037,1.037,1.038,1.001,1.001,1.001
51.183,0.970,0.999,0.982,1.037,1.037,1.037,1.001,1.001,1.001
51.195,1.254,1.013,0.986,1.037,1.037,1.037,1.001,1.001,1.001
51.206,1.012,1.025,0.991,1.037,1.037,1.037,1.001,1.001,1.001
51.217,0.880,1.015,0.995,1.037,1.037,1.037,1.001,1.001,1.001
51.229,0.835,1.003,0.997,1.036,1.036,1.037,1.001,1.001,1.001
51.240,0.880,0.997,0.998,1.036,1.036,1.036,1.001,1.001,1.001
51.252,1.300,1.001,0.997,1.036,1.036,1.036,1.001,1.001,1.001
51.263,1.090,1.006,0.997,1.036,1.036,1.036,1.001,1.001,1.001
51.275,0.880,1.002,0.999,1.035,1.035,1.036,1.001,1.001,1.001
51.286,1.047,1.020,1.001,1.035,1.035,1.035,1.001,1.001,1.001
51.298,1.053,1.021,1.004,1.035,1.035,1.035,1.001,1.001,1.001
51.309,1.007,0.999,1.005,1.035,1.035,1.035,1.001,1.001,1.001
51.321,0.336,0.972,1.005,1.034,1.035,1.035,1.001,1.001,1.001
51.332,0.836,1.164,1.023,1.037,1.035,1.035,1.001,1.001,1.001
51.344,1.213,1.095,1.033,1.036,1.035,1.034,1.001,1.001,1.001
51.355,1.117,1.098,1.043,1.036,1.035,1.034,1.001,1.001,1.001
51.367,0.982,1.096,1.050,1.036,1.035,1.034,1.002,1.001,1.001
51.378,2.027,1.103,1.054,1.036,1.035,1.034,1.002,1.001,1.001
51.390,0.547,1.013,1.053,1.035,1.035,1.034,1.002,1.001,1.001
51.401,1.470,1.055,1.051,1.035,1.035,1.034,1.002,1.001,1.001
51.413,2.230,1.166,1.060,1.037,1.035,1.034,1.002,1.001,1.001
51.424,1.550,1.320,1.091,1.040,1.035,1.034,1.003,1.002,1.002
51.436,0.419,1.263,1.120,1.039,1.036,1.034,1.004,1.002,1.002
51.447,-0.790,1.032,1.122,1.036,1.036,1.034,1.004,1.002,1.002
51.459,-0.165,0.811,1.088,1.032,1.035,1.034,1.004,1.002,1.002
51.470,0.699,0.781,1.045,1.031,1.034,1.034,1.003,1.003,1.003
51.482,1.950,0.923,1.018,1.033,1.034,1.034,1.003,1.003,1.003
51.493,1.300,1.009,1.013,1.034,1.034,1.034,1.003,1.003,1.003
51.505,1.449,1.051,1.015,1.034,1.034,1.033,1.003,1.003,1.003
51.516,1.234,1.089,1.024,1.035,1.033,1.033,1.003,1.003,1.003
51.528,1.561,1.128,1.036,1.035,1.034,1.033,1.003,1.003,1.003
51.539,1.663,1.194,1.054,1.036,1.034,1.033,1.004,1.003,1.003
51.551,1.417,1.260,1.081,1.038,1.034,1.033,1.004,1.003,1.003
51.562,3.555,1.169,1.097,1.037,1.034,1.033,1.005,1.003,1.003
51.574,-3.028,0.712,1.081,1.030,1.034,1.033,1.005,1.003,1.003
51.585,-0.089,0.574,1.020,1.028,1.033,1.033,1.004,1.004,1.004
51.597,-0.889,0.378,0.941,1.023,1.032,1.033,1.002,1.003,1.003
51.608,-0.689,0.224,0.848,1.019,1.030,1.032,1.001,1.003,1.003
51.620,-0.298,0.096,0.748,1.015,1.028,1.031,0.999,1.003,1.003
51.631,-0.468,-0.013,0.646,1.010,1.025,1.031,0.996,1.002,1.002
51.643,-0.295,-0.079,0.546,1.007,1.022,1.029,0.994,1.001,1.001
51.654,-0.500,-0.129,0.454,1.003,1.020,1.028,0.991,1.000,1.000
51.666,-0.246,-0.118,0.372,1.001,1.017,1.026,0.989,0.998,0.998
51.677,-0.163,-0.110,0.304,0.998,1.014,1.025,0.986,0.997,0.997
51.689,-0.372,-0.119,0.245,0.995,1.011,1.023,0.984,0.995,0.995
51.700,-0.500,-0.152,0.190,0.992,1.008,1.021,0.981,0.993,0.993
51.711,-1.125,-0.220,0.138,0.988,1.005,1.018,0.978,0.991,0.991
51.723,-0.538,-0.303,0.079,0.983,1.002,1.016,0.975,0.989,0.989
51.734,-1.124,-0.442,0.013,0.978,0.999,1.014,0.972,0.987,0.987
51.746,-0.610,-0.496,-0.057,0.973,0.995,1.011,0.968,0.984,0.984
51.757,-0.885,-0.573,-0.126,0.968,0.991,1.008,0.965,0.982,0.982
51.769,-0.765,-0.601,-0.194,0.964,0.987,1.005,0.961,0.979,0.979
51.780,-0.809,-0.619,-0.254,0.960,0.983,1.002,0.957,0.976,0.976
51.792,-0.451,-0.589,-0.303,0.956,0.979,0.999,0.954,0.973,0.973
51.803,0.124,-0.509,-0.337,0.954,0.976,0.996,0.950,0.970,0.970
51.815,-0.829,-0.503,-0.360,0.950,0.972,0.992,0.946,0.967,0.967
51.826,-1.339,-0.571,-0.385,0.945,0.968,0.989,0.943,0.964,0.964
51.838,-2.083,-0.748,-0.426,0.939,0.964,0.985,0.939,0.960,0.960
51.849,-2.228,-0.918,-0.486,0.932,0.960,0.982,0.935,0.957,0.957
51.861,-2.208,-1.103,-0.564,0.924,0.955,0.978,0.930,0.953,0.953
51.872,-3.372,-1.410,-0.668,0.914,0.949,0.974,0.924,0.949,0.949
51.884,-4.469,-1.806,-0.807,0.901,0.943,0.970,0.918,0.945,0.945
51.895,-4.481,-2.177,-0.981,0.888,0.935,0.965,0.911,0.941,0.941
51.906,-3.919,-2.497,-1.180,0.875,0.927,0.960,0.903,0.936,0.936
51.918,-4.151,-2.740,-1.388,0.863,0.918,0.954,0.895,0.931,0.931
51.930,-4.599,-2.985,-1.600,0.850,0.909,0.948,0.886,0.925,0.925
51.941,-4.282,-3.177,-1.814,0.837,0.899,0.942,0.876,0.918,0.918
51.952,-4.955,-3.431,-2.029,0.823,0.889,0.935,0.866,0.911,0.911
51.964,-5.757,-3.718,-2.251,0.807,0.878,0.927,0.855,0.904,0.904
51.975,-6.541,-4.092,-2.490,0.790,0.866,0.919,0.843,0.896,0.896
51.987,-7.792,-4.558,-2.754,0.770,0.853,0.910,0.831,0.887,0.887
51.998,-7.149,-4.974,-3.045,0.750,0.840,0.901,0.817,0.878,0.878
52.010,-6.386,-5.207,-3.336,0.731,0.825,0.891,0.803,0.868,0.868
52.021,-7.022,-5.471,-3.621,0.712,0.810,0.880,0.788,0.858,0.858
52.033,-7.941,-5.807,-3.908,0.691,0.794,0.868,0.772,0.846,0.846
52.044,-7.803,-6.100,-4.199,0.670,0.777,0.856,0.756,0.834,0.834
52.056,-7.732,-6.319,-4.484,0.650,0.760,0.843,0.739,0.822,0.822
52.067,-6.888,-6.461,-4.754,0.630,0.743,0.830,0.721,0.808,0.808
52.078,-6.579,-6.528,-5.001,0.611,0.725,0.816,0.704,0.795,0.795
52.090,-6.030,-6.461,-5.211,0.595,0.707,0.801,0.686,0.780,0.780
52.101,-4.923,-6.297,-5.376,0.580,0.690,0.786,0.669,0.765,0.765
52.113,-4.683,-6.090,-5.489,0.566,0.673,0.771,0.652,0.750,0.750
52.124,-4.515,-5.894,-5.558,0.552,0.656,0.755,0.636,0.735,0.735
52.136,-2.315,-5.574,-5.583,0.541,0.640,0.740,0.620,0.719,0.719
52.147,-4.033,-5.304,-5.556,0.531,0.625,0.724,0.605,0.704,0.704
52.159,-4.504,-5.202,-5.511,0.517,0.610,0.708,0.590,0.689,0.689
52.170,-3.946,-5.032,-5.452,0.506,0.596,0.693,0.576,0.673,0.673
52.182,-4.938,-4.940,-5.381,0.493,0.582,0.678,0.562,0.658,0.658
52.193,-4.476,-4.872,-5.311,0.481,0.568,0.663,0.549,0.644,0.644
52.205,-4.385,-4.803,-5.241,0.468,0.554,0.648,0.535,0.629,0.629
52.216,-3.799,-4.674,-5.167,0.457,0.541,0.633,0.522,0.614,0.614
52.228,-3.267,-4.513,-5.082,0.446,0.528,0.619,0.509,0.600,0.600
52.239,-3.227,-4.326,-4.984,0.436,0.515,0.605,0.497,0.586,0.586
52.251,-2.948,-4.087,-4.867,0.428,0.503,0.591,0.485,0.572,0.572
52.262,-2.653,-3.841,-4.733,0.420,0.492,0.577,0.474,0.559,0.559
52.273,-2.891,-3.702,-4.592,0.412,0.481,0.564,0.463,0.546,0.546
52.285,-2.653,-3.575,-4.453,0.403,0.470,0.551,0.452,0.533,0.533
52.297,-2.260,-3.410,-4.313,0.395,0.460,0.538,0.442,0.521,0.521
52.308,-2.181,-3.242,-4.168,0.388,0.450,0.526,0.432,0.509,0.509
52.319,-1.722,-3.039,-4.018,0.382,0.440,0.514,0.423,0.497,0.497
52.331,-1.338,-2.789,-3.855,0.376,0.431,0.503,0.414,0.486,0.486
52.342,-1.213,-2.556,-3.680,0.372,0.423,0.492,0.406,0.475,0.475
52.354,-0.886,-2.336,-3.498,0.367,0.415,0.481,0.398,0.464,0.464
52.365,-0.927,-2.135,-3.312,0.363,0.408,0.471,0.391,0.454,0.454
52.377,-1.058,-1.981,-3.128,0.359,0.401,0.461,0.385,0.445,0.445
52.388,-0.892,-1.848,-2.950,0.354,0.395,0.452,0.378,0.436,0.436
52.400,-0.637,-1.696,-2.778,0.350,0.389,0.443,0.372,0.427,0.427
52.411,-1.187,-1.609,-2.612,0.346,0.383,0.435,0.367,0.419,0.419
52.423,-1.344,-1.568,-2.463,0.341,0.377,0.427,0.361,0.411,0.411
52.434,-1.638,-1.564,-2.332,0.335,0.371,0.419,0.356,0.403,0.403
52.445,-1.253,-1.485,-2.213,0.331,0.366,0.412,0.350,0.396,0.396
52.457,-2.178,-1.568,-2.114,0.324,0.360,0.405,0.345,0.389,0.389
52.468,-2.230,-1.657,-2.044,0.317,0.354,0.398,0.339,0.382,0.382
52.480,-2.605,-1.779,-1.999,0.309,0.348,0.391,0.333,0.376,0.376
52.491,-3.163,-1.915,-1.979,0.301,0.342,0.384,0.327,0.369,0.369
52.503,-3.199,-2.071,-1.982,0.292,0.335,0.377,0.321,0.363,0.363
