R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
50,25,30,45,5,25,350,10,0,0,0,0,20,200,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,25,25
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ,PIDPoutX,PIDIoutX,PIDDoutX
249.798,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.804,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.809,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.815,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.821,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.827,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.833,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.840,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.846,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.851,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.857,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.863,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.869,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.875,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.882,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.888,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.893,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.899,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.905,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.911,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.918,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.924,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.930,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.936,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.941,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.947,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.953,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.959,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.966,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.972,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.978,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.983,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.989,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
249.995,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.001,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.008,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.014,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.020,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.025,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.031,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.037,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.043,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.050,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.056,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.062,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.068,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.073,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.079,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.085,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.091,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.098,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.104,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.110,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.115,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.121,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.127,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.133,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.139,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.146,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.152,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.157,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.163,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.169,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.175,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.181,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.188,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.194,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.200,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.205,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.211,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.217,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.223,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.229,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.236,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.242,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.247,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.253,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.259,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.265,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.271,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.278,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.284,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.289,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.295,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.301,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.307,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
250.313,0.000,-0.446,2.000,43.040,163.136,22.255,-2.152,-0.010,-0.184
