R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
42,35,25,45,5,25,350,10,0,0,0,0,20,200,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,25,25
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ,PIDPoutX,PIDIoutX,PIDDoutX
112.696,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.702,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.707,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.713,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.719,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.725,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.731,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.738,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.744,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.750,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.755,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.761,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.767,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.773,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.780,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.786,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.792,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.797,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.803,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.809,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.815,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.821,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.828,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.834,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.840,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.845,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.851,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.857,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.863,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.869,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.876,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.882,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.887,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.893,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.899,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.905,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.911,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.918,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.924,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.930,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.935,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.941,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.947,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.953,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.959,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.966,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.972,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
112.978,-0.149,-0.446,0.000,-0.114,24.943,9.929,-0.001,1.220,0.020
