R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
42,15,25,45,5,25,350,10,0,0,0,0,20,200,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,25,25
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ,PIDPoutX,PIDIoutX,PIDDoutX
170.058,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.064,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.069,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.075,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.081,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.087,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.094,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.100,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.106,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.111,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.117,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.123,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.129,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.135,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.142,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.148,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.153,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.159,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.165,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.171,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.177,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.183,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.190,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.195,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.201,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.207,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.213,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.219,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.225,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.232,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.237,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.243,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.249,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.255,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.261,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.267,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.273,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.279,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.285,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.291,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.297,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.303,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.309,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.315,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.320,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.327,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.333,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.339,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.345,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.351,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.357,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.362,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.368,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.375,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.381,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.387,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.393,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.399,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.404,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.410,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
170.416,20.000,2.706,5.000,-294.413,-309.918,-2.744,13.205,3.000,-14.836
