R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
45,15,20,45,5,25,350,10,0,0,0,0,7,200,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,25,25
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ,PIDPoutX,PIDIoutX,PIDDoutX
411.437,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.443,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.448,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.454,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.461,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.467,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.473,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.479,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.485,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.491,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.496,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.503,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.509,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.515,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.521,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.527,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.533,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.539,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.544,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.551,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.557,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.563,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.569,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.575,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.581,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.587,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.592,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.599,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.605,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.611,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.617,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.623,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.629,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.634,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.641,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.647,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.653,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.659,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.665,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.671,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.677,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.682,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.689,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.695,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.701,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.707,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.713,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.719,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.725,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.730,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.737,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.743,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.749,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
411.755,0.000,5.589,0.000,-9.770,14.172,9.133,0.440,-0.570,0.470
