R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
50,25,25,45,5,25,350,10,0,0,0,0,20,200,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,25,25
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ,PIDPoutX,PIDIoutX,PIDDoutX
165.804,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.810,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.815,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.821,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.827,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.834,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.840,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.846,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.852,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.858,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.863,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.869,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.876,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.882,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.888,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.894,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.900,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.905,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.911,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.917,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.924,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.930,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.936,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.942,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.948,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.953,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.959,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.966,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.972,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
165.978,0.000,-0.446,0.000,0.612,-5.125,0.879,-0.029,-1.844,0.171
