R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,100,60,15,60,15,50,175,0,0,0.995
sysTime,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
421.635,-16.210,38.870,0.343,-4.399,-2.633,-2.120,-5.546,-1.983,-1.607
421.645,-15.218,11.309,-0.095,-4.482,-2.704,-2.269,-5.577,-2.018,-1.726
421.656,-7.297,-40.034,-0.944,-4.476,-2.659,-2.386,-5.643,-1.951,-1.824
421.667,-4.762,-38.622,-1.056,-4.427,-2.616,-2.433,-5.485,-1.894,-1.857
421.677,-1.858,-9.823,-0.887,-4.378,-2.584,-2.460,-5.286,-1.848,-1.869
421.688,2.958,35.986,-0.075,-4.215,-2.479,-2.440,-4.805,-1.719,-1.824
421.698,3.748,24.841,-0.065,-4.149,-2.428,-2.399,-4.595,-1.640,-1.752
421.709,10.343,-10.683,-0.657,-3.866,-2.135,-2.291,-4.286,-1.332,-1.624
421.719,12.941,-17.523,-1.260,-3.723,-1.978,-2.177,-4.152,-1.178,-1.505
421.730,13.884,-14.782,-1.314,-3.462,-1.727,-2.005,-3.810,-0.939,-1.336
421.741,15.244,8.343,-0.894,-3.285,-1.588,-1.856,-3.445,-0.809,-1.188
421.751,17.616,13.418,-0.566,-2.991,-1.324,-1.662,-2.989,-0.552,-0.992
421.762,20.282,7.387,-0.357,-2.760,-1.106,-1.470,-2.673,-0.340,-0.797
421.772,22.005,4.124,-0.192,-2.454,-0.810,-1.229,-2.301,-0.052,-0.554
421.783,25.720,3.407,-0.267,-2.167,-0.508,-0.985,-2.053,0.236,-0.312
421.793,24.853,-27.850,-0.635,-1.913,-0.211,-0.700,-1.966,0.509,-0.039
421.804,29.993,-25.633,-0.775,-1.613,0.118,-0.425,-1.781,0.806,0.213
421.814,28.133,7.703,-0.236,-1.293,0.424,-0.102,-1.399,1.078,0.514
421.825,31.686,23.346,0.474,-0.940,0.764,0.207,-0.982,1.389,0.807
421.835,29.338,6.242,0.123,-0.726,1.027,0.517,-0.958,1.622,1.098
421.846,33.603,-18.610,-0.547,-0.348,1.476,0.857,-0.882,2.020,1.399
421.857,30.505,-44.704,-0.986,-0.150,1.722,1.179,-0.897,2.203,1.668
421.867,29.989,6.875,-0.722,0.135,2.018,1.489,-0.668,2.429,1.919
421.878,25.804,24.521,-0.288,0.333,2.211,1.771,-0.461,2.559,2.146
421.888,27.442,-3.428,-0.678,0.621,2.536,2.051,-0.342,2.815,2.365
421.899,22.217,-31.198,-1.414,0.745,2.711,2.307,-0.455,2.905,2.545
421.910,24.287,-28.104,-1.211,1.018,2.986,2.538,-0.227,3.090,2.692
421.920,22.282,24.289,-0.005,1.244,3.152,2.764,0.221,3.179,2.848
421.931,16.455,36.322,1.038,1.377,3.246,2.967,0.506,3.220,3.004
421.941,18.191,1.621,0.870,1.574,3.452,3.144,0.658,3.378,3.137
421.952,13.381,-55.891,-0.042,1.567,3.507,3.292,0.385,3.371,3.226
421.963,9.633,-24.829,0.176,1.613,3.548,3.403,0.429,3.345,3.272
421.973,5.567,38.864,1.886,1.629,3.506,3.471,0.679,3.259,3.295
421.984,0.646,40.470,2.395,1.507,3.381,3.487,0.584,3.115,3.288
421.995,-8.362,-5.935,1.528,1.244,3.173,3.444,0.119,2.885,3.217
422.005,-8.804,-35.933,0.233,1.023,3.028,3.335,-0.408,2.699,3.058
422.016,-12.732,-21.949,0.027,0.796,2.809,3.198,-0.663,2.431,2.864
422.026,-18.091,41.760,0.749,0.585,2.549,3.029,-0.664,2.136,2.649
422.037,-18.014,25.693,0.581,0.378,2.338,2.826,-0.842,1.900,2.411
422.048,-23.823,-34.598,-0.188,-0.005,1.980,2.584,-1.318,1.514,2.127
422.058,-26.696,-40.387,-0.933,-0.363,1.648,2.302,-1.772,1.144,1.795
422.069,-30.004,-8.078,-0.329,-0.745,1.229,1.978,-1.991,0.699,1.430
422.080,-31.822,29.193,0.865,-1.068,0.840,1.644,-2.007,0.309,1.081
422.090,-34.904,27.737,1.578,-1.482,0.386,1.277,-2.199,-0.114,0.727
422.101,-34.493,6.410,1.569,-1.791,0.080,0.924,-2.461,-0.381,0.397
422.111,-36.711,-8.133,1.180,-2.217,-0.322,0.553,-2.912,-0.744,0.051
422.122,-35.072,-19.618,0.744,-2.597,-0.675,0.170,-3.339,-1.056,-0.306
422.133,-36.503,-18.410,0.364,-2.997,-1.056,-0.201,-3.747,-1.400,-0.657
422.143,-32.864,-2.719,0.697,-3.313,-1.385,-0.578,-3.934,-1.685,-1.003
422.154,-33.585,20.197,1.482,-3.647,-1.743,-0.920,-4.082,-1.982,-1.297
422.165,-34.309,23.730,2.131,-4.000,-2.107,-1.265,-4.283,-2.263,-1.573
422.175,-33.035,0.872,1.607,-4.351,-2.412,-1.603,-4.711,-2.483,-1.838
422.186,-31.711,-51.437,0.472,-4.749,-2.725,-1.940,-5.347,-2.722,-2.113
422.197,-30.149,-40.549,-0.286,-5.039,-2.965,-2.245,-5.743,-2.906,-2.372
422.207,-24.641,7.537,-0.017,-5.235,-3.159,-2.529,-5.854,-3.044,-2.609
422.218,-25.064,36.152,1.054,-5.433,-3.405,-2.772,-5.743,-3.218,-2.787
422.229,-18.700,34.976,1.655,-5.454,-3.458,-2.974,-5.515,-3.181,-2.904
422.239,-16.956,-6.378,1.002,-5.562,-3.532,-3.130,-5.644,-3.169,-2.978
422.250,-10.035,-29.399,0.171,-5.610,-3.544,-3.264,-5.736,-3.110,-3.042
422.260,-9.400,-21.020,-0.078,-5.634,-3.550,-3.330,-5.738,-3.058,-3.049
422.271,-3.423,0.268,0.091,-5.622,-3.552,-3.399,-5.575,-3.002,-3.059
422.282,-3.449,4.419,0.326,-5.595,-3.538,-3.407,-5.401,-2.927,-3.003
422.292,2.647,9.815,0.654,-5.478,-3.440,-3.404,-5.115,-2.768,-2.935
422.303,7.180,16.870,1.020,-5.278,-3.257,-3.321,-4.755,-2.521,-2.782
422.314,12.060,14.267,1.036,-5.084,-3.070,-3.207,-4.446,-2.270,-2.598
422.324,14.629,-26.790,0.024,-4.859,-2.795,-3.030,-4.351,-1.950,-2.367
422.335,21.893,-36.689,-0.932,-4.528,-2.426,-2.820,-4.124,-1.566,-2.131
422.345,25.790,-10.820,-0.922,-4.193,-2.098,-2.560,-3.729,-1.235,-1.855
422.356,29.656,31.013,-0.244,-3.770,-1.726,-2.255,-3.063,-0.860,-1.533
422.367,32.734,22.715,0.109,-3.323,-1.314,-1.913,-2.452,-0.444,-1.171
422.377,37.095,10.780,0.262,-2.830,-0.839,-1.523,-1.867,0.030,-0.766
422.388,37.901,-3.683,-0.121,-2.417,-0.417,-1.123,-1.487,0.440,-0.362
422.399,40.398,-17.504,-0.663,-1.938,0.089,-0.693,-1.128,0.916,0.055
422.409,44.347,-28.920,-1.320,-1.472,0.584,-0.252,-0.808,1.360,0.463
422.420,42.404,-15.941,-1.277,-1.098,0.965,0.196,-0.507,1.678,0.865
422.430,40.867,29.422,-0.374,-0.691,1.335,0.624,0.016,1.989,1.249
422.441,39.080,33.822,0.136,-0.321,1.702,1.047,0.362,2.304,1.634
422.452,36.528,9.418,0.125,0.012,2.055,1.453,0.584,2.606,2.001
422.462,37.345,-55.037,-0.959,0.342,2.458,1.833,0.576,2.936,2.322
422.473,36.731,-35.936,-0.661,0.674,2.795,2.203,0.832,3.190,2.619
422.483,31.044,31.032,0.759,0.992,3.053,2.560,1.343,3.380,2.919
422.494,30.289,31.697,1.628,1.273,3.309,2.876,1.696,3.590,3.197
422.505,26.744,-12.638,1.232,1.475,3.534,3.170,1.777,3.766,3.448
422.515,22.648,-33.309,0.874,1.684,3.757,3.437,1.890,3.928,3.660
422.526,22.638,30.229,1.807,1.881,3.892,3.649,2.293,4.007,3.820
422.537,16.748,47.003,2.536,2.012,3.976,3.860,2.582,4.052,3.993
422.547,12.744,15.305,1.910,2.095,4.091,4.024,2.506,4.126,4.117
422.558,10.874,-41.567,0.203,2.035,4.121,4.120,2.032,4.093,4.147
422.568,5.575,-48.008,-0.877,1.978,4.125,4.192,1.664,4.002,4.123
422.579,0.133,9.078,-0.492,1.901,4.035,4.206,1.568,3.820,4.040
422.590,-4.757,24.346,-0.101,1.717,3.832,4.144,1.408,3.541,3.895
422.600,-10.591,-12.066,-0.670,1.525,3.650,4.051,1.121,3.282,3.718
422.611,-15.920,-25.868,-1.317,1.253,3.392,3.892,0.733,2.942,3.466
422.622,-21.372,0.043,-0.739,0.957,3.044,3.667,0.590,2.522,3.157
422.632,-27.075,36.693,-0.112,0.600,2.638,3.391,0.390,2.066,2.816
422.643,-29.328,32.909,0.534,0.308,2.301,3.084,0.258,1.700,2.466
422.653,-32.801,-5.227,0.289,-0.117,1.886,2.741,-0.224,1.267,2.088
422.664,-33.072,-22.978,-0.069,-0.515,1.502,2.370,-0.686,0.866,1.684
422.675,-36.455,-6.279,0.002,-0.955,1.066,1.997,-1.143,0.421,1.285
422.685,-38.244,-2.018,0.087,-1.385,0.624,1.595,-1.523,-0.019,0.866
422.696,-38.918,-3.593,0.129,-1.822,0.185,1.171,-1.938,-0.445,0.437
422.706,-39.161,10.130,0.485,-2.185,-0.200,0.763,-2.178,-0.810,0.034
422.717,-40.424,22.496,0.779,-2.656,-0.684,0.327,-2.562,-1.257,-0.381
422.728,-40.749,-12.140,0.376,-3.086,-1.080,-0.087,-3.075,-1.609,-0.768
422.738,-40.584,-34.437,-0.094,-3.545,-1.503,-0.517,-3.630,-1.990,-1.172
422.749,-42.083,-15.221,-0.227,-4.027,-1.971,-0.954,-4.117,-2.415,-1.582
422.759,-41.349,29.497,0.353,-4.403,-2.376,-1.384,-4.310,-2.763,-1.971
422.770,-42.519,14.134,0.383,-4.817,-2.797,-1.803,-4.624,-3.116,-2.335
422.781,-39.846,-8.467,0.099,-5.216,-3.196,-2.247,-4.949,-3.442,-2.720
422.791,-37.564,-26.522,-0.421,-5.490,-3.459,-2.620,-5.194,-3.639,-3.039
422.802,-32.585,-7.614,-0.130,-5.741,-3.747,-2.985,-5.223,-3.855,-3.342
422.812,-28.858,16.490,0.382,-5.914,-3.962,-3.286,-5.147,-3.989,-3.568
422.823,-25.062,13.105,0.822,-6.077,-4.152,-3.549,-5.114,-4.086,-3.744
422.833,-18.969,13.417,1.150,-6.180,-4.267,-3.756,-5.079,-4.099,-3.855
422.844,-15.160,12.774,1.104,-6.301,-4.373,-3.924,-5.158,-4.102,-3.923
422.855,-10.415,-23.466,0.569,-6.303,-4.336,-4.024,-5.224,-3.973,-3.929
422.865,-5.192,-23.503,0.444,-6.284,-4.312,-4.084,-5.141,-3.864,-3.903
422.876,-0.133,6.252,0.788,-6.161,-4.215,-4.090,-4.835,-3.681,-3.821
422.886,5.423,2.805,0.961,-5.961,-4.035,-4.030,-4.473,-3.417,-3.670
422.897,7.511,-8.644,0.878,-5.814,-3.883,-3.932,-4.276,-3.186,-3.486
422.907,11.152,14.560,1.123,-5.643,-3.717,-3.812,-4.011,-2.946,-3.283
422.918,11.471,26.130,1.504,-5.472,-3.548,-3.661,-3.767,-2.699,-3.048
422.929,17.395,9.069,0.940,-5.224,-3.254,-3.485,-3.634,-2.341,-2.797
422.939,24.741,-35.637,-0.265,-4.912,-2.866,-3.241,-3.580,-1.916,-2.504
422.950,26.205,-28.871,-0.605,-4.641,-2.575,-2.965,-3.361,-1.606,-2.197
422.960,33.564,11.718,0.097,-4.095,-2.065,-2.624,-2.650,-1.082,-1.826
422.971,36.946,4.696,0.402,-3.584,-1.574,-2.222,-2.044,-0.576,-1.392
422.982,44.011,1.046,0.512,-3.038,-1.035,-1.785,-1.459,-0.031,-0.931
422.992,45.790,25.239,1.029,-2.498,-0.514,-1.296,-0.842,0.490,-0.422
423.003,47.040,21.490,0.707,-2.075,-0.055,-0.817,-0.564,0.944,0.068
423.013,48.616,-46.592,-0.663,-1.559,0.561,-0.283,-0.471,1.524,0.587
423.024,48.312,-46.125,-1.843,-1.092,1.094,0.236,-0.315,1.984,1.053
423.035,47.918,-17.433,-1.310,-0.617,1.543,0.727,0.198,2.352,1.481
423.045,47.716,25.756,-0.318,-0.054,2.045,1.234,0.944,2.780,1.931
423.056,46.481,15.810,0.076,0.476,2.539,1.736,1.557,3.207,2.384
423.066,47.251,5.510,-0.026,0.947,3.003,2.210,1.990,3.595,2.797
423.077,43.465,1.228,-0.121,1.342,3.394,2.678,2.319,3.902,3.196
423.088,38.885,5.894,-0.176,1.676,3.724,3.108,2.587,4.143,3.549
423.098,36.452,-11.469,-0.731,1.952,4.022,3.481,2.683,4.342,3.833
423.109,35.138,-27.120,-1.502,2.216,4.338,3.833,2.635,4.540,4.077
423.119,27.634,-48.330,-2.100,2.335,4.509,4.142,2.433,4.580,4.262
423.130,21.779,-40.615,-1.922,2.440,4.626,4.375,2.373,4.565,4.367
423.141,17.218,-17.911,-1.473,2.504,4.678,4.540,2.382,4.494,4.412
423.151,13.337,11.089,-0.560,2.604,4.733,4.676,2.565,4.439,4.438
423.162,6.851,14.094,0.390,2.617,4.681,4.763,2.757,4.303,4.439
423.173,0.255,35.804,0.970,2.471,4.491,4.766,2.720,4.047,4.369
423.183,-4.684,26.027,1.163,2.342,4.339,4.722,2.620,3.838,4.261
423.194,-6.703,-3.688,0.716,2.198,4.210,4.646,2.360,3.656,4.121
423.204,-9.472,-1.479,0.480,2.004,4.031,4.533,2.048,3.418,3.939
423.215,-14.974,3.036,0.402,1.735,3.769,4.385,1.695,3.102,3.725
423.225,-20.542,14.132,0.169,1.388,3.438,4.175,1.237,2.720,3.451
423.236,-24.387,-10.647,-0.511,1.011,3.102,3.915,0.653,2.333,3.123
423.246,-26.683,-44.432,-1.747,0.623,2.784,3.621,-0.058,1.954,2.753
423.257,-27.343,-37.747,-2.384,0.317,2.502,3.315,-0.522,1.597,2.358
423.268,-32.836,-21.851,-1.972,-0.132,2.024,2.963,-0.907,1.057,1.925
423.278,-41.009,9.712,-1.094,-0.607,1.501,2.568,-1.223,0.494,1.475
423.289,-42.769,-4.781,-0.712,-1.110,0.971,2.099,-1.628,-0.047,0.972
423.300,-44.598,-30.177,-0.847,-1.626,0.467,1.620,-2.189,-0.552,0.472
423.310,-43.725,-16.135,-0.770,-2.068,0.043,1.151,-2.690,-0.971,-0.009
423.321,-46.729,29.735,0.248,-2.555,-0.496,0.672,-2.936,-1.483,-0.479
423.331,-48.652,36.219,1.232,-3.035,-1.049,0.172,-3.079,-1.979,-0.942
423.342,-50.031,15.673,1.537,-3.558,-1.596,-0.353,-3.435,-2.448,-1.408
423.353,-49.386,4.767,1.519,-4.014,-2.057,-0.858,-3.794,-2.821,-1.845
423.363,-48.278,22.144,1.672,-4.499,-2.547,-1.359,-4.172,-3.216,-2.268
423.374,-48.493,37.090,2.033,-5.034,-3.104,-1.870,-4.528,-3.664,-2.690
423.384,-46.580,27.627,2.430,-5.448,-3.539,-2.349,-4.743,-3.976,-3.062
423.395,-44.672,21.908,2.686,-5.847,-3.947,-2.808,-4.993,-4.249,-3.402
423.405,-41.795,27.706,2.676,-6.203,-4.273,-3.226,-5.341,-4.436,-3.695
423.416,-34.442,27.250,3.091,-6.401,-4.481,-3.607,-5.360,-4.499,-3.940
423.427,-28.205,16.761,3.069,-6.471,-4.547,-3.881,-5.312,-4.417,-4.073
423.437,-21.710,24.026,3.350,-6.538,-4.618,-4.100,-5.230,-4.340,-4.147
423.448,-19.773,35.876,4.764,-6.592,-4.727,-4.269,-4.913,-4.284,-4.150
423.459,-12.063,23.717,5.424,-6.519,-4.671,-4.382,-4.614,-4.043,-4.078
423.469,-6.464,8.093,5.224,-6.460,-4.591,-4.432,-4.470,-3.785,-3.945
423.480,-2.477,20.532,5.802,-6.286,-4.435,-4.410,-4.072,-3.456,-3.743
423.492,-1.000,-1.008,6.226,-6.210,-4.368,-4.371,-3.798,-3.206,-3.513
423.503,-1.757,-45.456,5.916,-6.275,-4.375,-4.335,-3.927,-3.033,-3.290
423.513,1.076,-42.915,5.282,-6.222,-4.258,-4.291,-3.999,-2.789,-3.112
423.524,4.221,-13.515,4.897,-6.098,-4.099,-4.219,-3.897,-2.518,-2.920
423.534,14.645,-1.050,5.088,-5.699,-3.711,-4.080,-3.349,-2.022,-2.663
423.544,21.352,-3.227,5.168,-5.318,-3.325,-3.852,-2.887,-1.535,-2.322
423.555,24.538,12.393,5.561,-4.979,-2.985,-3.580,-2.452,-1.100,-1.939
423.565,34.331,25.448,6.046,-4.396,-2.409,-3.234,-1.748,-0.430,-1.483
423.576,37.100,14.112,6.368,-3.889,-1.919,-2.819,-1.083,0.149,-0.959
423.586,41.887,10.480,6.469,-3.292,-1.330,-2.366,-0.377,0.819,-0.405
423.596,53.083,38.698,6.772,-2.485,-0.521,-1.833,0.489,1.700,0.222
423.607,61.915,41.841,7.194,-1.589,0.341,-1.195,1.573,2.626,0.951
423.617,68.872,14.086,6.538,-0.743,1.237,-0.478,2.263,3.564,1.738
423.627,81.373,17.484,6.196,0.317,2.334,0.323,3.208,4.678,2.590
423.638,96.125,5.734,5.717,1.593,3.644,1.266,4.349,5.980,3.563
423.648,102.402,15.845,5.382,2.786,4.851,2.324,5.460,7.151,4.624
423.659,115.780,25.980,5.402,4.267,6.328,3.474,6.905,8.571,5.760
423.669,123.506,6.892,5.204,5.706,7.780,4.731,8.219,9.942,6.983
423.679,127.442,-2.142,4.728,7.082,9.175,6.031,9.423,11.229,8.222
423.690,134.658,14.427,4.390,8.581,10.700,7.385,10.700,12.618,9.489
423.700,142.619,-11.872,3.587,10.183,12.356,8.826,11.942,14.108,10.815
423.710,146.590,-29.044,2.661,11.746,13.960,10.317,13.160,15.509,12.155
423.721,147.440,-23.955,2.165,13.210,15.452,11.804,14.308,16.768,13.462
423.732,151.543,-9.537,1.899,14.869,17.128,13.381,15.668,18.185,14.831
423.742,152.662,-23.566,1.090,16.457,18.762,14.973,16.814,19.530,16.185
423.753,147.527,-32.285,0.609,17.825,20.145,16.499,17.838,20.597,17.445
423.763,144.965,-3.786,0.884,19.211,21.505,17.942,19.013,21.626,18.603
423.774,141.392,6.533,1.415,20.584,22.850,19.416,20.180,22.634,19.783
423.785,133.696,5.012,1.477,21.794,24.063,20.832,21.049,23.501,20.893
423.796,123.091,-4.537,1.531,22.825,25.091,22.142,21.755,24.173,21.883
423.807,111.707,-4.184,1.485,23.640,25.912,23.293,22.208,24.633,22.701
423.818,89.199,4.848,1.658,24.151,26.416,24.362,22.312,24.684,23.344
423.829,70.222,23.699,1.873,24.474,26.733,25.117,22.234,24.555,23.668
423.841,51.819,12.018,1.971,24.613,26.872,25.669,21.954,24.259,23.792
423.851,29.293,7.007,2.246,24.468,26.705,25.983,21.490,23.675,23.688
423.862,11.139,-1.049,1.978,24.098,26.351,26.051,20.676,22.921,23.346
423.872,-8.465,-33.627,1.208,23.538,25.851,25.940,19.514,22.028,22.824
423.883,-22.170,-27.846,0.733,22.905,25.246,25.637,18.417,21.039,22.113
423.894,-35.709,20.896,1.366,22.219,24.536,25.205,17.483,19.968,21.291
423.904,-49.334,35.165,2.359,21.377,23.655,24.628,16.491,18.772,20.365
423.915,-59.537,33.426,2.722,20.476,22.734,23.927,15.403,17.573,19.348
423.926,-70.367,-3.038,2.490,19.511,21.770,23.140,14.190,16.356,18.268
423.936,-76.862,-12.324,2.190,18.504,20.771,22.259,12.939,15.126,17.113
423.947,-83.284,-14.604,2.023,17.422,19.695,21.314,11.642,13.841,15.917
423.957,-91.280,-39.167,1.293,16.171,18.494,20.271,10.028,12.451,14.639
423.968,-94.955,-47.893,0.821,14.961,17.338,19.186,8.461,11.122,13.334
423.979,-100.225,10.798,1.545,13.748,16.106,18.061,7.204,9.749,12.021
423.989,-109.813,37.414,1.973,12.389,14.716,16.870,5.878,8.259,10.681
424.000,-114.327,7.199,1.502,11.012,13.358,15.613,4.376,6.828,9.301
424.010,-117.590,-34.221,0.064,9.540,11.972,14.300,2.542,5.377,7.872
424.021,-124.189,-24.174,-0.473,8.048,10.499,12.938,0.950,3.852,6.405
424.031,-126.755,-19.103,-0.332,6.626,9.068,11.545,-0.435,2.395,4.937
424.042,-135.244,-17.133,-0.494,4.941,7.395,10.069,-2.126,0.732,3.416
424.053,-140.026,-37.728,-1.076,3.321,5.823,8.566,-3.871,-0.810,1.889
424.063,-139.764,-29.099,-1.217,1.759,4.274,7.036,-5.392,-2.306,0.358
424.074,-143.442,16.033,-0.582,0.228,2.701,5.509,-6.649,-3.791,-1.132
424.084,-146.747,43.690,0.306,-1.344,1.057,3.948,-7.796,-5.301,-2.612
424.095,-145.848,26.925,0.325,-2.906,-0.529,2.370,-9.079,-6.720,-4.074
424.105,-141.393,3.625,0.165,-4.294,-1.923,0.861,-10.236,-7.924,-5.441
424.116,-134.136,8.791,0.143,-5.627,-3.261,-0.618,-11.325,-9.050,-6.755
424.126,-130.807,-6.518,-0.118,-6.883,-4.506,-1.981,-12.381,-10.067,-7.931
424.137,-128.970,-15.884,-0.636,-8.223,-5.824,-3.341,-13.551,-11.146,-9.091
424.147,-123.863,1.425,-0.609,-9.388,-7.002,-4.646,-14.395,-12.072,-10.181
424.158,-116.841,-0.806,-0.651,-10.523,-8.135,-5.898,-15.252,-12.932,-11.193
424.168,-111.849,-11.763,-0.775,-11.563,-9.169,-7.071,-16.014,-13.684,-12.112
424.179,-100.042,-22.800,-1.232,-12.423,-10.012,-8.168,-16.639,-14.242,-12.949
424.190,-88.168,-21.961,-1.494,-13.154,-10.734,-9.140,-17.099,-14.674,-13.650
424.200,-78.017,-21.901,-1.957,-13.826,-11.365,-9.988,-17.621,-15.019,-14.227
424.211,-64.668,-40.207,-2.319,-14.271,-11.789,-10.703,-17.845,-15.163,-14.669
424.221,-53.572,-18.812,-2.329,-14.595,-12.118,-11.280,-17.852,-15.214,-14.972
424.232,-43.467,4.044,-1.972,-14.814,-12.369,-11.745,-17.649,-15.186,-15.156
424.242,-31.273,-24.959,-2.162,-14.895,-12.441,-12.083,-17.469,-14.980,-15.209
424.253,-22.366,-45.420,-3.507,-14.994,-12.467,-12.321,-17.573,-14.753,-15.183
424.264,-10.212,-40.467,-4.246,-14.894,-12.346,-12.453,-17.301,-14.407,-15.076
424.274,-2.613,-41.175,-3.751,-14.670,-12.141,-12.456,-16.761,-13.986,-14.842
424.285,1.120,-24.700,-3.346,-14.552,-12.043,-12.424,-16.323,-13.668,-14.570
424.296,4.600,-14.713,-2.901,-14.353,-11.875,-12.341,-15.774,-13.284,-14.249
424.306,10.911,-7.927,-2.493,-14.119,-11.655,-12.224,-15.254,-12.847,-13.892
424.317,18.398,18.102,-1.759,-13.680,-11.275,-12.005,-14.364,-12.251,-13.432
424.327,24.840,12.190,-1.234,-13.219,-10.863,-11.722,-13.498,-11.625,-12.907
424.338,30.331,-2.149,-0.909,-12.722,-10.391,-11.373,-12.698,-10.947,-12.322
424.348,36.111,26.859,0.217,-12.197,-9.919,-10.984,-11.768,-10.267,-11.696
424.359,41.902,39.714,1.117,-11.615,-9.380,-10.520,-10.815,-9.516,-10.988
424.370,48.304,29.066,1.542,-10.925,-8.719,-9.985,-9.823,-8.648,-10.214
424.380,52.666,-3.257,0.889,-10.276,-8.029,-9.390,-9.151,-7.776,-9.403
424.391,58.163,-17.407,0.170,-9.628,-7.322,-8.767,-8.584,-6.916,-8.593
424.401,65.517,-31.955,-0.230,-8.784,-6.431,-8.051,-7.796,-5.903,-7.718
424.412,69.695,-54.403,-0.810,-7.981,-5.575,-7.304,-7.090,-4.955,-6.840
424.422,72.584,-13.631,-0.202,-7.108,-4.717,-6.514,-6.080,-4.021,-5.936
424.433,74.993,13.561,0.490,-6.248,-3.901,-5.710,-4.981,-3.133,-5.022
424.444,76.006,8.445,0.787,-5.397,-3.065,-4.893,-4.008,-2.237,-4.107
424.454,78.730,14.608,1.297,-4.456,-2.152,-4.043,-2.912,-1.277,-3.171
424.465,77.983,23.252,1.822,-3.604,-1.324,-3.191,-1.932,-0.406,-2.239
424.475,78.906,1.413,1.719,-2.776,-0.481,-2.335,-1.138,0.465,-1.319
424.486,76.590,-34.188,1.092,-2.011,0.314,-1.500,-0.490,1.263,-0.447
424.496,74.179,16.886,1.570,-1.208,1.066,-0.693,0.492,2.001,0.378
424.507,68.255,36.917,1.882,-0.536,1.688,0.065,1.332,2.607,1.150
424.517,63.961,-3.038,1.402,0.069,2.311,0.774,1.831,3.198,1.854
424.528,60.499,-24.613,1.030,0.627,2.889,1.427,2.252,3.725,2.479
424.538,52.891,-19.279,0.490,1.035,3.324,2.020,2.486,4.090,3.024
424.549,46.291,-9.782,0.618,1.405,3.696,2.533,2.765,4.385,3.478
424.559,39.177,34.607,1.278,1.726,3.982,2.979,3.139,4.599,3.866
424.570,31.530,-11.141,0.910,1.875,4.159,3.332,3.107,4.703,4.156
424.580,23.284,-2.834,1.038,1.988,4.252,3.603,3.213,4.717,4.356
424.591,14.684,35.609,1.234,1.990,4.213,3.778,3.296,4.609,4.464
424.601,9.227,-32.999,0.211,1.960,4.213,3.886,3.064,4.533,4.495
424.612,3.326,6.153,0.795,1.906,4.107,3.924,3.123,4.347,4.450
424.623,-7.303,35.249,1.875,1.668,3.813,3.879,3.033,4.003,4.349
424.633,-13.428,-8.999,1.652,1.388,3.549,3.750,2.634,3.700,4.169
424.644,-21.982,8.891,1.829,1.026,3.175,3.548,2.266,3.291,3.920
424.654,-30.007,5.739,1.754,0.564,2.709,3.266,1.783,2.805,3.600
424.665,-36.701,-21.048,1.346,0.039,2.199,2.903,1.167,2.276,3.200
424.675,-41.766,36.956,2.064,-0.430,1.658,2.481,0.945,1.732,2.754
424.686,-46.638,-0.521,1.960,-0.993,1.088,2.012,0.406,1.179,2.279
424.696,-48.979,-24.226,1.306,-1.583,0.535,1.506,-0.330,0.640,1.764
424.707,-53.248,10.132,1.493,-2.176,-0.074,0.972,-0.851,0.052,1.229
424.717,-56.968,11.606,1.639,-2.856,-0.762,0.378,-1.481,-0.594,0.650
424.728,-60.577,-12.661,1.282,-3.564,-1.452,-0.241,-2.226,-1.234,0.055
424.739,-61.722,-4.869,1.178,-4.197,-2.084,-0.872,-2.824,-1.811,-0.547
424.749,-63.052,12.429,1.680,-4.819,-2.735,-1.514,-3.282,-2.389,-1.140
424.760,-64.270,13.323,1.888,-5.461,-3.390,-2.162,-3.802,-2.952,-1.722
424.770,-63.843,-21.791,1.491,-6.067,-3.978,-2.799,-4.402,-3.444,-2.286
424.781,-61.775,6.674,1.616,-6.642,-4.555,-3.431,-4.880,-3.919,-2.838
424.791,-59.430,28.474,1.870,-7.216,-5.144,-4.040,-5.298,-4.390,-3.349
424.802,-53.789,-24.157,1.231,-7.734,-5.626,-4.630,-5.848,-4.750,-3.836
424.812,-48.573,-22.162,0.777,-8.102,-5.978,-5.130,-6.180,-4.992,-4.241
424.823,-42.103,28.039,1.301,-8.330,-6.252,-5.558,-6.130,-5.148,-4.562
424.833,-34.104,6.413,1.439,-8.534,-6.482,-5.924,-6.126,-5.251,-4.810
424.844,-27.667,-6.919,1.259,-8.732,-6.683,-6.226,-6.208,-5.326,-4.994
424.854,-23.417,3.545,1.414,-8.789,-6.756,-6.445,-6.094,-5.274,-5.091
424.865,-18.812,-6.234,1.483,-8.817,-6.793,-6.609,-5.984,-5.186,-5.131
424.876,-11.835,15.370,2.056,-8.794,-6.801,-6.730,-5.740,-5.066,-5.122
