R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,20,60,15,60,15,50,175,0,0,0.995
sysTime,GPT1X,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R
351.900,47.668,4.551,16.073,17.417,16.631,14.807,16.717
351.911,47.254,4.906,16.463,17.776,17.006,15.161,16.972
351.921,41.994,5.190,16.648,17.965,17.344,15.248,17.058
351.932,34.723,5.631,16.712,18.026,17.612,15.231,17.024
351.943,30.606,5.092,16.738,18.148,17.836,14.998,17.051
351.954,24.236,4.750,16.653,18.137,17.986,14.689,16.940
351.964,21.589,4.472,16.612,18.139,18.074,14.487,16.842
351.975,18.884,4.469,16.628,18.151,18.148,14.428,16.753
351.986,9.753,4.876,16.440,17.908,18.149,14.268,16.419
351.996,-1.280,5.263,16.105,17.505,18.044,13.991,15.935
352.007,-7.624,5.640,15.783,17.121,17.846,13.729,15.483
352.018,-16.185,5.557,15.277,16.621,17.578,13.160,14.922
352.028,-25.710,5.408,14.656,16.002,17.210,12.491,14.252
352.039,-35.544,5.025,13.917,15.304,16.761,11.638,13.505
352.050,-48.523,5.694,13.015,14.378,16.131,10.745,12.533
352.061,-58.895,6.502,12.076,13.423,15.394,9.826,11.557
352.072,-75.615,7.489,10.863,12.162,14.508,8.725,10.309
352.083,-82.049,8.228,9.776,11.078,13.529,7.682,9.268
352.094,-98.592,8.436,8.278,9.641,12.433,6.149,7.900
352.105,-109.955,7.970,6.707,8.167,11.186,4.499,6.515
352.117,-115.507,7.634,5.137,6.679,9.782,2.901,5.132
352.127,-121.264,6.894,3.596,5.222,8.455,1.328,3.779
352.138,-124.851,6.823,2.086,3.743,7.059,-0.101,2.418
352.149,-127.842,7.041,0.636,2.298,5.669,-1.403,1.108
352.159,-129.428,7.720,-0.764,0.854,4.262,-2.551,-0.178
352.170,-135.970,8.593,-2.283,-0.722,2.829,-3.760,-1.572
352.181,-139.795,8.869,-3.836,-2.296,1.352,-5.053,-2.940
352.191,-142.734,8.148,-5.451,-3.859,-0.150,-6.533,-4.286
352.202,-146.756,7.643,-7.056,-5.436,-1.663,-7.947,-5.638
352.212,-146.413,7.661,-8.549,-6.939,-3.195,-9.168,-6.904
352.223,-146.331,7.512,-10.090,-8.430,-4.719,-10.532,-8.142
352.234,-144.411,7.331,-11.548,-9.864,-6.245,-11.753,-9.314
352.244,-141.716,7.639,-12.866,-11.202,-7.711,-12.736,-10.375
352.255,-136.331,7.709,-14.079,-12.416,-9.106,-13.643,-11.299
352.266,-127.725,7.814,-15.194,-13.528,-10.439,-14.449,-12.113
352.276,-121.331,8.036,-16.243,-14.593,-11.681,-15.143,-12.869
352.287,-116.078,8.076,-17.228,-15.566,-12.833,-15.819,-13.526
352.298,-107.950,8.401,-18.061,-16.425,-13.917,-16.266,-14.063
352.308,-100.534,8.661,-18.866,-17.255,-14.921,-16.680,-14.561
352.319,-96.138,8.928,-19.712,-18.091,-15.870,-17.193,-15.058
352.330,-91.135,9.122,-20.443,-18.821,-16.735,-17.567,-15.444
352.340,-90.632,9.590,-21.207,-19.641,-17.565,-17.865,-15.914
352.351,-94.148,10.093,-22.110,-20.585,-18.410,-18.325,-16.496
352.362,-93.328,10.408,-22.917,-21.402,-19.251,-18.737,-16.946
352.372,-92.919,10.583,-23.735,-22.246,-20.086,-19.127,-17.416
352.383,-92.836,10.584,-24.549,-23.067,-20.908,-19.546,-17.860
352.394,-87.586,10.368,-25.221,-23.726,-21.697,-19.859,-18.143
352.404,-79.353,10.583,-25.669,-24.198,-22.403,-19.882,-18.240
352.415,-77.291,10.453,-26.237,-24.741,-23.031,-20.117,-18.410
352.426,-75.099,10.312,-26.781,-25.241,-23.629,-20.367,-18.540
352.436,-70.609,10.717,-27.248,-25.715,-24.205,-20.444,-18.643
352.447,-65.530,10.969,-27.588,-26.061,-24.708,-20.395,-18.617
352.458,-63.958,10.753,-28.011,-26.413,-25.160,-20.571,-18.604
352.468,-58.566,10.844,-28.260,-26.658,-25.576,-20.458,-18.489
352.479,-48.511,11.110,-28.292,-26.709,-25.902,-20.090,-18.182
352.489,-42.535,10.686,-28.453,-26.813,-26.160,-19.997,-17.939
352.500,-39.673,10.704,-28.557,-26.917,-26.371,-19.751,-17.704
352.511,-38.638,10.469,-28.714,-27.047,-26.552,-19.615,-17.504
352.521,-33.960,10.186,-28.710,-27.013,-26.688,-19.335,-17.150
352.532,-30.493,9.859,-28.698,-26.952,-26.778,-19.088,-16.781
352.543,-26.912,9.344,-28.674,-26.877,-26.842,-18.849,-16.413
352.553,-22.920,9.277,-28.582,-26.786,-26.868,-18.454,-16.040
352.564,-17.186,9.087,-28.421,-26.602,-26.845,-18.048,-15.583
352.574,-13.034,8.684,-28.255,-26.399,-26.766,-17.671,-15.120
352.585,-11.103,8.085,-28.139,-26.235,-26.668,-17.379,-14.713
352.596,-7.105,8.148,-27.897,-26.009,-26.541,-16.853,-14.255
352.606,-4.121,7.992,-27.665,-25.757,-26.373,-16.415,-13.780
352.617,0.286,7.206,-27.387,-25.414,-26.164,-16.024,-13.230
352.628,3.361,6.542,-27.099,-25.078,-25.929,-15.615,-12.707
352.638,6.334,6.498,-26.733,-24.711,-25.666,-15.052,-12.165
352.649,6.880,6.566,-26.520,-24.496,-25.413,-14.647,-11.784
352.659,12.424,5.960,-26.176,-24.091,-25.120,-14.237,-11.223
352.670,15.151,5.606,-25.812,-23.703,-24.781,-13.749,-10.696
352.681,16.637,5.640,-25.412,-23.312,-24.423,-13.177,-10.176
352.691,22.599,5.846,-24.879,-22.785,-24.031,-12.487,-9.527
352.702,26.070,5.788,-24.373,-22.264,-23.585,-11.868,-8.892
352.713,26.259,5.586,-23.904,-21.796,-23.117,-11.271,-8.324
352.723,26.704,5.418,-23.397,-21.292,-22.643,-10.645,-7.729
352.734,28.830,5.584,-22.791,-20.716,-22.153,-9.882,-7.072
352.744,28.853,5.869,-22.223,-20.184,-21.650,-9.152,-6.465
352.755,30.708,5.726,-21.671,-19.624,-21.146,-8.529,-5.839
352.766,33.000,5.430,-21.140,-19.069,-20.626,-7.966,-5.228
352.776,37.213,4.731,-20.569,-18.428,-20.077,-7.461,-4.550
352.787,39.465,4.396,-19.967,-17.802,-19.499,-6.859,-3.902
352.797,41.989,4.374,-19.337,-17.175,-18.910,-6.188,-3.263
352.808,43.727,4.213,-18.695,-16.520,-18.298,-5.544,-2.607
352.819,45.959,3.606,-18.073,-15.863,-17.679,-4.973,-1.964
352.829,48.960,3.611,-17.357,-15.159,-17.037,-4.237,-1.285
352.839,51.613,3.519,-16.641,-14.431,-16.381,-3.557,-0.593
352.850,51.123,3.241,-16.067,-13.789,-15.725,-3.129,0.001
352.862,50.645,2.862,-15.402,-13.074,-14.972,-2.595,0.643
352.872,51.756,2.717,-14.760,-12.420,-14.322,-2.017,1.226
352.883,51.886,2.735,-14.100,-11.782,-13.667,-1.370,1.786
352.893,49.532,3.083,-13.444,-11.183,-13.016,-0.668,2.302
352.904,49.594,3.693,-12.793,-10.579,-12.383,0.007,2.824
352.915,47.335,4.254,-12.202,-10.030,-11.760,0.610,3.292
352.925,46.290,4.312,-11.686,-9.506,-11.171,1.046,3.732
352.936,44.456,4.116,-11.216,-9.013,-10.597,1.403,4.135
352.947,43.156,4.033,-10.732,-8.532,-10.045,1.816,4.519
352.957,39.544,3.867,-10.305,-8.099,-9.516,2.149,4.849
352.968,38.650,3.893,-9.804,-7.599,-9.005,2.562,5.242
352.978,36.965,4.068,-9.370,-7.165,-8.518,2.903,5.566
352.989,31.284,4.046,-9.117,-6.888,-8.080,3.020,5.731
353.000,28.047,3.631,-8.841,-6.556,-7.678,3.095,5.946
353.010,23.539,3.043,-8.622,-6.265,-7.312,3.081,6.112
353.021,20.285,2.981,-8.436,-6.068,-7.011,3.141,6.179
353.031,16.202,2.883,-8.288,-5.900,-6.745,3.147,6.216
353.042,12.484,2.738,-8.205,-5.785,-6.528,3.066,6.201
353.053,7.427,1.846,-8.286,-5.755,-6.361,2.680,6.094
353.063,6.535,1.173,-8.321,-5.709,-6.247,2.384,5.997
353.074,1.013,1.113,-8.394,-5.758,-6.161,2.154,5.805
353.084,-5.579,1.211,-8.552,-5.905,-6.139,1.874,5.519
353.095,-9.650,1.373,-8.665,-6.033,-6.165,1.682,5.258
353.105,-14.155,1.591,-8.833,-6.229,-6.240,1.469,4.936
353.116,-19.627,1.887,-9.055,-6.499,-6.365,1.242,4.549
353.127,-25.204,2.127,-9.295,-6.782,-6.526,0.995,4.157
353.137,-30.713,2.326,-9.648,-7.169,-6.759,0.624,3.671
353.148,-36.554,2.510,-10.096,-7.647,-7.060,0.160,3.103
353.158,-42.325,2.544,-10.585,-8.143,-7.406,-0.378,2.525
353.169,-48.023,2.620,-11.156,-8.721,-7.819,-0.990,1.876
353.180,-51.628,2.722,-11.707,-9.284,-8.277,-1.562,1.252
353.190,-53.815,2.716,-12.219,-9.812,-8.746,-2.084,0.670
353.201,-54.401,3.179,-12.666,-10.310,-9.231,-2.468,0.128
353.211,-54.306,3.846,-13.066,-10.779,-9.710,-2.764,-0.369
353.222,-53.257,4.340,-13.449,-11.208,-10.174,-3.070,-0.815
353.232,-52.108,4.455,-13.845,-11.621,-10.617,-3.441,-1.236
353.243,-51.267,4.648,-14.252,-12.054,-11.063,-3.795,-1.669
353.254,-49.865,4.565,-14.611,-12.416,-11.474,-4.139,-2.028
353.264,-48.061,4.379,-14.980,-12.779,-11.874,-4.508,-2.385
353.275,-45.310,4.303,-15.275,-13.081,-12.247,-4.776,-2.679
353.285,-39.671,4.633,-15.411,-13.260,-12.573,-4.821,-2.845
353.296,-36.325,5.058,-15.544,-13.436,-12.841,-4.855,-3.001
353.307,-33.499,5.238,-15.681,-13.584,-13.074,-4.950,-3.126
353.317,-30.369,5.437,-15.764,-13.684,-13.276,-4.976,-3.201
353.328,-28.501,5.586,-15.845,-13.783,-13.440,-4.997,-3.272
353.339,-27.529,5.430,-15.939,-13.869,-13.590,-5.080,-3.330
353.349,-26.032,5.345,-16.019,-13.950,-13.723,-5.134,-3.385
353.360,-21.712,5.284,-15.989,-13.919,-13.822,-5.081,-3.327
353.370,-15.948,5.361,-15.915,-13.855,-13.883,-4.966,-3.239
353.381,-14.930,6.049,-15.858,-13.873,-13.906,-4.750,-3.229
353.392,-14.487,6.480,-15.854,-13.913,-13.923,-4.637,-3.232
353.402,-15.787,6.484,-15.876,-13.932,-13.916,-4.636,-3.216
353.413,-14.915,6.481,-15.878,-13.932,-13.918,-4.615,-3.182
353.424,-12.708,6.241,-15.875,-13.874,-13.906,-4.683,-3.093
353.434,-12.647,6.029,-15.901,-13.861,-13.884,-4.754,-3.053
353.445,-12.759,5.965,-15.888,-13.836,-13.863,-4.741,-3.004
353.456,-14.030,5.871,-15.891,-13.831,-13.840,-4.736,-2.977
353.466,-11.626,5.772,-15.786,-13.720,-13.807,-4.626,-2.847
353.477,-9.668,5.716,-15.711,-13.648,-13.769,-4.529,-2.759
353.488,-11.205,5.463,-15.717,-13.628,-13.721,-4.572,-2.727
353.498,-9.057,5.225,-15.633,-13.508,-13.669,-4.543,-2.599
353.509,-10.800,4.980,-15.648,-13.474,-13.613,-4.639,-2.562
353.520,-10.380,4.531,-15.619,-13.380,-13.562,-4.725,-2.472
353.530,-8.709,4.413,-15.599,-13.329,-13.528,-4.759,-2.428
353.541,-10.495,4.099,-15.596,-13.292,-13.478,-4.821,-2.403
353.552,-7.521,3.926,-15.458,-13.132,-13.416,-4.728,-2.259
353.562,-10.213,3.914,-15.482,-13.143,-13.361,-4.783,-2.288
353.573,-9.741,3.700,-15.483,-13.110,-13.321,-4.853,-2.275
353.584,-13.627,3.819,-15.586,-13.216,-13.312,-4.959,-2.399
353.594,-14.695,4.418,-15.583,-13.263,-13.320,-4.869,-2.461
353.605,-15.677,4.537,-15.595,-13.285,-13.327,-4.868,-2.494
353.616,-20.570,4.800,-15.736,-13.462,-13.371,-4.944,-2.679
353.626,-25.290,5.120,-15.922,-13.686,-13.466,-5.058,-2.905
353.637,-29.571,4.795,-16.214,-13.937,-13.604,-5.417,-3.155
353.648,-31.330,3.934,-16.519,-14.148,-13.778,-5.883,-3.370
353.658,-34.601,3.331,-16.863,-14.424,-13.979,-6.345,-3.657
353.669,-39.315,3.482,-17.173,-14.760,-14.215,-6.605,-4.002
353.680,-45.665,3.861,-17.600,-15.229,-14.516,-6.950,-4.469
353.690,-47.359,3.990,-17.984,-15.638,-14.859,-7.272,-4.870
353.701,-49.105,4.204,-18.380,-16.058,-15.222,-7.603,-5.277
353.712,-48.893,4.552,-18.699,-16.382,-15.567,-7.885,-5.581
353.722,-50.725,4.339,-19.169,-16.772,-15.924,-8.461,-5.946
353.733,-54.300,3.442,-19.790,-17.254,-16.313,-9.292,-6.405
353.744,-56.805,2.717,-20.424,-17.738,-16.741,-10.152,-6.872
353.754,-55.087,3.380,-20.778,-18.120,-17.167,-10.413,-7.230
353.765,-52.533,4.226,-20.995,-18.417,-17.548,-10.433,-7.491
353.776,-54.828,4.220,-21.407,-18.822,-17.926,-10.799,-7.854
353.787,-54.844,3.912,-21.844,-19.237,-18.336,-11.213,-8.226
353.797,-51.798,3.547,-22.147,-19.511,-18.710,-11.506,-8.457
353.808,-45.476,3.384,-22.270,-19.638,-19.022,-11.565,-8.542
353.819,-49.475,3.303,-22.646,-20.013,-19.325,-11.882,-8.876
353.829,-48.919,3.590,-22.989,-20.367,-19.665,-12.142,-9.183
353.840,-41.974,3.495,-23.064,-20.439,-19.932,-12.160,-9.208
353.851,-44.828,2.926,-23.433,-20.756,-20.191,-12.559,-9.482
353.861,-37.185,2.493,-23.547,-20.805,-20.430,-12.728,-9.491
353.872,-35.164,2.768,-23.614,-20.905,-20.602,-12.682,-9.555
353.883,-26.842,3.118,-23.531,-20.860,-20.738,-12.472,-9.469
353.893,-25.575,2.730,-23.552,-20.868,-20.795,-12.464,-9.440
353.904,-21.726,2.124,-23.565,-20.846,-20.850,-12.492,-9.390
353.915,-12.587,2.016,-23.295,-20.580,-20.821,-12.173,-9.102
353.925,-5.570,2.218,-22.962,-20.290,-20.711,-11.729,-8.793
353.936,0.540,2.145,-22.577,-19.918,-20.518,-11.293,-8.407
353.946,6.843,1.906,-22.188,-19.525,-20.280,-10.893,-8.008
353.957,13.694,1.835,-21.658,-19.006,-19.955,-10.331,-7.492
353.968,16.064,1.975,-21.253,-18.636,-19.610,-9.861,-7.130
353.979,23.703,1.842,-20.637,-18.025,-19.189,-9.240,-6.534
353.989,23.339,1.580,-20.230,-17.609,-18.751,-8.863,-6.143
354.000,29.729,1.395,-19.604,-16.984,-18.282,-8.258,-5.550
354.010,34.595,1.334,-18.957,-16.348,-17.764,-7.626,-4.957
354.021,40.775,1.358,-18.216,-15.618,-17.180,-6.905,-4.279
354.031,39.221,1.369,-17.648,-15.053,-16.572,-6.383,-3.774
354.042,45.915,1.108,-16.903,-14.286,-15.950,-5.736,-3.076
354.053,48.881,0.822,-16.162,-13.506,-15.264,-5.132,-2.378
354.064,53.941,0.405,-15.375,-12.694,-14.557,-4.475,-1.662
354.074,57.481,0.453,-14.549,-11.876,-13.810,-3.729,-0.949
354.085,66.214,0.585,-13.531,-10.893,-13.008,-2.751,-0.080
354.096,70.459,0.467,-12.530,-9.902,-12.128,-1.849,0.786
354.106,73.717,0.052,-11.602,-8.960,-11.239,-1.074,1.590
354.117,80.526,0.046,-10.481,-7.863,-10.296,-0.055,2.535
354.128,87.315,0.096,-9.270,-6.677,-9.281,1.043,3.558
354.138,88.955,-0.089,-8.187,-5.595,-8.233,1.958,4.465
354.149,92.580,-0.286,-7.062,-4.462,-7.171,2.891,5.408
354.159,94.800,-0.319,-5.914,-3.322,-6.064,3.857,6.347
354.170,92.964,-0.292,-4.889,-2.307,-4.982,4.694,7.152
354.181,90.939,-0.547,-3.940,-1.339,-3.938,5.398,7.901
354.191,90.499,-0.593,-2.943,-0.343,-2.913,6.172,8.668
354.202,87.288,0.151,-1.986,0.543,-1.910,7.024,9.324
354.212,84.375,0.313,-1.119,1.403,-0.942,7.674,9.950
354.223,76.341,-0.155,-0.490,2.092,-0.038,7.963,10.398
354.234,72.103,-0.837,0.089,2.779,0.782,8.110,10.833
354.244,62.238,-0.727,0.578,3.238,1.521,8.404,11.036
354.255,54.642,-1.173,0.990,3.673,2.173,8.526,11.211
354.266,48.361,-2.249,1.291,4.065,2.732,8.408,11.333
354.276,41.300,-2.237,1.571,4.353,3.214,8.416,11.349
354.287,34.203,-1.088,1.812,4.534,3.615,8.512,11.269
354.298,26.967,-0.804,1.942,4.669,3.947,8.392,11.155
354.308,20.660,-0.970,1.997,4.746,4.189,8.175,10.987
354.318,11.922,-0.772,1.968,4.675,4.363,7.990,10.674
354.329,4.372,-1.105,1.861,4.589,4.459,7.616,10.352
354.340,-3.130,-1.686,1.588,4.389,4.460,6.994,9.918
354.350,-11.473,-0.992,1.344,4.084,4.378,6.643,9.389
354.361,-18.162,-0.601,1.004,3.735,4.224,6.118,8.831
354.372,-24.777,-1.190,0.503,3.310,3.990,5.294,8.204
354.383,-29.547,-1.901,0.033,2.910,3.708,4.511,7.602
354.393,-34.753,-1.689,-0.423,2.425,3.367,3.927,6.924
354.403,-37.026,-1.597,-0.861,1.994,3.000,3.309,6.313
354.414,-39.978,-1.701,-1.290,1.579,2.627,2.695,5.725
354.424,-44.842,-1.623,-1.784,1.046,2.209,2.120,5.030
354.434,-51.157,-2.313,-2.480,0.387,1.711,1.216,4.216
354.445,-49.987,-2.914,-3.036,-0.109,1.185,0.414,3.564
354.456,-54.963,-2.624,-3.633,-0.739,0.652,-0.255,2.788
354.466,-60.485,-2.667,-4.370,-1.496,0.052,-1.076,1.901
354.477,-60.703,-3.257,-5.039,-2.123,-0.572,-1.929,1.148
354.488,-60.215,-3.280,-5.601,-2.686,-1.178,-2.593,0.466
354.498,-63.554,-2.707,-6.274,-3.392,-1.805,-3.301,-0.343
354.509,-62.229,-2.507,-6.901,-4.011,-2.444,-4.019,-1.049
354.520,-61.145,-3.145,-7.546,-4.561,-3.048,-4.902,-1.684
354.530,-65.081,-3.054,-8.219,-5.250,-3.669,-5.608,-2.451
354.541,-65.508,-2.587,-8.824,-5.900,-4.308,-6.184,-3.164
354.552,-65.021,-2.646,-9.453,-6.524,-4.956,-6.863,-3.841
354.562,-68.383,-3.049,-10.234,-7.261,-5.610,-7.755,-4.624
354.573,-71.392,-2.970,-10.974,-7.983,-6.281,-8.548,-5.385
354.584,-71.835,-2.775,-11.684,-8.713,-6.981,-9.236,-6.140
354.594,-70.465,-3.112,-12.300,-9.312,-7.649,-9.885,-6.757
354.605,-69.897,-3.572,-12.953,-9.957,-8.320,-10.555,-7.419
354.616,-69.077,-3.200,-13.486,-10.592,-8.980,-10.906,-8.060
354.626,-67.345,-2.680,-13.979,-11.175,-9.610,-11.229,-8.638
354.637,-65.697,-2.710,-14.499,-11.716,-10.218,-11.695,-9.165
354.648,-64.379,-3.893,-15.137,-12.273,-10.827,-12.457,-9.710
354.659,-59.779,-4.282,-15.576,-12.679,-11.384,-12.936,-10.106
354.669,-58.198,-3.412,-15.951,-13.155,-11.912,-13.111,-10.563
354.680,-55.319,-2.372,-16.242,-13.551,-12.397,-13.181,-10.922
354.691,-53.063,-2.210,-16.623,-13.957,-12.857,-13.473,-11.283
354.701,-47.492,-2.853,-16.918,-14.189,-13.261,-13.833,-11.469
354.712,-42.102,-4.020,-17.197,-14.388,-13.603,-14.215,-11.633
354.722,-38.291,-4.183,-17.385,-14.565,-13.899,-14.390,-11.782
354.733,-34.023,-3.843,-17.477,-14.715,-14.166,-14.347,-11.900
354.744,-31.820,-2.525,-17.530,-14.875,-14.386,-14.170,-12.016
354.754,-28.714,-2.399,-17.598,-14.963,-14.564,-14.155,-12.054
354.765,-25.883,-3.562,-17.783,-15.026,-14.723,-14.513,-12.075
354.776,-18.793,-4.100,-17.715,-14.915,-14.822,-14.484,-11.933
354.787,-15.848,-3.815,-17.681,-14.907,-14.882,-14.374,-11.896
354.797,-12.359,-3.313,-17.545,-14.833,-14.896,-14.095,-11.788
354.808,-9.364,-3.327,-17.419,-14.720,-14.870,-13.914,-11.641
354.819,-3.380,-3.659,-17.217,-14.508,-14.808,-13.702,-11.404
354.829,-0.618,-3.931,-17.003,-14.292,-14.689,-13.476,-11.167
354.840,2.920,-3.881,-16.762,-14.072,-14.550,-13.183,-10.931
354.851,4.563,-3.719,-16.494,-13.853,-14.376,-12.817,-10.699
354.861,7.629,-3.899,-16.222,-13.588,-14.181,-12.528,-10.425
354.872,9.331,-4.216,-15.942,-13.313,-13.961,-12.244,-10.150
354.883,13.599,-4.946,-15.613,-12.926,-13.707,-12.029,-9.772
354.894,16.789,-5.411,-15.273,-12.545,-13.423,-11.781,-9.412
354.904,19.333,-5.018,-14.877,-12.193,-13.121,-11.334,-9.083
354.915,20.877,-4.913,-14.510,-11.839,-12.798,-10.974,-8.755
354.925,23.032,-5.388,-14.154,-11.435,-12.452,-10.737,-8.386
354.936,25.456,-5.664,-13.740,-11.011,-12.089,-10.382,-8.007
354.947,23.754,-5.655,-13.388,-10.684,-11.718,-10.038,-7.728
354.957,23.696,-5.912,-13.047,-10.345,-11.371,-9.747,-7.443
354.968,22.869,-5.892,-12.707,-10.033,-11.029,-9.418,-7.190
354.979,19.299,-5.583,-12.431,-9.827,-10.719,-9.082,-7.042
354.989,18.951,-5.903,-12.130,-9.524,-10.420,-8.853,-6.800
355.000,16.916,-6.783,-12.012,-9.319,-10.150,-8.960,-6.666
355.011,13.344,-6.960,-11.922,-9.180,-9.910,-9.033,-6.606
355.022,7.491,-6.716,-11.872,-9.163,-9.727,-9.000,-6.664
355.032,6.309,-7.306,-11.828,-9.056,-9.582,-9.143,-6.635
355.043,2.250,-7.715,-11.898,-9.044,-9.467,-9.437,-6.706
355.054,-3.766,-7.442,-11.982,-9.142,-9.406,-9.573,-6.885
355.064,-4.819,-7.784,-12.005,-9.153,-9.388,-9.690,-6.976
355.075,-3.889,-8.309,-12.030,-9.115,-9.372,-9.904,-7.023
355.086,-3.048,-8.259,-11.982,-9.055,-9.338,-9.953,-7.048
355.096,-2.570,-8.058,-11.905,-9.012,-9.305,-9.894,-7.088
355.107,-2.375,-8.074,-11.856,-8.991,-9.275,-9.870,-7.148
355.118,2.100,-8.532,-11.710,-8.824,-9.216,-9.841,-7.065
355.128,2.667,-8.879,-11.630,-8.706,-9.124,-9.908,-7.036
355.139,1.421,-8.796,-11.595,-8.677,-9.048,-9.945,-7.096
355.150,1.757,-8.131,-11.457,-8.611,-8.972,-9.759,-7.113
355.160,0.996,-8.233,-11.395,-8.545,-8.895,-9.779,-7.127
355.171,-0.643,-9.105,-11.482,-8.543,-8.842,-10.101,-7.210
355.182,0.612,-9.685,-11.483,-8.474,-8.795,-10.308,-7.234
355.192,1.006,-9.460,-11.389,-8.422,-8.740,-10.223,-7.274
355.203,-0.424,-8.819,-11.326,-8.436,-8.693,-10.104,-7.374
355.214,-0.986,-8.761,-11.284,-8.408,-8.648,-10.116,-7.427
355.224,-1.319,-9.888,-11.365,-8.365,-8.609,-10.491,-7.471
355.235,-3.010,-10.599,-11.497,-8.411,-8.595,-10.859,-7.615
355.246,-4.656,-10.500,-11.517,-8.465,-8.597,-10.905,-7.764
355.257,-5.474,-9.829,-11.501,-8.526,-8.612,-10.832,-7.915
355.267,-4.398,-9.629,-11.438,-8.505,-8.617,-10.773,-7.976
355.278,-3.772,-10.739,-11.569,-8.498,-8.621,-11.223,-8.056
355.289,-4.076,-11.018,-11.604,-8.505,-8.623,-11.389,-8.159
355.299,-3.389,-10.984,-11.596,-8.514,-8.633,-11.430,-8.259
355.310,-4.324,-10.800,-11.602,-8.561,-8.639,-11.444,-8.394
355.321,-6.470,-10.611,-11.655,-8.668,-8.669,-11.479,-8.584
355.331,-5.650,-11.249,-11.718,-8.666,-8.694,-11.728,-8.667
355.342,-6.807,-11.423,-11.800,-8.728,-8.728,-11.926,-8.816
355.353,-7.285,-11.123,-11.831,-8.807,-8.773,-11.946,-8.978
355.364,-4.846,-11.176,-11.764,-8.775,-8.801,-11.894,-9.026
355.374,-6.483,-11.624,-11.841,-8.847,-8.828,-12.054,-9.180
355.385,-5.090,-12.089,-11.837,-8.840,-8.860,-12.136,-9.259
355.396,-4.356,-12.071,-11.823,-8.839,-8.877,-12.179,-9.343
355.407,-4.959,-11.356,-11.792,-8.896,-8.896,-12.069,-9.479
355.417,-3.491,-11.322,-11.717,-8.867,-8.905,-11.988,-9.523
355.428,2.803,-12.486,-11.561,-8.640,-8.866,-12.037,-9.377
355.439,2.687,-13.127,-11.544,-8.562,-8.807,-12.215,-9.392
355.449,1.761,-12.666,-11.499,-8.555,-8.764,-12.189,-9.474
355.460,1.903,-12.129,-11.393,-8.525,-8.724,-12.029,-9.526
355.471,3.230,-12.092,-11.291,-8.456,-8.667,-11.953,-9.536
355.481,1.822,-12.282,-11.258,-8.444,-8.615,-11.962,-9.603
355.492,-0.595,-12.281,-11.301,-8.506,-8.592,-12.051,-9.742
355.502,-2.280,-12.091,-11.325,-8.555,-8.585,-12.108,-9.862
355.513,-2.707,-12.215,-11.338,-8.601,-8.598,-12.139,-9.979
355.524,0.346,-11.544,-11.139,-8.498,-8.576,-11.848,-9.942
355.534,-1.428,-10.621,-11.049,-8.524,-8.547,-11.625,-10.021
355.545,2.157,-10.944,-10.922,-8.389,-8.508,-11.578,-9.939
355.556,3.224,-11.750,-10.904,-8.311,-8.452,-11.740,-9.923
355.566,4.837,-11.200,-10.770,-8.236,-8.389,-11.574,-9.905
355.577,6.142,-10.813,-10.597,-8.107,-8.292,-11.394,-9.831
355.588,3.760,-11.409,-10.595,-8.053,-8.203,-11.551,-9.834
355.598,5.796,-11.835,-10.504,-7.934,-8.131,-11.586,-9.779
355.608,7.549,-11.264,-10.307,-7.813,-8.042,-11.327,-9.716
355.619,10.971,-10.639,-10.006,-7.594,-7.905,-10.962,-9.555
355.629,13.263,-10.909,-9.791,-7.386,-7.754,-10.811,-9.397
355.641,17.349,-11.829,-9.543,-7.097,-7.559,-10.734,-9.184
355.652,20.671,-12.075,-9.269,-6.831,-7.349,-10.555,-9.002
355.663,23.192,-12.234,-9.047,-6.554,-7.099,-10.544,-8.813
355.673,27.868,-11.566,-8.597,-6.166,-6.813,-10.083,-8.505
355.683,30.577,-11.524,-8.212,-5.808,-6.512,-9.745,-8.227
355.694,32.588,-11.612,-7.808,-5.428,-6.180,-9.404,-7.930
355.704,41.231,-11.408,-7.164,-4.845,-5.775,-8.765,-7.438
355.715,42.958,-11.414,-6.630,-4.345,-5.308,-8.290,-7.035
355.726,43.041,-11.408,-6.165,-3.908,-4.873,-7.899,-6.696
355.736,47.625,-11.472,-5.572,-3.348,-4.400,-7.378,-6.242
355.747,53.171,-11.647,-4.929,-2.731,-3.889,-6.828,-5.740
355.758,53.809,-12.291,-4.397,-2.171,-3.323,-6.505,-5.308
355.770,54.619,-12.551,-3.789,-1.564,-2.711,-6.069,-4.850
355.780,56.787,-12.960,-3.208,-0.963,-2.175,-5.673,-4.380
355.790,57.090,-12.232,-2.536,-0.385,-1.599,-4.984,-3.936
355.801,57.346,-11.081,-1.848,0.177,-1.020,-4.218,-3.497
355.812,58.406,-10.867,-1.195,0.783,-0.429,-3.632,-3.014
355.822,57.918,-11.281,-0.651,1.363,0.159,-3.311,-2.563
