R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,60,15,60,15,50,175,0,0,0.995
sysTime,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
287.000,-52.926,-39.453,3.015,4.203,4.914,6.540,3.258,3.831,5.487
287.010,-55.022,20.001,3.105,3.540,4.279,5.967,2.513,3.193,4.886
287.020,-63.019,-2.660,2.934,2.681,3.462,5.339,1.542,2.387,4.244
287.031,-67.745,-2.599,2.773,1.835,2.643,4.627,0.636,1.585,3.523
287.042,-72.761,3.997,2.765,0.975,1.779,3.858,-0.182,0.751,2.757
287.053,-71.757,-29.752,2.251,0.139,0.992,3.051,-1.115,0.000,1.960
287.064,-73.234,25.152,2.703,-0.653,0.163,2.249,-1.766,-0.782,1.176
287.075,-71.030,21.639,2.749,-1.339,-0.519,1.506,-2.396,-1.403,0.471
287.086,-70.658,-24.498,2.039,-2.195,-1.309,0.718,-3.368,-2.127,-0.276
287.097,-63.702,-0.122,1.886,-2.698,-1.795,-0.005,-3.849,-2.549,-0.958
287.107,-53.505,15.039,2.047,-3.047,-2.144,-0.623,-4.119,-2.827,-1.522
287.118,-49.214,-34.711,1.443,-3.545,-2.576,-1.165,-4.716,-3.186,-2.006
287.129,-44.031,-15.320,1.404,-3.849,-2.868,-1.638,-4.976,-3.407,-2.420
287.140,-38.616,18.314,2.034,-4.100,-3.159,-2.067,-5.030,-3.618,-2.779
287.150,-32.617,-3.681,1.971,-4.276,-3.329,-2.419,-5.129,-3.705,-3.055
287.161,-24.580,16.788,2.173,-4.308,-3.383,-2.694,-5.015,-3.676,-3.250
287.172,-20.460,12.588,2.262,-4.420,-3.497,-2.913,-5.030,-3.704,-3.385
287.183,-11.145,-14.984,1.986,-4.323,-3.369,-3.049,-4.930,-3.494,-3.439
287.194,-7.207,-5.840,1.719,-4.336,-3.351,-3.126,-4.941,-3.403,-3.439
287.204,1.807,3.615,1.814,-4.072,-3.091,-3.120,-4.591,-3.072,-3.355
287.215,10.016,-12.504,1.707,-3.796,-2.805,-3.036,-4.265,-2.722,-3.199
287.226,19.275,24.584,2.272,-3.322,-2.361,-2.847,-3.645,-2.217,-2.936
287.236,25.527,13.137,2.270,-2.919,-1.953,-2.582,-3.191,-1.752,-2.599
287.247,32.045,-44.886,1.300,-2.437,-1.392,-2.238,-2.872,-1.152,-2.199
287.258,36.180,3.595,1.436,-1.945,-0.912,-1.853,-2.311,-0.645,-1.767
287.269,46.057,18.004,1.915,-1.218,-0.204,-1.392,-1.499,0.087,-1.260
287.279,47.885,-9.016,1.742,-0.699,0.346,-0.874,-1.038,0.652,-0.706
287.290,55.545,5.365,1.764,0.049,1.089,-0.311,-0.259,1.398,-0.115
287.301,58.193,-13.525,1.443,0.728,1.780,0.307,0.387,2.081,0.519
287.311,59.654,17.312,1.630,1.443,2.446,0.943,1.222,2.727,1.160
287.322,64.025,17.470,2.011,2.268,3.227,1.612,2.149,3.484,1.831
287.333,63.059,-22.221,1.663,2.924,3.909,2.309,2.705,4.129,2.518
287.344,59.082,12.151,1.799,3.467,4.440,2.961,3.239,4.615,3.148
287.354,61.448,-4.685,1.684,4.171,5.147,3.603,3.891,5.270,3.762
287.365,55.676,-12.354,1.514,4.607,5.611,4.220,4.194,5.670,4.337
287.376,52.265,34.283,2.055,5.044,6.039,4.777,4.603,6.035,4.849
287.387,46.294,-6.792,1.944,5.353,6.379,5.285,4.771,6.313,5.311
287.398,40.944,-17.830,1.665,5.614,6.680,5.733,4.866,6.542,5.702
287.408,32.769,-12.975,1.256,5.741,6.820,6.100,4.891,6.605,6.002
287.419,27.944,-25.016,0.791,5.897,7.006,6.403,4.897,6.705,6.228
287.430,18.896,26.758,1.246,5.895,6.972,6.621,4.908,6.589,6.369
287.441,16.105,13.459,1.624,5.979,7.051,6.777,4.943,6.596,6.456
287.452,11.888,-37.850,1.246,5.944,7.090,6.907,4.647,6.559,6.512
287.462,-1.136,8.405,1.342,5.585,6.741,6.920,4.207,6.138,6.450
287.473,-7.340,-9.650,1.284,5.338,6.477,6.836,3.957,5.809,6.296
287.484,-10.169,22.166,1.366,5.196,6.304,6.718,3.843,5.573,6.109
287.494,-18.724,13.543,1.721,4.828,5.899,6.534,3.535,5.119,5.867
287.505,-26.219,-35.145,1.083,4.284,5.418,6.257,2.789,4.592,5.531
287.516,-34.560,-5.078,1.097,3.708,4.854,5.900,2.154,3.985,5.118
287.527,-38.176,5.424,1.314,3.210,4.349,5.485,1.655,3.450,4.656
287.537,-38.730,-16.195,1.237,2.743,3.915,5.052,1.093,2.991,4.182
287.548,-48.273,22.011,1.498,1.993,3.157,4.558,0.364,2.221,3.657
287.559,-54.348,10.463,1.673,1.224,2.387,3.972,-0.384,1.454,3.053
287.570,-51.571,-28.963,1.190,0.712,1.918,3.398,-0.990,0.991,2.465
287.580,-54.008,-1.532,1.276,0.108,1.310,2.825,-1.551,0.395,1.885
287.591,-54.145,16.593,1.798,-0.487,0.687,2.221,-2.036,-0.198,1.289
287.602,-48.642,7.306,1.745,-0.855,0.323,1.681,-2.368,-0.529,0.766
287.613,-51.094,-2.461,1.640,-1.457,-0.275,1.146,-2.922,-1.087,0.254
287.624,-45.577,-1.446,1.567,-1.792,-0.616,0.637,-3.187,-1.383,-0.224
287.634,-43.295,-24.250,1.228,-2.190,-0.983,0.180,-3.604,-1.704,-0.649
287.645,-44.499,8.732,1.429,-2.677,-1.492,-0.293,-3.972,-2.162,-1.085
287.656,-40.923,26.320,2.023,-3.022,-1.862,-0.740,-4.178,-2.468,-1.481
287.667,-42.100,-18.692,1.726,-3.554,-2.339,-1.185,-4.770,-2.877,-1.869
287.678,-35.594,-33.705,0.849,-3.808,-2.511,-1.577,-5.158,-2.991,-2.212
287.688,-34.202,22.154,1.283,-4.053,-2.794,-1.925,-5.229,-3.211,-2.506
287.699,-28.172,20.925,1.874,-4.160,-2.957,-2.239,-5.101,-3.301,-2.752
287.710,-22.952,-4.099,1.674,-4.276,-3.062,-2.489,-5.161,-3.333,-2.932
287.721,-15.261,-20.044,1.147,-4.250,-3.007,-2.663,-5.131,-3.213,-3.042
287.731,-8.540,-13.609,1.140,-4.178,-2.927,-2.768,-5.006,-3.072,-3.083
287.742,-0.654,29.450,2.046,-3.947,-2.741,-2.788,-4.583,-2.821,-3.033
287.753,5.213,27.279,2.464,-3.697,-2.534,-2.731,-4.142,-2.542,-2.897
287.764,11.671,-16.697,2.026,-3.421,-2.236,-2.606,-3.850,-2.183,-2.701
287.775,23.191,-24.144,1.249,-2.901,-1.687,-2.384,-3.349,-1.591,-2.422
287.785,27.408,-8.237,1.302,-2.441,-1.234,-2.076,-2.826,-1.104,-2.064
287.796,35.016,29.568,2.335,-1.887,-0.718,-1.725,-2.131,-0.554,-1.661
287.807,42.065,34.507,2.474,-1.252,-0.087,-1.281,-1.446,0.108,-1.165
287.818,48.442,-44.073,1.326,-0.692,0.568,-0.782,-1.111,0.779,-0.629
287.829,56.111,-39.814,0.194,0.077,1.416,-0.182,-0.540,1.609,-0.022
287.839,53.382,8.169,0.561,0.609,1.908,0.406,0.084,2.076,0.566
287.850,57.242,29.270,1.308,1.359,2.579,1.001,1.024,2.724,1.161
287.861,54.699,5.316,1.310,1.892,3.103,1.602,1.560,3.217,1.755
287.872,56.227,-1.387,1.187,2.494,3.712,2.193,2.118,3.789,2.331
287.882,58.698,-14.069,0.966,3.175,4.401,2.812,2.737,4.429,2.924
287.893,57.216,-22.096,0.722,3.698,4.967,3.419,3.104,4.933,3.493
287.904,57.374,22.449,1.141,4.284,5.536,4.019,3.678,5.438,4.049
287.915,51.874,30.718,1.579,4.718,5.954,4.597,4.098,5.792,4.583
287.926,49.160,-27.377,0.972,5.065,6.377,5.115,4.195,6.146,5.047
287.936,51.708,-42.873,0.509,5.629,6.992,5.641,4.559,6.675,5.506
287.947,42.540,13.260,0.901,5.847,7.191,6.108,4.752,6.786,5.898
287.958,32.766,22.302,1.361,5.944,7.288,6.479,4.784,6.802,6.199
287.969,24.734,8.843,1.511,5.998,7.335,6.751,4.797,6.773,6.403
287.980,16.318,-12.482,1.293,5.934,7.298,6.941,4.603,6.660,6.520
287.990,3.258,-2.764,1.212,5.638,7.006,7.004,4.237,6.295,6.508
288.001,-4.475,-2.518,1.257,5.404,6.759,6.962,3.987,5.981,6.394
288.012,-8.630,0.039,1.315,5.193,6.534,6.850,3.764,5.694,6.213
288.023,-13.817,5.843,1.396,4.945,6.272,6.702,3.509,5.375,6.001
288.033,-24.684,13.834,1.687,4.438,5.724,6.456,3.067,4.783,5.698
288.044,-29.289,3.175,1.767,4.004,5.280,6.138,2.634,4.303,5.331
288.055,-31.536,-3.271,1.613,3.615,4.898,5.791,2.207,3.892,4.941
288.066,-36.814,-9.708,1.505,3.112,4.399,5.403,1.678,3.368,4.513
288.076,-41.093,-5.453,1.495,2.522,3.816,4.950,1.065,2.769,4.026
288.087,-39.037,9.868,1.700,2.161,3.440,4.506,0.741,2.386,3.559
288.098,-48.377,14.622,2.049,1.459,2.721,4.025,0.098,1.672,3.065
288.109,-43.570,-13.857,1.890,1.035,2.336,3.513,-0.403,1.300,2.549
288.119,-41.851,-30.080,1.165,0.599,1.965,3.058,-0.986,0.939,2.088
288.130,-41.544,3.587,1.394,0.147,1.513,2.594,-1.407,0.501,1.625
288.141,-39.477,26.381,2.186,-0.173,1.141,2.153,-1.561,0.158,1.199
288.152,-40.948,23.544,2.592,-0.618,0.667,1.710,-1.883,-0.273,0.783
288.163,-36.024,-6.402,2.149,-0.909,0.398,1.298,-2.177,-0.499,0.403
288.174,-31.175,1.213,2.027,-1.212,0.100,0.913,-2.438,-0.754,0.050
288.185,-32.827,5.408,2.031,-1.615,-0.304,0.568,-2.783,-1.111,-0.256
288.195,-22.159,-38.203,1.695,-1.631,-0.267,0.301,-2.876,-1.029,-0.486
288.206,-16.946,-19.567,1.342,-1.708,-0.314,0.106,-2.979,-1.037,-0.646
288.216,-13.878,4.945,1.664,-1.773,-0.409,-0.054,-2.917,-1.091,-0.770
288.227,-14.578,-3.610,1.700,-1.876,-0.513,-0.184,-2.961,-1.152,-0.857
288.238,-9.595,-12.568,1.687,-1.827,-0.449,-0.291,-2.897,-1.045,-0.922
288.250,-4.173,-2.751,1.825,-1.735,-0.354,-0.354,-2.759,-0.907,-0.940
288.261,-3.093,12.886,2.122,-1.690,-0.332,-0.375,-2.601,-0.842,-0.914
288.271,2.054,21.454,2.827,-1.423,-0.120,-0.346,-2.141,-0.580,-0.830
288.282,8.230,13.020,3.232,-1.133,0.131,-0.265,-1.698,-0.276,-0.690
288.293,15.562,-9.692,3.045,-0.860,0.422,-0.133,-1.419,0.061,-0.502
288.304,18.626,-21.644,2.815,-0.581,0.722,0.074,-1.150,0.400,-0.245
288.316,23.875,-23.485,2.456,-0.226,1.091,0.335,-0.785,0.807,0.068
288.326,30.318,-20.545,1.967,0.232,1.586,0.636,-0.392,1.315,0.396
288.336,30.439,-20.548,1.924,0.544,1.902,0.953,-0.078,1.638,0.735
288.347,40.087,-13.987,1.962,1.132,2.511,1.320,0.464,2.246,1.117
288.357,45.550,8.189,2.072,1.723,3.110,1.773,1.036,2.837,1.580
288.367,42.959,25.905,2.499,2.124,3.505,2.237,1.454,3.221,2.053
288.378,51.704,27.377,3.030,2.867,4.219,2.740,2.264,3.924,2.565
288.388,45.993,23.136,3.375,3.217,4.545,3.240,2.670,4.237,3.070
288.399,44.064,11.894,3.132,3.571,4.918,3.688,2.967,4.591,3.515
288.409,48.280,6.177,2.772,4.164,5.544,4.177,3.452,5.186,3.991
288.419,43.411,-2.609,2.327,4.440,5.869,4.634,3.575,5.470,4.423
288.430,43.753,1.819,2.158,4.881,6.336,5.097,3.912,5.886,4.851
288.441,37.807,8.291,2.043,5.067,6.549,5.509,3.990,6.043,5.219
288.452,35.382,16.657,2.006,5.429,6.925,5.908,4.267,6.357,5.569
288.463,33.616,25.678,2.345,5.741,7.229,6.264,4.555,6.600,5.874
288.475,27.602,32.933,2.917,5.882,7.343,6.567,4.722,6.658,6.131
288.486,20.697,39.086,3.163,5.969,7.426,6.815,4.779,6.690,6.333
288.497,15.609,41.822,3.435,6.031,7.489,7.004,4.804,6.704,6.478
288.508,12.104,41.829,3.716,6.025,7.481,7.124,4.770,6.653,6.556
288.519,7.631,39.469,3.946,5.920,7.375,7.195,4.643,6.511,6.590
288.530,0.350,32.245,4.387,5.773,7.209,7.219,4.528,6.317,6.583
288.540,0.383,30.243,4.228,5.695,7.163,7.197,4.354,6.245,6.530
288.551,-5.019,31.250,4.101,5.424,6.921,7.137,3.997,5.977,6.438
288.563,-10.240,29.462,3.998,5.159,6.678,7.028,3.669,5.711,6.299
288.574,-15.749,27.922,3.912,4.838,6.371,6.865,3.308,5.384,6.106
288.585,-19.502,26.824,3.993,4.545,6.073,6.654,3.027,5.071,5.870
288.596,-21.389,26.571,4.405,4.272,5.767,6.416,2.846,4.762,5.617
288.607,-19.842,26.743,4.832,4.120,5.582,6.186,2.790,4.582,5.381
288.618,-19.911,16.866,5.128,3.905,5.346,5.961,2.652,4.360,5.160
288.629,-17.472,13.677,5.344,3.735,5.161,5.741,2.544,4.196,4.951
288.640,-15.737,13.465,5.510,3.564,4.976,5.549,2.440,4.038,4.773
288.651,-15.042,10.957,5.665,3.380,4.782,5.371,2.319,3.874,4.617
288.663,-13.545,10.563,5.866,3.286,4.676,5.219,2.292,3.802,4.489
288.674,-13.298,12.229,5.801,3.116,4.518,5.067,2.133,3.680,4.364
288.685,-14.006,15.195,5.746,2.915,4.333,4.915,1.936,3.531,4.240
288.696,-12.700,19.091,5.764,2.799,4.231,4.773,1.827,3.467,4.126
288.707,-11.317,37.466,6.676,2.759,4.146,4.658,1.947,3.426,4.047
288.718,-10.442,39.444,7.640,2.714,4.057,4.555,2.071,3.397,3.995
288.729,-11.436,38.000,8.499,2.615,3.920,4.454,2.139,3.332,3.959
288.740,-12.087,32.663,9.193,2.541,3.814,4.349,2.223,3.308,3.929
288.751,-13.076,12.273,9.336,2.428,3.700,4.239,2.198,3.283,3.901
288.762,-9.004,-4.126,8.987,2.404,3.713,4.143,2.165,3.382,3.883
288.773,-8.618,-21.832,8.479,2.281,3.644,4.069,1.989,3.391,3.882
288.784,-7.707,-35.423,7.627,2.190,3.650,4.015,1.728,3.462,3.889
288.795,-6.174,-35.475,6.588,2.038,3.612,3.948,1.359,3.474,3.867
288.806,-2.630,-31.659,6.091,2.032,3.657,3.913,1.280,3.559,3.868
288.817,-6.853,-23.337,5.219,1.819,3.516,3.872,0.938,3.446,3.851
288.828,-3.265,-6.251,4.628,1.789,3.544,3.816,0.809,3.492,3.810
288.839,-3.549,23.537,4.411,1.703,3.486,3.779,0.693,3.446,3.782
288.850,-5.605,24.872,4.645,1.614,3.370,3.727,0.706,3.346,3.741
288.861,-3.778,9.158,4.497,1.619,3.384,3.683,0.731,3.374,3.708
288.872,-5.338,-7.048,4.335,1.585,3.355,3.648,0.721,3.358,3.683
288.883,-10.803,-15.783,4.203,1.384,3.159,3.568,0.542,3.177,3.614
288.894,-15.808,-9.188,4.145,1.098,2.880,3.425,0.277,2.914,3.481
288.905,-18.636,-9.624,3.875,0.814,2.612,3.234,-0.006,2.661,3.298
288.916,-20.074,0.949,3.600,0.522,2.338,3.015,-0.304,2.401,3.086
288.927,-20.340,25.881,3.610,0.281,2.096,2.791,-0.502,2.175,2.869
288.938,-19.469,18.165,3.556,0.099,1.909,2.576,-0.629,2.008,2.666
288.949,-18.026,-6.982,3.356,-0.023,1.792,2.380,-0.724,1.910,2.483
288.960,-16.168,-20.000,3.259,-0.138,1.689,2.207,-0.827,1.827,2.324
288.971,-13.534,-5.098,3.127,-0.212,1.626,2.055,-0.889,1.781,2.186
288.983,-12.269,-11.066,2.890,-0.359,1.504,1.915,-1.058,1.674,2.057
288.994,-7.991,15.619,2.808,-0.357,1.514,1.808,-1.038,1.696,1.960
289.005,-4.171,10.963,2.908,-0.320,1.570,1.751,-1.011,1.766,1.916
289.016,1.152,-5.707,2.747,-0.148,1.754,1.752,-0.835,1.959,1.928
289.027,1.721,0.316,2.692,-0.124,1.790,1.780,-0.807,2.003,1.967
289.038,0.087,-22.144,2.355,-0.223,1.730,1.785,-0.972,1.948,1.979
289.049,2.877,-2.318,2.103,-0.160,1.808,1.797,-0.919,2.026,1.992
289.060,1.556,23.883,2.214,-0.083,1.868,1.838,-0.775,2.081,2.031
289.071,1.987,-17.543,2.258,-0.050,1.896,1.860,-0.707,2.110,2.057
289.082,-0.004,-13.351,2.056,-0.157,1.799,1.858,-0.813,2.013,2.056
289.093,-1.071,18.876,1.782,-0.180,1.788,1.853,-0.848,1.994,2.044
289.104,-6.605,13.070,1.681,-0.376,1.600,1.809,-1.045,1.800,1.995
289.115,-8.997,-27.409,1.461,-0.601,1.392,1.707,-1.288,1.590,1.888
289.126,-10.703,10.047,1.476,-0.730,1.266,1.601,-1.403,1.459,1.775
289.137,-10.353,16.587,1.663,-0.807,1.161,1.485,-1.390,1.353,1.656
289.148,-9.716,-25.557,1.622,-0.956,1.011,1.364,-1.509,1.208,1.537
289.159,-9.661,12.264,1.490,-1.065,0.912,1.257,-1.619,1.110,1.428
289.170,-8.369,10.186,1.585,-1.098,0.866,1.165,-1.596,1.067,1.337
289.181,-9.477,4.753,1.855,-1.214,0.729,1.068,-1.633,0.938,1.247
289.193,-8.615,-12.373,1.587,-1.291,0.673,0.972,-1.734,0.890,1.156
289.204,-7.848,9.312,1.696,-1.326,0.623,0.893,-1.704,0.848,1.084
289.215,-6.571,-8.335,1.534,-1.416,0.549,0.810,-1.804,0.781,1.007
289.226,-5.772,6.240,1.524,-1.470,0.495,0.743,-1.833,0.735,0.947
289.236,-3.959,12.166,1.528,-1.435,0.534,0.702,-1.782,0.779,0.912
289.247,-2.444,4.553,1.553,-1.383,0.582,0.680,-1.695,0.835,0.897
289.258,-3.888,-3.011,1.643,-1.443,0.506,0.650,-1.691,0.768,0.877
289.269,-4.835,-22.903,1.440,-1.551,0.428,0.606,-1.844,0.698,0.842
289.281,-5.202,5.594,1.451,-1.608,0.351,0.554,-1.831,0.627,0.796
289.292,-5.997,17.930,1.742,-1.623,0.305,0.506,-1.743,0.591,0.759
289.303,-6.240,21.015,2.355,-1.593,0.289,0.459,-1.573,0.592,0.728
289.314,-5.261,-8.045,2.567,-1.603,0.265,0.404,-1.516,0.594,0.699
289.325,-2.820,-18.523,2.955,-1.600,0.260,0.366,-1.453,0.617,0.691
289.336,0.869,-5.853,3.609,-1.506,0.320,0.360,-1.231,0.714,0.723
289.347,-1.146,-5.057,3.775,-1.559,0.268,0.376,-1.241,0.702,0.780
289.357,2.104,-1.371,3.945,-1.451,0.363,0.397,-1.053,0.837,0.843
289.368,-1.098,-1.187,3.884,-1.524,0.296,0.418,-1.095,0.809,0.904
289.379,2.699,6.958,4.067,-1.386,0.419,0.448,-0.876,0.970,0.973
289.389,7.389,1.207,3.994,-1.221,0.585,0.516,-0.672,1.173,1.080
289.400,8.468,-16.442,3.664,-1.137,0.707,0.617,-0.645,1.325,1.214
289.410,10.264,20.708,3.894,-0.959,0.866,0.734,-0.385,1.510,1.361
289.421,16.434,-24.291,3.708,-0.639,1.210,0.893,-0.094,1.877,1.550
289.431,20.610,-0.608,3.379,-0.356,1.525,1.098,0.131,2.204,1.774
289.441,27.849,-37.598,3.088,0.088,1.981,1.363,0.562,2.664,2.053
289.452,35.678,-11.485,3.054,0.618,2.512,1.704,1.096,3.191,2.401
289.462,44.031,-49.607,2.521,1.206,3.153,2.125,1.545,3.814,2.819
289.472,52.884,-12.386,2.305,1.901,3.863,2.627,2.185,4.492,3.306
289.482,61.402,-19.989,2.407,2.705,4.667,3.217,2.961,5.251,3.873
289.493,68.330,-37.340,1.982,3.513,5.496,3.875,3.673,6.024,4.498
289.503,74.193,-10.312,1.774,4.377,6.370,4.599,4.451,6.827,5.173
289.513,80.241,-6.704,1.913,5.325,7.296,5.372,5.383,7.668,5.888
289.524,84.487,-13.717,1.986,6.287,8.236,6.214,6.316,8.515,6.664
289.534,88.844,-16.502,1.867,7.246,9.189,7.078,7.195,9.364,7.451
289.544,92.020,-28.033,1.452,8.175,10.147,7.970,7.945,10.201,8.250
289.555,96.145,-24.262,1.108,9.161,11.137,8.893,8.795,11.053,9.064
289.565,98.151,-18.994,1.098,10.167,12.137,9.851,9.676,11.903,9.900
289.575,100.639,-29.377,0.680,11.165,13.151,10.814,10.482,12.752,10.726
289.585,101.827,-3.351,0.665,12.166,14.156,11.796,11.306,13.579,11.558
289.596,102.583,21.571,0.947,13.204,15.155,12.777,12.260,14.388,12.377
289.606,102.700,9.688,1.328,14.184,16.107,13.774,13.125,15.151,13.212
289.617,102.281,51.882,2.016,15.207,17.060,14.753,14.128,15.906,14.019
289.627,101.699,28.093,2.079,16.188,18.016,15.732,14.977,16.665,14.826
289.637,99.367,27.545,2.200,17.131,18.938,16.704,15.762,17.378,15.613
289.648,102.055,15.627,2.427,18.120,19.915,17.652,16.570,18.145,16.374
289.658,94.606,-39.726,1.526,18.739,20.623,18.563,16.749,18.626,17.080
289.669,90.419,8.214,1.527,19.477,21.369,19.418,17.236,19.135,17.717
289.679,86.395,8.492,1.791,20.175,22.049,20.226,17.743,19.578,18.304
289.689,84.314,-10.675,1.693,20.855,22.746,20.987,18.145,20.032,18.836
289.700,71.725,12.865,1.884,21.206,23.079,21.667,18.304,20.121,19.284
289.710,61.818,13.333,2.149,21.523,23.370,22.229,18.445,20.174,19.616
289.720,55.255,-9.109,1.843,21.805,23.684,22.709,18.414,20.250,19.861
289.731,41.226,-19.569,1.495,21.765,23.666,23.065,18.086,19.992,19.977
289.741,34.651,-25.347,1.092,21.844,23.769,23.325,17.873,19.854,19.992
289.752,28.552,5.745,1.218,21.884,23.777,23.514,17.762,19.625,19.938
289.762,20.658,29.952,1.788,21.868,23.702,23.633,17.664,19.326,19.823
289.772,17.719,4.182,1.832,21.903,23.726,23.707,17.510,19.132,19.670
289.782,13.184,32.215,2.586,21.895,23.650,23.738,17.458,18.849,19.484
289.793,6.233,27.661,3.234,21.682,23.383,23.695,17.184,18.396,19.240
289.803,-2.479,12.289,3.362,21.317,23.007,23.573,16.665,17.844,18.925
289.814,-9.056,29.571,3.919,20.977,22.641,23.382,16.220,17.316,18.554
289.824,-15.989,30.928,4.255,20.543,22.208,23.128,15.628,16.738,18.134
289.835,-24.677,19.204,4.133,19.969,21.649,22.793,14.877,16.044,17.640
289.845,-32.598,-0.951,3.530,19.330,21.063,22.382,13.973,15.329,17.074
289.855,-37.858,0.965,3.331,18.699,20.465,21.902,13.135,14.606,16.442
289.866,-44.358,-8.045,2.714,17.938,19.757,21.349,12.129,13.781,15.745
289.877,-49.357,-15.206,2.329,17.174,19.023,20.727,11.182,12.935,14.981
289.888,-55.134,-9.679,1.712,16.335,18.219,20.050,10.153,12.025,14.167
289.898,-61.985,11.770,1.762,15.467,17.347,19.331,9.205,11.059,13.322
289.909,-65.891,-11.077,1.431,14.583,16.515,18.557,8.120,10.146,12.434
289.919,-66.376,-14.960,1.152,13.773,15.722,17.764,7.205,9.281,11.536
289.929,-70.638,-12.102,0.758,12.777,14.754,16.930,6.089,8.250,10.606
289.940,-70.661,-18.385,0.725,11.865,13.874,16.057,5.061,7.320,9.649
289.951,-73.944,-56.907,0.146,10.862,12.950,15.200,3.834,6.353,8.717
289.961,-78.976,-12.606,0.629,9.912,11.972,14.317,2.942,5.349,7.775
289.971,-82.193,5.281,1.329,8.975,10.984,13.394,2.139,4.359,6.816
289.982,-75.382,2.657,1.902,8.247,10.208,12.476,1.555,3.603,5.885
289.992,-73.156,24.750,2.737,7.555,9.458,11.645,1.047,2.891,5.062
290.002,-73.812,39.649,3.892,6.851,8.661,10.839,0.631,2.158,4.291
290.013,-64.811,22.646,4.368,6.371,8.137,10.078,0.339,1.715,3.586
290.023,-58.088,27.040,4.839,5.891,7.648,9.409,-0.029,1.318,2.985
290.033,-59.502,4.536,4.457,5.158,6.973,8.763,-0.808,0.743,2.418
290.044,-48.567,-21.096,3.858,4.846,6.704,8.182,-1.130,0.569,1.915
290.055,-40.145,-8.066,3.765,4.533,6.399,7.664,-1.365,0.359,1.476
290.065,-33.444,-10.239,3.380,4.217,6.109,7.219,-1.647,0.162,1.113
290.076,-28.976,-15.083,3.275,3.989,5.881,6.859,-1.781,0.025,0.835
290.086,-18.877,-0.227,3.403,4.022,5.890,6.593,-1.597,0.124,0.653
290.096,-16.075,-12.329,3.332,3.900,5.773,6.388,-1.639,0.099,0.535
290.107,-6.114,-0.537,3.300,4.017,5.892,6.251,-1.441,0.304,0.484
290.117,-5.877,26.893,3.687,3.981,5.829,6.169,-1.323,0.330,0.491
290.127,7.353,-7.335,3.489,4.314,6.173,6.158,-0.930,0.759,0.569
290.138,11.605,-10.073,3.309,4.522,6.389,6.236,-0.665,1.050,0.730
290.148,16.534,21.737,3.849,4.791,6.616,6.352,-0.217,1.352,0.929
290.159,16.483,22.267,4.345,4.948,6.769,6.502,0.027,1.584,1.167
290.169,17.407,-54.563,3.998,5.025,6.958,6.652,-0.092,1.849,1.400
290.179,23.628,20.164,4.597,5.392,7.289,6.834,0.436,2.250,1.663
290.190,27.057,39.729,5.501,5.801,7.613,7.077,1.134,2.652,1.996
290.200,28.959,-18.238,4.877,6.054,7.924,7.342,1.315,3.036,2.345
290.210,32.501,-32.045,4.400,6.346,8.306,7.629,1.445,3.472,2.700
290.221,34.113,34.838,5.033,6.662,8.642,7.944,1.773,3.862,3.082
290.231,40.435,3.412,5.242,7.200,9.170,8.305,2.397,4.443,3.512
290.241,45.895,-21.518,4.967,7.800,9.761,8.726,3.064,5.074,3.989
290.252,47.254,44.845,5.619,8.366,10.228,9.173,3.912,5.577,4.490
290.262,45.395,21.853,6.025,8.766,10.613,9.618,4.388,6.003,4.991
290.272,51.161,-34.997,5.507,9.331,11.257,10.088,4.787,6.672,5.505
290.283,55.573,0.803,5.220,9.953,11.885,10.602,5.413,7.311,6.050
290.293,58.304,13.990,5.352,10.564,12.479,11.141,6.070,7.909,6.611
290.303,57.179,18.271,5.360,11.072,12.993,11.691,6.563,8.419,7.177
290.314,56.427,-5.812,5.083,11.571,13.514,12.230,7.000,8.927,7.722
290.324,56.932,-25.018,4.725,12.054,14.040,12.754,7.358,9.427,8.238
290.335,53.520,16.073,5.103,12.482,14.454,13.265,7.797,9.812,8.736
290.345,48.892,23.134,5.437,12.830,14.791,13.729,8.147,10.120,9.187
290.355,44.842,-8.038,5.128,13.115,15.097,14.143,8.354,10.394,9.581
290.365,43.374,-24.713,5.054,13.437,15.437,14.528,8.599,10.694,9.937
290.376,37.474,20.526,5.544,13.643,15.624,14.876,8.819,10.843,10.257
290.386,26.155,26.061,5.866,13.585,15.582,15.136,8.697,10.769,10.491
290.397,19.975,-12.701,5.402,13.522,15.582,15.302,8.460,10.737,10.629
290.407,15.464,-37.302,4.519,13.505,15.617,15.417,8.278,10.729,10.701
290.418,6.824,33.644,5.412,13.354,15.414,15.450,8.232,10.487,10.695
290.428,-1.677,12.983,5.968,13.107,15.139,15.399,8.040,10.192,10.618
290.438,-6.015,7.381,5.995,12.861,14.899,15.282,7.774,9.937,10.479
290.449,-9.286,-37.246,5.637,12.589,14.678,15.133,7.374,9.701,10.307
