R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,50,5,50,5,10,75,0,0,0.995
sysTime,aRawR,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
407.473,-0.458,-0.358,-0.347,-0.179,-0.176,-0.176,-0.219,-0.211,-0.213
407.484,-0.122,-0.353,-0.348,-0.156,-0.155,-0.160,-0.199,-0.192,-0.201
407.494,-0.288,-0.359,-0.349,-0.153,-0.151,-0.150,-0.200,-0.192,-0.194
407.505,-0.331,-0.357,-0.350,-0.161,-0.159,-0.147,-0.211,-0.204,-0.194
407.516,-0.455,-0.353,-0.350,-0.153,-0.151,-0.145,-0.205,-0.199,-0.196
407.526,-0.374,-0.346,-0.350,-0.159,-0.158,-0.147,-0.212,-0.208,-0.200
407.537,-0.415,-0.349,-0.349,-0.183,-0.181,-0.151,-0.238,-0.234,-0.207
407.548,-0.414,-0.353,-0.349,-0.155,-0.153,-0.144,-0.213,-0.207,-0.202
407.558,-0.415,-0.347,-0.349,-0.169,-0.168,-0.143,-0.227,-0.223,-0.203
407.568,-0.414,-0.347,-0.349,-0.177,-0.175,-0.144,-0.236,-0.233,-0.206
407.579,-0.164,-0.349,-0.349,-0.183,-0.181,-0.147,-0.244,-0.240,-0.211
407.589,-0.374,-0.358,-0.350,-0.195,-0.193,-0.149,-0.259,-0.253,-0.214
407.600,-0.623,-0.358,-0.350,-0.208,-0.206,-0.154,-0.272,-0.266,-0.221
407.610,-0.164,-0.347,-0.350,-0.203,-0.202,-0.152,-0.265,-0.262,-0.221
407.620,-0.668,-0.350,-0.350,-0.214,-0.212,-0.150,-0.277,-0.273,-0.220
407.631,-0.498,-0.349,-0.350,-0.198,-0.196,-0.146,-0.261,-0.258,-0.218
407.641,-0.289,-0.343,-0.349,-0.231,-0.230,-0.141,-0.292,-0.291,-0.214
407.652,-0.416,-0.348,-0.349,-0.223,-0.222,-0.141,-0.286,-0.283,-0.215
407.662,-0.418,-0.371,-0.350,-0.206,-0.204,-0.133,-0.276,-0.265,-0.210
407.672,-1.197,-0.366,-0.350,-0.207,-0.204,-0.121,-0.275,-0.267,-0.199
407.683,-0.709,-0.380,-0.352,-0.261,-0.258,-0.129,-0.333,-0.320,-0.209
407.693,0.291,-0.340,-0.352,-0.257,-0.256,-0.139,-0.318,-0.318,-0.221
407.704,0.708,-0.361,-0.354,-0.261,-0.259,-0.148,-0.327,-0.322,-0.231
407.714,-1.869,-0.382,-0.354,-0.282,-0.278,-0.161,-0.353,-0.340,-0.246
407.724,1.434,-0.440,-0.361,-0.289,-0.282,-0.175,-0.375,-0.345,-0.263
407.735,-5.049,-0.508,-0.368,-0.334,-0.323,-0.194,-0.438,-0.386,-0.284
407.745,-4.564,-0.634,-0.383,-0.342,-0.324,-0.212,-0.480,-0.390,-0.306
407.756,-9.342,-0.775,-0.405,-0.383,-0.357,-0.230,-0.559,-0.427,-0.330
407.766,-4.286,-0.817,-0.434,-0.404,-0.376,-0.250,-0.594,-0.451,-0.358
407.776,-1.291,-0.866,-0.465,-0.417,-0.386,-0.266,-0.623,-0.468,-0.381
407.787,1.496,-0.836,-0.496,-0.402,-0.372,-0.272,-0.603,-0.462,-0.397
407.797,-4.052,-0.930,-0.525,-0.424,-0.389,-0.276,-0.654,-0.485,-0.408
407.808,-0.941,-0.923,-0.556,-0.419,-0.384,-0.277,-0.650,-0.489,-0.419
407.818,-4.406,-1.035,-0.587,-0.414,-0.373,-0.276,-0.678,-0.486,-0.427
407.828,-7.127,-1.076,-0.621,-0.398,-0.354,-0.272,-0.677,-0.478,-0.434
407.839,-7.615,-1.123,-0.656,-0.391,-0.345,-0.270,-0.688,-0.479,-0.443
407.849,-5.487,-1.095,-0.688,-0.372,-0.329,-0.264,-0.667,-0.473,-0.448
407.860,-5.447,-1.123,-0.718,-0.369,-0.324,-0.258,-0.675,-0.480,-0.454
407.870,13.176,-1.034,-0.747,-0.340,-0.301,-0.249,-0.628,-0.469,-0.456
407.880,3.941,-1.004,-0.769,-0.369,-0.332,-0.249,-0.650,-0.509,-0.466
407.891,-8.433,-1.018,-0.784,-0.348,-0.311,-0.244,-0.636,-0.495,-0.469
407.901,5.145,-1.059,-0.807,-0.388,-0.349,-0.243,-0.691,-0.543,-0.479
407.912,3.417,-1.134,-0.830,-0.395,-0.352,-0.252,-0.719,-0.556,-0.498
407.922,-9.687,-1.090,-0.848,-0.390,-0.351,-0.263,-0.705,-0.562,-0.518
407.932,-10.493,-1.143,-0.867,-0.373,-0.331,-0.262,-0.709,-0.552,-0.527
407.943,-8.315,-1.163,-0.886,-0.374,-0.331,-0.264,-0.716,-0.561,-0.539
407.953,-0.335,-1.215,-0.913,-0.387,-0.342,-0.267,-0.747,-0.583,-0.553
407.963,-4.982,-1.178,-0.931,-0.403,-0.360,-0.276,-0.757,-0.611,-0.572
407.974,-1.075,-1.105,-0.942,-0.394,-0.356,-0.282,-0.734,-0.614,-0.585
407.984,-3.737,-0.994,-0.947,-0.405,-0.374,-0.290,-0.718,-0.637,-0.599
407.995,-2.939,-0.836,-0.942,-0.399,-0.378,-0.297,-0.671,-0.643,-0.608
408.005,5.659,-0.799,-0.936,-0.420,-0.401,-0.311,-0.683,-0.668,-0.625
408.016,-5.917,-0.911,-0.929,-0.440,-0.415,-0.323,-0.733,-0.683,-0.638
408.026,10.614,-0.828,-0.926,-0.460,-0.440,-0.339,-0.730,-0.709,-0.656
408.036,1.926,-0.714,-0.912,-0.448,-0.435,-0.351,-0.683,-0.703,-0.667
408.047,2.808,-0.601,-0.892,-0.441,-0.436,-0.358,-0.645,-0.699,-0.670
408.057,-2.421,-0.482,-0.862,-0.434,-0.436,-0.367,-0.602,-0.693,-0.673
408.068,-7.118,-0.441,-0.830,-0.418,-0.423,-0.369,-0.569,-0.672,-0.668
408.078,-4.110,-0.330,-0.797,-0.391,-0.403,-0.366,-0.508,-0.645,-0.657
408.088,2.193,-0.227,-0.762,-0.370,-0.388,-0.362,-0.457,-0.622,-0.644
408.099,0.847,-0.160,-0.726,-0.390,-0.413,-0.365,-0.454,-0.637,-0.637
408.109,0.367,-0.119,-0.690,-0.378,-0.402,-0.368,-0.428,-0.617,-0.630
408.120,-8.572,-0.049,-0.645,-0.354,-0.381,-0.363,-0.386,-0.582,-0.611
408.130,-9.631,-0.015,-0.592,-0.347,-0.375,-0.359,-0.365,-0.562,-0.591
408.140,-0.490,-0.035,-0.547,-0.346,-0.373,-0.347,-0.360,-0.546,-0.565
408.151,0.572,-0.037,-0.515,-0.329,-0.356,-0.341,-0.334,-0.519,-0.547
408.161,-16.172,-0.087,-0.476,-0.352,-0.375,-0.345,-0.370,-0.525,-0.538
408.171,-4.783,-0.239,-0.439,-0.314,-0.324,-0.337,-0.376,-0.463,-0.517
408.182,8.211,-0.422,-0.435,-0.318,-0.317,-0.322,-0.423,-0.452,-0.498
408.192,5.269,-0.526,-0.444,-0.347,-0.342,-0.317,-0.465,-0.477,-0.492
408.203,3.391,-0.629,-0.461,-0.321,-0.307,-0.311,-0.478,-0.445,-0.487
408.213,7.793,-0.562,-0.475,-0.354,-0.347,-0.311,-0.484,-0.487,-0.489
408.223,-9.452,-0.612,-0.483,-0.332,-0.330,-0.317,-0.439,-0.471,-0.494
408.234,23.412,-0.389,-0.485,-0.323,-0.348,-0.330,-0.325,-0.487,-0.505
408.244,-24.570,-0.874,-0.496,-0.372,-0.370,-0.340,-0.487,-0.510,-0.516
408.255,12.356,-0.568,-0.520,-0.399,-0.403,-0.345,-0.495,-0.546,-0.525
408.265,-8.518,-0.655,-0.521,-0.414,-0.406,-0.356,-0.558,-0.547,-0.533
408.276,-0.744,-0.809,-0.539,-0.382,-0.363,-0.362,-0.572,-0.508,-0.542
408.286,-3.253,-0.772,-0.570,-0.367,-0.357,-0.368,-0.527,-0.509,-0.553
408.297,20.209,-0.751,-0.574,-0.347,-0.333,-0.359,-0.525,-0.485,-0.543
408.307,-41.808,-1.038,-0.609,-0.418,-0.372,-0.356,-0.725,-0.533,-0.548
408.318,30.029,-0.338,-0.613,-0.564,-0.537,-0.384,-0.791,-0.695,-0.575
408.328,-10.438,-0.687,-0.598,-0.574,-0.501,-0.397,-0.970,-0.652,-0.582
408.339,3.398,-0.571,-0.611,-0.445,-0.366,-0.359,-0.857,-0.518,-0.547
408.349,-1.797,-0.609,-0.596,-0.416,-0.328,-0.308,-0.849,-0.477,-0.492
408.360,10.886,-0.334,-0.598,-0.318,-0.243,-0.243,-0.696,-0.394,-0.428
408.370,-1.663,-0.654,-0.580,-0.230,-0.137,-0.183,-0.673,-0.288,-0.365
408.380,-25.924,-0.717,-0.603,-0.057,0.043,-0.097,-0.537,-0.120,-0.288
408.391,34.395,-0.153,-0.578,0.099,0.180,-0.015,-0.294,0.013,-0.205
408.401,-17.537,-0.624,-0.565,0.297,0.402,0.114,-0.192,0.225,-0.078
408.412,4.314,-0.542,-0.570,0.522,0.628,0.269,0.019,0.434,0.065
408.422,-26.669,-0.471,-0.563,0.659,0.757,0.423,0.182,0.544,0.209
408.433,38.047,0.532,-0.518,0.906,0.945,0.601,0.647,0.722,0.384
408.443,-25.732,0.015,-0.445,1.055,1.123,0.765,0.682,0.894,0.549
408.454,16.154,0.465,-0.401,1.154,1.206,0.918,0.834,0.964,0.694
408.464,-19.940,0.140,-0.336,1.192,1.288,1.043,0.696,1.037,0.814
408.474,-15.522,0.324,-0.300,1.281,1.399,1.139,0.694,1.131,0.899
408.485,13.571,0.670,-0.229,1.231,1.361,1.215,0.603,1.086,0.971
408.495,4.606,0.596,-0.171,1.288,1.426,1.282,0.630,1.143,1.031
408.506,10.064,0.745,-0.102,1.267,1.386,1.333,0.688,1.097,1.078
408.516,-18.355,0.181,-0.063,1.330,1.464,1.371,0.690,1.164,1.105
408.527,-13.008,0.145,-0.048,1.398,1.536,1.413,0.737,1.217,1.130
408.537,22.711,0.922,0.008,1.432,1.533,1.443,0.912,1.207,1.155
408.548,-0.605,0.612,0.065,1.406,1.536,1.459,0.776,1.205,1.165
408.558,-31.652,0.104,0.082,1.370,1.546,1.481,0.565,1.199,1.173
408.569,7.576,0.234,0.088,1.424,1.613,1.501,0.566,1.248,1.176
408.579,15.021,0.424,0.112,1.418,1.607,1.521,0.562,1.229,1.184
408.590,-24.265,0.103,0.120,1.436,1.658,1.544,0.455,1.264,1.191
408.600,18.602,0.300,0.120,1.405,1.615,1.561,0.467,1.203,1.190
408.611,0.777,0.347,0.144,1.399,1.601,1.566,0.500,1.177,1.184
408.621,-23.824,-0.145,0.137,1.324,1.542,1.550,0.359,1.101,1.150
408.632,-3.036,-0.109,0.119,1.208,1.413,1.506,0.289,0.955,1.086
408.642,21.897,0.284,0.124,1.115,1.302,1.425,0.270,0.834,0.993
408.653,15.867,0.122,0.131,0.925,1.141,1.327,-0.023,0.666,0.885
408.663,-52.322,-0.604,0.104,0.667,0.958,1.184,-0.551,0.472,0.725
408.673,-10.814,-0.254,0.061,0.496,0.783,1.019,-0.694,0.285,0.543
408.684,32.417,0.691,0.080,0.326,0.558,0.844,-0.636,0.068,0.370
408.694,-5.437,0.246,0.107,0.100,0.352,0.656,-0.905,-0.123,0.190
408.705,-7.975,0.113,0.106,-0.085,0.168,0.462,-1.072,-0.296,0.002
408.715,-7.089,0.119,0.109,-0.261,-0.002,0.273,-1.234,-0.452,-0.177
408.726,7.194,0.336,0.115,-0.445,-0.195,0.087,-1.349,-0.625,-0.349
408.736,22.048,0.580,0.142,-0.625,-0.399,-0.100,-1.398,-0.801,-0.515
408.746,-1.039,0.488,0.167,-0.783,-0.564,-0.283,-1.489,-0.935,-0.671
408.757,-6.685,0.332,0.184,-0.885,-0.648,-0.442,-1.614,-0.988,-0.803
408.767,-38.060,-0.016,0.180,-0.986,-0.705,-0.567,-1.835,-1.019,-0.905
408.778,11.995,0.257,0.175,-1.015,-0.734,-0.658,-1.818,-1.023,-0.972
408.788,30.622,0.732,0.209,-1.023,-0.777,-0.738,-1.650,-1.029,-1.015
408.798,-16.796,0.313,0.231,-1.056,-0.800,-0.797,-1.674,-1.019,-1.041
408.809,-6.307,0.107,0.222,-1.046,-0.786,-0.835,-1.637,-0.980,-1.053
408.819,5.431,0.224,0.225,-1.119,-0.875,-0.873,-1.611,-1.040,-1.062
408.830,-4.155,0.159,0.220,-1.105,-0.856,-0.892,-1.583,-0.996,-1.054
408.840,18.057,0.390,0.221,-1.023,-0.783,-0.891,-1.427,-0.898,-1.026
408.851,0.819,0.110,0.224,-1.076,-0.823,-0.888,-1.493,-0.913,-0.995
408.861,-31.236,-0.439,0.188,-1.077,-0.805,-0.889,-1.533,-0.881,-0.980
408.872,8.619,0.089,0.162,-1.058,-0.847,-0.901,-1.272,-0.906,-0.974
408.882,42.192,0.512,0.177,-1.049,-0.893,-0.906,-1.032,-0.925,-0.951
408.893,3.736,0.225,0.187,-1.073,-0.914,-0.921,-1.039,-0.919,-0.939
408.903,-21.598,-0.278,0.171,-1.036,-0.854,-0.923,-1.063,-0.841,-0.922
408.914,-32.917,-0.741,0.127,-0.971,-0.758,-0.890,-1.099,-0.737,-0.878
408.924,14.868,0.117,0.095,-0.826,-0.656,-0.837,-0.789,-0.627,-0.814
408.935,44.618,0.924,0.129,-0.686,-0.579,-0.770,-0.401,-0.528,-0.719
408.945,-6.226,0.183,0.155,-0.640,-0.511,-0.701,-0.416,-0.440,-0.626
408.956,-17.521,-0.364,0.133,-0.580,-0.438,-0.629,-0.398,-0.361,-0.545
408.966,-2.423,-0.472,0.090,-0.423,-0.277,-0.537,-0.259,-0.203,-0.451
408.976,-13.829,-0.562,0.040,-0.229,-0.074,-0.413,-0.104,-0.009,-0.331
408.987,8.563,0.021,0.022,-0.006,0.119,-0.259,0.213,0.178,-0.175
408.997,47.200,1.170,0.074,0.217,0.280,-0.099,0.661,0.349,0.000
409.008,-2.375,0.511,0.124,0.365,0.451,0.062,0.729,0.527,0.176
409.018,-40.987,-0.939,0.080,0.503,0.643,0.235,0.649,0.698,0.334
409.029,-16.973,-1.077,0.001,0.729,0.859,0.406,0.876,0.880,0.479
409.039,21.044,-0.446,-0.046,0.907,1.001,0.590,1.151,0.990,0.639
409.050,23.135,-0.037,-0.059,1.097,1.162,0.745,1.409,1.127,0.777
409.060,9.318,-0.019,-0.058,1.150,1.231,0.886,1.376,1.175,0.901
409.071,-33.212,-0.640,-0.083,1.228,1.370,1.021,1.209,1.283,1.011
409.081,-34.033,-0.744,-0.129,1.326,1.491,1.140,1.191,1.366,1.097
409.092,14.259,-0.155,-0.148,1.456,1.588,1.266,1.400,1.431,1.194
409.102,19.242,0.001,-0.139,1.485,1.599,1.360,1.463,1.417,1.266
409.113,-8.635,-0.219,-0.139,1.531,1.651,1.451,1.458,1.441,1.331
409.123,-0.817,-0.168,-0.143,1.602,1.716,1.533,1.521,1.476,1.384
409.134,-7.431,-0.258,-0.144,1.534,1.653,1.571,1.405,1.386,1.394
409.144,-4.541,-0.102,-0.148,1.507,1.623,1.577,1.358,1.330,1.373
409.155,23.813,0.718,-0.107,1.432,1.500,1.564,1.434,1.195,1.344
409.165,41.800,1.322,-0.019,1.326,1.363,1.531,1.430,1.060,1.309
409.176,-24.165,0.619,0.051,1.158,1.227,1.444,1.149,0.928,1.219
409.186,-38.588,-0.306,0.048,1.002,1.111,1.352,0.837,0.800,1.109
409.197,-2.114,-0.191,0.028,0.910,1.007,1.272,0.767,0.682,1.008
409.207,23.672,0.294,0.035,0.783,0.849,1.157,0.737,0.518,0.880
409.217,24.623,0.487,0.055,0.673,0.740,1.037,0.621,0.411,0.755
409.228,6.586,0.146,0.073,0.431,0.543,0.920,0.219,0.218,0.633
409.239,-33.046,-0.480,0.052,0.289,0.449,0.776,-0.087,0.119,0.479
409.249,-25.326,-0.313,0.016,0.125,0.270,0.623,-0.205,-0.063,0.314
409.259,36.634,0.555,0.029,0.171,0.252,0.503,0.069,-0.073,0.197
409.270,40.444,0.667,0.076,-0.087,-0.033,0.347,-0.076,-0.336,0.055
409.280,-5.121,-0.049,0.090,-0.231,-0.162,0.200,-0.267,-0.448,-0.081
409.291,-15.022,-0.805,0.050,-0.467,-0.363,0.030,-0.620,-0.642,-0.253
409.301,-26.892,-1.493,-0.045,-0.571,-0.424,-0.103,-0.879,-0.711,-0.400
409.312,-26.862,-1.922,-0.174,-0.749,-0.571,-0.259,-1.173,-0.873,-0.577
409.322,-22.104,-1.984,-0.305,-0.942,-0.746,-0.409,-1.434,-1.063,-0.747
409.333,23.609,-1.196,-0.396,-1.059,-0.903,-0.572,-1.416,-1.221,-0.918
409.343,31.226,-0.789,-0.436,-1.129,-0.996,-0.691,-1.394,-1.303,-1.032
409.354,0.072,-1.113,-0.478,-1.230,-1.092,-0.806,-1.502,-1.388,-1.140
409.364,-10.356,-1.495,-0.542,-1.340,-1.181,-0.904,-1.676,-1.472,-1.238
409.375,1.756,-1.375,-0.610,-1.346,-1.199,-1.005,-1.631,-1.486,-1.337
409.385,-4.117,-1.375,-0.664,-1.417,-1.270,-1.059,-1.694,-1.550,-1.387
409.396,-19.071,-1.685,-0.728,-1.524,-1.351,-1.151,-1.881,-1.625,-1.476
409.406,-18.733,-1.748,-0.802,-1.448,-1.259,-1.174,-1.856,-1.534,-1.499
409.417,11.589,-1.368,-0.857,-1.469,-1.294,-1.208,-1.818,-1.564,-1.529
409.427,25.319,-0.821,-0.871,-1.454,-1.309,-1.212,-1.689,-1.565,-1.521
409.438,1.860,-0.810,-0.867,-1.390,-1.244,-1.213,-1.607,-1.483,-1.504
409.448,-24.695,-1.154,-0.877,-1.328,-1.164,-1.172,-1.596,-1.391,-1.450
409.459,-13.699,-1.243,-0.900,-1.239,-1.079,-1.141,-1.484,-1.300,-1.411
409.469,15.916,-0.778,-0.905,-1.022,-0.903,-1.034,-1.122,-1.117,-1.293
409.480,19.385,-0.675,-0.889,-0.922,-0.823,-0.958,-0.946,-1.026,-1.203
409.490,-0.511,-0.844,-0.883,-0.768,-0.665,-0.838,-0.803,-0.864,-1.074
409.501,-3.210,-0.899,-0.886,-0.643,-0.540,-0.722,-0.680,-0.738,-0.953
409.511,-4.013,-0.880,-0.887,-0.494,-0.396,-0.601,-0.518,-0.596,-0.829
409.522,-2.368,-0.926,-0.886,-0.326,-0.228,-0.467,-0.362,-0.432,-0.694
409.532,-10.551,-1.093,-0.890,-0.113,-0.004,-0.296,-0.196,-0.218,-0.527
409.543,-14.904,-1.375,-0.916,0.004,0.122,-0.152,-0.131,-0.108,-0.395
409.553,-14.800,-1.356,-0.950,0.250,0.375,0.025,0.066,0.120,-0.234
409.564,12.520,-0.931,-0.960,0.369,0.471,0.185,0.242,0.195,-0.088
409.574,26.988,-0.180,-0.928,0.524,0.597,0.337,0.478,0.309,0.055
409.585,24.264,-0.355,-0.883,0.502,0.592,0.455,0.385,0.295,0.169
409.596,-12.585,-1.398,-0.891,0.519,0.650,0.525,0.242,0.333,0.220
409.606,-25.466,-2.543,-0.992,0.575,0.782,0.621,0.004,0.417,0.272
409.617,-46.014,-3.760,-1.167,0.465,0.736,0.663,-0.374,0.305,0.249
409.627,-46.561,-3.552,-1.347,0.550,0.802,0.691,-0.282,0.302,0.209
409.638,-11.662,-2.582,-1.464,0.604,0.813,0.727,-0.133,0.257,0.191
409.648,39.957,-0.774,-1.473,0.621,0.728,0.721,0.195,0.145,0.157
409.659,48.392,1.112,-1.328,0.716,0.713,0.721,0.659,0.141,0.168
409.670,46.180,2.059,-1.097,0.693,0.640,0.715,0.823,0.104,0.196
409.680,26.272,2.145,-0.853,0.604,0.530,0.675,0.825,0.039,0.199
409.691,-17.130,1.436,-0.658,0.563,0.520,0.622,0.704,0.065,0.179
409.701,-36.086,0.598,-0.533,0.575,0.573,0.602,0.587,0.139,0.180
409.712,-32.068,0.007,-0.464,0.489,0.502,0.557,0.446,0.078,0.143
409.722,-33.796,-0.451,-0.443,0.458,0.486,0.489,0.358,0.062,0.075
409.733,-5.984,-0.336,-0.434,0.521,0.527,0.462,0.478,0.100,0.046
409.744,13.909,0.311,-0.393,0.509,0.465,0.441,0.625,0.043,0.031
409.754,27.197,0.680,-0.321,0.292,0.222,0.359,0.499,-0.182,-0.034
409.765,30.286,1.368,-0.212,0.157,0.040,0.219,0.531,-0.331,-0.147
409.775,22.036,1.752,-0.073,0.127,-0.014,0.106,0.603,-0.344,-0.220
409.786,11.353,1.804,0.064,0.035,-0.107,0.017,0.537,-0.392,-0.266
409.796,8.165,1.630,0.186,-0.154,-0.280,-0.103,0.316,-0.520,-0.346
409.807,1.178,1.402,0.283,-0.394,-0.501,-0.251,0.039,-0.698,-0.453
409.817,-4.520,1.083,0.355,-0.585,-0.663,-0.427,-0.223,-0.817,-0.591
409.828,-7.403,0.721,0.393,-0.696,-0.754,-0.586,-0.377,-0.872,-0.718
409.839,-4.869,0.671,0.414,-0.591,-0.641,-0.676,-0.281,-0.728,-0.777
409.849,14.223,0.968,0.447,-0.595,-0.656,-0.718,-0.226,-0.711,-0.785
409.860,28.737,1.168,0.492,-0.666,-0.727,-0.772,-0.271,-0.745,-0.801
409.870,32.874,1.636,0.558,-0.658,-0.737,-0.808,-0.175,-0.714,-0.793
409.881,13.791,1.558,0.634,-0.747,-0.817,-0.865,-0.260,-0.749,-0.803
409.892,-22.340,0.599,0.658,-0.950,-0.959,-0.971,-0.636,-0.855,-0.872
