R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,20,70,5,70,5,50,175,0,0,0.995
sysTime,GPT1X,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R
193.657,16.444,0.412,0.101,2.400,1.832,-0.060,2.062
193.667,12.687,0.135,0.099,2.450,1.960,-0.192,2.084
193.677,7.992,1.017,0.174,2.444,2.056,0.056,2.055
193.687,3.331,1.423,0.155,2.394,2.108,0.107,1.998
193.697,1.417,1.081,0.067,2.372,2.126,-0.129,1.964
193.707,-1.315,1.330,0.025,2.310,2.118,-0.125,1.895
193.718,-4.906,1.070,-0.085,2.198,2.084,-0.228,1.776
193.728,-6.837,1.061,-0.181,2.095,2.019,-0.306,1.667
193.738,-11.353,0.952,-0.400,1.909,1.926,-0.599,1.476
193.748,-13.485,1.330,-0.571,1.748,1.803,-0.781,1.316
193.758,-16.696,0.901,-0.870,1.529,1.645,-1.245,1.101
193.768,-19.942,1.641,-1.128,1.264,1.458,-1.461,0.846
193.778,-22.044,1.703,-1.367,1.042,1.253,-1.699,0.647
193.789,-22.124,1.027,-1.674,0.835,1.028,-2.197,0.458
193.800,-24.143,1.585,-1.933,0.552,0.793,-2.357,0.198
193.810,-25.182,1.262,-2.226,0.287,0.556,-2.663,-0.037
193.820,-24.436,0.012,-2.540,0.069,0.301,-3.156,-0.239
193.831,-22.878,0.523,-2.697,-0.122,0.068,-3.189,-0.415
193.841,-19.097,0.343,-2.815,-0.223,-0.128,-3.300,-0.496
193.852,-16.634,0.093,-2.994,-0.354,-0.309,-3.546,-0.611
193.862,-17.462,0.755,-3.111,-0.539,-0.475,-3.461,-0.774
193.872,-15.766,0.518,-3.215,-0.646,-0.629,-3.507,-0.850
193.882,-14.922,0.698,-3.344,-0.801,-0.778,-3.530,-0.978
193.893,-12.194,1.245,-3.422,-0.870,-0.897,-3.572,-1.007
193.903,-10.075,0.835,-3.580,-0.940,-0.997,-3.872,-1.041
193.913,-8.339,0.817,-3.649,-1.008,-1.076,-3.884,-1.072
193.923,-5.822,0.363,-3.735,-1.029,-1.141,-4.062,-1.063
193.934,-4.913,1.427,-3.707,-1.063,-1.181,-3.832,-1.061
193.944,-2.279,0.663,-3.744,-1.028,-1.201,-3.972,-0.988
193.954,-1.190,0.676,-3.755,-1.032,-1.206,-3.948,-0.970
193.964,-0.064,0.989,-3.691,-1.002,-1.192,-3.747,-0.905
193.974,-0.104,0.437,-3.701,-0.984,-1.178,-3.768,-0.862
193.985,-0.858,1.305,-3.555,-0.989,-1.160,-3.227,-0.836
193.995,1.951,0.659,-3.461,-0.897,-1.133,-3.086,-0.715
194.006,2.754,0.479,-3.397,-0.844,-1.094,-2.965,-0.644
194.016,0.154,1.501,-3.335,-0.883,-1.065,-2.634,-0.651
194.026,1.245,1.166,-3.322,-0.850,-1.050,-2.631,-0.585
194.036,2.185,0.830,-3.305,-0.790,-1.014,-2.681,-0.504
194.046,3.395,1.450,-3.224,-0.731,-0.969,-2.515,-0.418
194.056,4.189,0.573,-3.285,-0.661,-0.915,-2.843,-0.325
194.067,7.359,0.160,-3.189,-0.527,-0.844,-2.809,-0.183
194.078,2.516,0.891,-3.180,-0.590,-0.786,-2.604,-0.234
194.088,0.257,1.449,-3.139,-0.612,-0.752,-2.390,-0.232
194.099,1.116,0.756,-3.177,-0.602,-0.736,-2.506,-0.202
194.109,1.633,0.252,-3.223,-0.591,-0.718,-2.663,-0.184
194.119,-0.284,1.126,-3.253,-0.646,-0.707,-2.608,-0.224
194.129,-0.878,0.722,-3.344,-0.655,-0.697,-2.855,-0.217
194.140,0.395,-0.334,-3.388,-0.600,-0.686,-3.101,-0.160
194.151,0.697,-0.579,-3.358,-0.597,-0.683,-2.993,-0.164
194.161,0.212,0.619,-3.209,-0.589,-0.665,-2.502,-0.154
194.172,2.945,0.766,-3.117,-0.529,-0.643,-2.317,-0.081
194.183,3.996,0.034,-3.102,-0.476,-0.604,-2.375,-0.027
194.193,4.861,-0.416,-3.035,-0.383,-0.541,-2.365,0.056
194.204,7.112,-0.617,-2.931,-0.275,-0.474,-2.271,0.153
194.215,8.353,0.170,-2.762,-0.172,-0.388,-1.951,0.246
194.225,10.290,0.702,-2.599,-0.056,-0.292,-1.674,0.362
194.236,9.863,-0.055,-2.568,0.021,-0.190,-1.750,0.434
194.247,10.250,0.053,-2.407,0.148,-0.075,-1.517,0.548
194.257,12.229,0.192,-2.198,0.317,0.052,-1.226,0.706
194.268,7.680,0.278,-2.215,0.301,0.148,-1.256,0.679
194.278,4.936,0.610,-2.183,0.336,0.227,-1.238,0.706
194.289,7.145,-0.182,-2.201,0.439,0.290,-1.540,0.794
194.300,5.455,-0.311,-2.227,0.447,0.346,-1.651,0.782
194.310,4.804,0.667,-2.109,0.480,0.401,-1.340,0.803
194.321,3.317,0.591,-2.078,0.491,0.447,-1.266,0.810
194.332,5.290,-0.295,-2.017,0.583,0.492,-1.288,0.886
194.342,3.244,-0.301,-1.992,0.595,0.537,-1.249,0.876
194.353,3.857,-0.086,-1.923,0.640,0.572,-1.139,0.902
194.363,3.192,0.429,-1.877,0.654,0.608,-1.033,0.903
194.375,5.936,1.239,-1.696,0.789,0.675,-0.751,1.031
194.385,8.365,1.513,-1.558,0.914,0.752,-0.581,1.161
194.396,6.172,1.031,-1.574,0.948,0.834,-0.712,1.193
194.406,8.403,1.171,-1.464,1.045,0.904,-0.573,1.286
194.417,8.008,0.977,-1.397,1.123,0.992,-0.532,1.359
194.427,7.156,0.669,-1.362,1.182,1.071,-0.560,1.406
194.437,5.310,1.569,-1.318,1.168,1.127,-0.389,1.389
194.447,10.199,1.020,-1.204,1.335,1.201,-0.393,1.553
194.459,8.757,0.441,-1.138,1.417,1.313,-0.378,1.619
194.471,4.554,0.333,-1.120,1.373,1.381,-0.240,1.555
194.483,6.110,-0.120,-1.051,1.450,1.432,-0.216,1.608
194.493,10.466,-0.119,-0.858,1.644,1.516,-0.053,1.776
194.504,10.032,0.138,-0.744,1.730,1.614,0.098,1.837
194.514,15.525,0.278,-0.437,2.012,1.747,0.436,2.094
194.524,18.025,0.447,-0.191,2.225,1.907,0.726,2.281
194.535,24.736,0.538,0.190,2.594,2.121,1.103,2.622
194.547,32.618,0.554,0.693,3.111,2.454,1.523,3.094
194.557,38.706,0.318,1.145,3.596,2.801,1.857,3.537
194.567,41.826,-0.372,1.573,4.083,3.205,2.103,3.970
194.577,44.031,-0.213,2.057,4.561,3.629,2.536,4.386
194.588,40.739,0.675,2.418,4.887,4.045,2.918,4.655
194.598,39.968,0.715,2.776,5.257,4.438,3.194,4.971
194.608,34.968,0.494,2.990,5.496,4.804,3.294,5.150
194.619,29.206,0.382,3.177,5.679,5.117,3.424,5.269
194.629,26.898,0.142,3.338,5.854,5.366,3.489,5.378
194.639,24.709,0.578,3.548,6.030,5.600,3.706,5.488
194.650,20.794,0.702,3.690,6.137,5.806,3.860,5.534
194.660,19.663,0.001,3.777,6.251,5.967,3.821,5.581
194.670,16.207,0.013,3.849,6.305,6.110,3.862,5.565
194.681,12.531,0.585,3.892,6.323,6.225,3.888,5.518
194.691,9.358,0.290,3.831,6.304,6.297,3.672,5.438
194.701,4.234,-0.369,3.673,6.187,6.320,3.358,5.253
194.711,1.378,-0.464,3.589,6.094,6.306,3.227,5.092
194.722,-0.719,-0.724,3.481,5.979,6.258,3.065,4.911
194.732,-3.032,-0.493,3.404,5.851,6.191,3.034,4.720
194.742,-7.170,0.768,3.276,5.619,6.089,3.074,4.441
194.753,-11.244,0.143,2.948,5.363,5.950,2.543,4.144
194.763,-13.392,-0.351,2.649,5.120,5.776,2.078,3.855
194.775,-20.339,-0.663,2.206,4.708,5.528,1.511,3.390
194.787,-23.900,-0.881,1.842,4.334,5.224,1.113,2.963
194.799,-26.755,-0.770,1.483,3.917,4.871,0.825,2.497
194.810,-27.272,-0.083,1.190,3.554,4.510,0.639,2.098
194.820,-27.350,-0.991,0.797,3.232,4.198,0.069,1.756
194.832,-28.593,-0.961,0.428,2.856,3.834,-0.320,1.351
194.842,-29.886,-2.245,-0.050,2.480,3.496,-1.043,0.948
194.853,-27.988,-2.078,-0.331,2.201,3.170,-1.353,0.645
194.863,-28.008,-1.733,-0.644,1.862,2.848,-1.625,0.290
194.874,-21.224,-1.998,-0.803,1.739,2.543,-1.880,0.147
194.885,-18.161,-2.484,-1.006,1.579,2.298,-2.193,-0.034
194.896,-21.665,-2.417,-1.285,1.277,2.055,-2.441,-0.354
194.906,-29.155,-1.996,-1.739,0.782,1.737,-2.816,-0.855
194.917,-28.060,-1.581,-1.967,0.514,1.426,-2.958,-1.118
194.927,-32.703,-1.791,-2.353,0.135,1.101,-3.352,-1.486
194.937,-28.949,-1.783,-2.624,-0.150,0.764,-3.580,-1.756
194.947,-29.662,-1.710,-2.985,-0.538,0.427,-3.868,-2.121
194.957,-29.903,-1.859,-3.261,-0.827,0.114,-4.097,-2.384
194.967,-23.539,-1.644,-3.370,-0.984,-0.171,-4.081,-2.512
194.978,-20.984,-1.343,-3.515,-1.189,-0.422,-4.074,-2.679
194.989,-14.859,-0.906,-3.513,-1.256,-0.627,-3.896,-2.702
195.001,-6.543,-0.548,-3.404,-1.210,-0.755,-3.623,-2.606
195.012,0.346,-0.424,-3.271,-1.120,-0.803,-3.370,-2.467
195.023,1.853,-0.126,-3.192,-1.092,-0.792,-3.154,-2.387
195.035,1.825,0.245,-3.138,-1.085,-0.770,-2.972,-2.324
195.046,0.832,0.523,-3.128,-1.109,-0.756,-2.859,-2.289
195.058,-3.380,0.957,-3.214,-1.224,-0.764,-2.846,-2.338
195.069,-2.789,1.015,-3.272,-1.276,-0.802,-2.874,-2.317
195.081,-0.470,1.251,-3.232,-1.249,-0.813,-2.765,-2.217
195.092,3.580,1.467,-3.158,-1.155,-0.788,-2.690,-2.049
195.103,10.017,1.732,-2.915,-0.922,-0.695,-2.384,-1.746
195.113,12.957,2.023,-2.694,-0.705,-0.552,-2.114,-1.460
195.124,14.430,1.968,-2.529,-0.495,-0.386,-2.007,-1.186
195.135,16.708,1.270,-2.388,-0.258,-0.205,-2.039,-0.896
195.145,23.954,0.669,-2.076,0.124,0.021,-1.856,-0.478
195.156,20.096,0.582,-1.947,0.267,0.247,-1.742,-0.308
195.166,20.916,1.151,-1.621,0.524,0.473,-1.259,-0.023
195.176,24.548,0.973,-1.351,0.799,0.703,-0.990,0.274
195.188,24.592,0.434,-1.143,1.036,0.974,-0.850,0.523
195.198,20.344,-0.301,-1.073,1.160,1.190,-0.906,0.644
195.209,17.584,-0.659,-0.945,1.317,1.385,-0.859,0.788
195.219,13.238,-0.457,-0.907,1.326,1.508,-0.781,0.784
195.229,10.724,0.093,-0.816,1.371,1.610,-0.614,0.822
195.240,7.117,0.303,-0.781,1.404,1.695,-0.590,0.851
195.250,8.650,-0.043,-0.710,1.537,1.777,-0.666,0.976
195.260,9.004,-0.154,-0.710,1.574,1.839,-0.761,1.002
195.270,5.317,0.758,-0.709,1.514,1.882,-0.637,0.942
195.280,1.872,1.144,-0.732,1.470,1.902,-0.613,0.908
195.290,-1.681,0.700,-0.831,1.417,1.901,-0.814,0.862
195.301,2.747,0.213,-0.801,1.485,1.887,-0.867,0.932
195.311,0.032,0.116,-0.804,1.491,1.907,-0.901,0.933
195.322,-5.044,0.316,-0.978,1.289,1.844,-1.016,0.732
195.333,-6.470,0.499,-1.039,1.206,1.778,-1.029,0.653
195.344,-10.853,0.352,-1.259,0.984,1.662,-1.245,0.439
195.355,-8.473,0.051,-1.330,0.923,1.545,-1.336,0.383
195.366,-7.109,0.002,-1.413,0.854,1.445,-1.452,0.318
195.377,-5.598,0.154,-1.482,0.779,1.354,-1.504,0.251
195.388,-14.452,0.654,-1.717,0.462,1.233,-1.555,-0.051
195.399,-23.783,0.677,-2.122,0.017,1.005,-1.859,-0.474
195.410,-29.230,0.090,-2.533,-0.373,0.712,-2.302,-0.839
195.421,-33.583,-0.292,-2.991,-0.812,0.351,-2.785,-1.253
195.432,-35.629,-0.729,-3.431,-1.225,-0.038,-3.266,-1.642
195.443,-35.702,-0.593,-3.813,-1.621,-0.440,-3.596,-2.009
195.454,-35.765,-0.165,-4.142,-2.023,-0.840,-3.740,-2.370
195.465,-29.779,0.315,-4.283,-2.235,-1.192,-3.689,-2.533
195.476,-25.584,0.592,-4.417,-2.415,-1.481,-3.681,-2.654
195.487,-23.728,0.736,-4.606,-2.644,-1.744,-3.742,-2.819
195.498,-14.807,0.837,-4.565,-2.639,-1.937,-3.579,-2.748
195.509,-6.592,1.013,-4.427,-2.531,-2.022,-3.335,-2.576
195.520,-5.058,1.292,-4.404,-2.544,-2.062,-3.195,-2.521
195.531,-5.269,1.670,-4.414,-2.595,-2.099,-3.073,-2.501
195.542,-6.813,2.004,-4.469,-2.685,-2.145,-3.004,-2.514
195.553,-3.273,2.355,-4.374,-2.630,-2.169,-2.772,-2.379
195.564,-3.170,2.536,-4.324,-2.614,-2.163,-2.600,-2.282
195.575,-3.282,2.584,-4.297,-2.628,-2.169,-2.440,-2.215
195.586,4.576,2.585,-4.041,-2.401,-2.118,-2.079,-1.911
195.598,5.864,2.605,-3.891,-2.269,-2.024,-1.855,-1.706
195.610,15.741,2.468,-3.542,-1.883,-1.859,-1.552,-1.251
195.621,21.199,2.645,-3.169,-1.505,-1.627,-1.169,-0.825
195.631,25.071,2.520,-2.849,-1.166,-1.362,-0.872,-0.442
195.642,29.120,2.846,-2.419,-0.761,-1.055,-0.375,0.000
195.653,34.221,2.931,-1.919,-0.256,-0.685,0.122,0.538
195.663,34.825,2.929,-1.550,0.131,-0.301,0.453,0.954
195.674,36.467,2.950,-1.112,0.583,0.102,0.858,1.426
195.684,41.647,3.324,-0.555,1.124,0.526,1.443,1.981
195.695,44.887,3.987,0.025,1.665,1.002,2.101,2.537
195.706,44.409,3.932,0.500,2.148,1.496,2.544,3.028
195.716,44.147,2.842,0.885,2.633,1.980,2.690,3.506
195.727,47.642,2.203,1.428,3.222,2.475,3.098,4.070
195.738,49.694,1.341,1.971,3.829,3.002,3.452,4.635
195.749,49.141,1.030,2.449,4.321,3.515,3.833,5.072
195.759,50.821,0.881,2.965,4.849,4.019,4.254,5.536
195.770,51.683,0.039,3.436,5.398,4.537,4.478,6.010
195.780,51.032,-0.702,3.883,5.934,5.059,4.644,6.452
195.791,49.906,-0.781,4.327,6.382,5.550,4.981,6.800
195.802,49.891,-0.339,4.811,6.831,6.029,5.434,7.149
195.812,48.698,0.185,5.299,7.260,6.506,5.942,7.478
195.823,45.681,0.541,5.706,7.634,6.964,6.314,7.755
195.834,45.618,0.117,6.125,8.087,7.410,6.555,8.106
195.844,43.608,-0.049,6.465,8.439,7.827,6.759,8.348
195.855,40.019,-0.185,6.762,8.746,8.216,6.919,8.543
195.866,34.674,-0.243,6.925,8.913,8.538,6.956,8.597
195.876,32.985,-0.316,7.164,9.147,8.833,7.087,8.716
195.887,26.760,-0.189,7.288,9.256,9.090,7.126,8.711
195.898,22.152,-0.133,7.350,9.307,9.272,7.097,8.651
195.908,18.903,-0.215,7.438,9.414,9.433,7.031,8.648
195.918,8.926,-0.309,7.236,9.226,9.501,6.690,8.352
195.929,2.116,-0.318,7.036,9.013,9.480,6.410,8.037
195.939,0.634,-0.283,6.920,8.882,9.412,6.225,7.808
195.949,-4.001,-0.454,6.725,8.691,9.328,5.924,7.523
195.960,-14.733,-0.618,6.290,8.267,9.160,5.370,7.008
195.970,-20.410,-0.651,5.873,7.848,8.899,4.873,6.505
195.980,-22.317,-0.570,5.585,7.540,8.622,4.544,6.121
195.991,-28.214,-0.468,5.159,7.091,8.293,4.092,5.603
196.001,-31.051,-0.285,4.734,6.643,7.915,3.649,5.097
196.012,-39.334,-0.023,4.138,6.014,7.485,3.064,4.421
196.022,-43.800,0.344,3.567,5.412,6.998,2.516,3.786
196.032,-45.552,0.380,3.045,4.886,6.494,1.967,3.238
196.044,-51.733,0.386,2.277,4.110,5.866,1.189,2.444
196.055,-53.669,0.446,1.660,3.471,5.246,0.597,1.801
196.066,-63.287,0.546,0.788,2.576,4.558,-0.231,0.917
196.076,-63.733,0.793,0.096,1.860,3.866,-0.863,0.226
196.087,-71.183,1.056,-0.768,0.970,3.120,-1.651,-0.622
196.097,-67.879,1.213,-1.424,0.311,2.367,-2.264,-1.224
196.108,-72.101,0.992,-2.256,-0.507,1.604,-3.072,-1.977
196.119,-69.049,0.363,-3.022,-1.203,0.832,-3.919,-2.602
196.129,-64.041,-0.199,-3.662,-1.792,0.118,-4.604,-3.120
196.140,-68.141,-0.124,-4.472,-2.616,-0.613,-5.314,-3.863
196.151,-62.358,0.614,-4.987,-3.207,-1.317,-5.587,-4.360
196.161,-58.392,1.373,-5.444,-3.740,-1.943,-5.793,-4.779
196.172,-58.805,1.890,-5.976,-4.346,-2.543,-6.062,-5.255
196.183,-52.702,1.790,-6.404,-4.798,-3.113,-6.326,-5.570
196.193,-42.257,1.613,-6.597,-4.989,-3.563,-6.409,-5.626
196.204,-38.274,1.700,-6.872,-5.281,-3.948,-6.534,-5.783
196.215,-30.766,1.646,-7.062,-5.469,-4.281,-6.613,-5.834
196.225,-15.509,1.348,-6.928,-5.302,-4.469,-6.440,-5.538
196.237,-5.727,1.164,-6.814,-5.166,-4.556,-6.268,-5.286
196.247,-0.442,0.162,-6.735,-4.996,-4.547,-6.304,-5.033
196.257,7.135,0.298,-6.511,-4.775,-4.493,-6.008,-4.735
196.268,12.524,0.790,-6.171,-4.475,-4.346,-5.523,-4.361
196.278,16.953,1.044,-5.900,-4.231,-4.180,-5.132,-4.046
196.289,22.254,0.745,-5.494,-3.813,-3.935,-4.697,-3.563
196.299,30.572,0.050,-5.052,-3.316,-3.640,-4.327,-3.016
196.309,31.265,0.436,-4.601,-2.920,-3.293,-3.731,-2.577
196.320,35.912,1.538,-4.046,-2.468,-2.930,-2.933,-2.077
196.330,33.785,2.037,-3.654,-2.144,-2.546,-2.369,-1.701
196.340,35.425,1.563,-3.270,-1.741,-2.176,-1.994,-1.256
196.350,34.517,0.757,-2.945,-1.346,-1.788,-1.802,-0.833
196.361,30.337,1.611,-2.639,-1.121,-1.444,-1.320,-0.581
196.371,29.527,3.139,-2.236,-0.826,-1.113,-0.677,-0.246
196.382,22.882,2.992,-2.161,-0.727,-0.831,-0.633,-0.105
196.392,21.140,2.219,-2.035,-0.532,-0.590,-0.630,0.121
196.402,17.485,1.644,-2.009,-0.415,-0.386,-0.780,0.259
196.412,16.576,2.769,-1.797,-0.266,-0.197,-0.427,0.434
196.423,5.542,2.952,-1.901,-0.374,-0.058,-0.508,0.357
196.433,2.390,2.545,-2.032,-0.444,-0.021,-0.744,0.317
196.443,-4.784,2.216,-2.243,-0.615,-0.023,-1.017,0.173
196.454,-8.043,2.544,-2.418,-0.813,-0.092,-1.125,0.006
196.464,-10.675,2.428,-2.528,-0.916,-0.162,-1.229,-0.063
196.474,-16.042,2.032,-2.832,-1.180,-0.294,-1.589,-0.297
196.484,-19.523,2.489,-3.072,-1.425,-0.459,-1.792,-0.508
196.496,-29.180,2.305,-3.603,-1.900,-0.722,-2.391,-0.934
196.508,-35.785,2.736,-4.159,-2.449,-1.100,-2.905,-1.420
196.520,-38.004,2.930,-4.608,-2.895,-1.506,-3.292,-1.792
196.530,-40.137,3.124,-5.050,-3.356,-1.888,-3.637,-2.188
196.542,-41.316,2.912,-5.500,-3.793,-2.319,-4.037,-2.543
196.554,-44.689,2.689,-6.039,-4.309,-2.785,-4.540,-2.975
196.566,-38.613,1.883,-6.439,-4.611,-3.237,-5.057,-3.198
196.578,-30.682,0.865,-6.689,-4.734,-3.584,-5.487,-3.258
196.589,-33.633,-0.104,-7.183,-5.079,-3.904,-6.209,-3.551
196.600,-35.395,-0.984,-7.739,-5.511,-4.286,-6.947,-3.937
196.612,-22.328,-1.390,-7.792,-5.509,-4.591,-7.048,-3.901
196.623,-12.710,-1.464,-7.741,-5.449,-4.751,-6.958,-3.812
196.634,-8.040,-0.797,-7.675,-5.436,-4.836,-6.726,-3.765
196.644,-5.441,-0.493,-7.616,-5.394,-4.864,-6.572,-3.686
196.654,3.967,-1.105,-7.464,-5.185,-4.843,-6.477,-3.446
196.665,7.980,-0.531,-7.236,-5.030,-4.758,-6.051,-3.265
196.675,13.790,0.368,-6.928,-4.816,-4.622,-5.499,-3.012
196.686,13.145,0.303,-6.729,-4.624,-4.433,-5.236,-2.783
196.696,20.137,-0.226,-6.396,-4.248,-4.217,-4.947,-2.381
196.706,23.009,-0.340,-6.050,-3.911,-3.959,-4.553,-2.028
196.716,24.324,-0.209,-5.713,-3.605,-3.685,-4.129,-1.710
196.727,31.134,-0.167,-5.212,-3.128,-3.347,-3.559,-1.227
196.739,34.170,0.126,-4.706,-2.663,-2.934,-2.957,-0.762
196.749,39.549,0.493,-4.114,-2.119,-2.502,-2.266,-0.220
196.760,42.301,0.338,-3.576,-1.586,-2.036,-1.726,0.297
196.771,43.242,-0.155,-3.119,-1.089,-1.548,-1.375,0.764
196.782,46.767,-0.857,-2.618,-0.513,-1.044,-1.063,1.297
196.793,55.782,-1.240,-1.870,0.264,-0.473,-0.426,2.014
196.804,49.103,-1.024,-1.461,0.671,0.093,-0.069,2.353
196.815,51.620,-0.469,-0.864,1.242,0.633,0.524,2.856
196.826,54.037,0.172,-0.177,1.873,1.218,1.265,3.418
196.837,48.992,0.635,0.293,2.318,1.770,1.728,3.795
196.848,49.762,0.625,0.836,2.882,2.308,2.163,4.287
196.859,42.859,0.429,1.148,3.215,2.797,2.360,4.540
196.870,37.876,0.079,1.407,3.503,3.207,2.480,4.743
196.881,35.002,-0.079,1.730,3.824,3.586,2.724,4.970
196.892,27.588,-0.090,1.884,3.953,3.893,2.842,5.005
196.904,19.744,-0.413,1.943,4.024,4.121,2.787,4.979
196.915,18.528,-1.157,2.046,4.165,4.287,2.716,5.017
196.926,8.835,-1.527,1.930,4.062,4.390,2.473,4.805
196.937,2.792,-1.015,1.812,3.944,4.408,2.263,4.585
196.948,-1.170,0.123,1.714,3.780,4.364,2.226,4.339
196.959,-5.766,0.935,1.603,3.623,4.293,2.150,4.119
196.970,-13.275,1.144,1.335,3.323,4.152,1.898,3.768
196.981,-17.399,1.642,1.124,3.022,3.956,1.831,3.428
196.992,-24.314,1.485,0.740,2.613,3.702,1.462,2.988
197.003,-27.516,0.456,0.267,2.229,3.392,0.769,2.570
197.014,-25.760,-0.091,-0.082,1.936,3.062,0.265,2.239
197.025,-29.525,0.145,-0.459,1.539,2.733,-0.100,1.810
197.036,-30.811,0.027,-0.818,1.167,2.373,-0.455,1.414
197.047,-32.244,0.280,-1.139,0.783,2.004,-0.665,1.013
197.058,-40.654,0.928,-1.707,0.171,1.581,-1.144,0.402
197.069,-43.872,1.122,-2.274,-0.364,1.106,-1.768,-0.118
197.080,-47.683,0.630,-2.919,-0.927,0.600,-2.567,-0.662
197.091,-48.555,0.780,-3.416,-1.473,0.065,-2.933,-1.181
197.103,-53.665,0.648,-4.048,-2.104,-0.489,-3.532,-1.776
197.114,-55.920,0.437,-4.652,-2.700,-1.078,-4.109,-2.329
197.125,-62.996,0.760,-5.377,-3.463,-1.713,-4.701,-3.037
197.136,-64.670,1.102,-6.120,-4.234,-2.422,-5.321,-3.737
197.147,-60.432,1.159,-6.700,-4.820,-3.103,-5.812,-4.238
197.158,-46.526,0.786,-6.979,-5.064,-3.655,-6.082,-4.397
197.169,-31.624,0.932,-7.027,-5.115,-4.046,-6.040,-4.363
197.180,-25.048,1.622,-7.062,-5.228,-4.308,-5.826,-4.384
197.191,-24.702,2.091,-7.243,-5.456,-4.536,-5.817,-4.509
197.202,-22.647,2.073,-7.382,-5.601,-4.741,-5.850,-4.549
197.213,-14.418,1.738,-7.354,-5.568,-4.896,-5.746,-4.416
197.224,-8.638,1.695,-7.327,-5.522,-4.974,-5.674,-4.275
197.236,7.288,1.700,-6.953,-5.123,-4.918,-5.274,-3.788
197.247,22.052,1.993,-6.377,-4.542,-4.691,-4.638,-3.127
197.258,39.435,2.485,-5.544,-3.757,-4.289,-3.641,-2.272
197.269,48.338,2.647,-4.785,-3.005,-3.737,-2.817,-1.459
197.280,60.283,2.107,-3.943,-2.070,-3.076,-2.137,-0.484
197.291,63.168,1.610,-3.302,-1.322,-2.370,-1.702,0.282
197.302,58.041,1.871,-2.756,-0.766,-1.677,-1.166,0.845
197.313,57.495,2.262,-2.103,-0.131,-1.012,-0.472,1.480
197.324,60.670,2.023,-1.390,0.592,-0.343,0.209,2.193
197.335,60.866,1.675,-0.692,1.323,0.358,0.811,2.896
197.346,57.308,1.669,-0.127,1.907,1.031,1.303,3.441
197.358,53.706,2.159,0.373,2.407,1.635,1.770,3.898
197.369,54.533,2.628,1.019,3.062,2.253,2.358,4.506
197.380,46.056,2.335,1.245,3.409,2.800,2.288,4.800
197.391,46.083,1.811,1.673,3.941,3.311,2.448,5.267
197.402,43.361,1.917,2.040,4.344,3.788,2.688,5.597
197.413,36.672,2.524,2.370,4.623,4.218,3.075,5.806
197.424,30.171,2.786,2.545,4.804,4.560,3.190,5.921
197.435,24.449,2.649,2.721,4.998,4.858,3.277,6.045
197.446,23.353,1.857,2.848,5.202,5.094,3.189,6.172
197.457,12.633,1.360,2.728,5.164,5.271,2.835,6.048
197.468,6.150,1.365,2.642,5.079,5.341,2.690,5.879
197.479,-4.014,1.814,2.384,4.808,5.306,2.411,5.534
197.490,-12.489,2.001,2.149,4.553,5.203,2.175,5.213
197.501,-18.750,1.938,1.774,4.176,4.988,1.773,4.781
197.512,-28.469,1.911,1.311,3.694,4.702,1.326,4.251
197.524,-32.519,2.135,0.915,3.251,4.344,1.010,3.770
197.535,-36.403,2.283,0.459,2.753,3.938,0.633,3.249
197.546,-47.622,2.282,-0.215,2.051,3.463,0.012,2.534
197.557,-43.828,2.037,-0.621,1.648,2.957,-0.390,2.123
197.568,-53.902,2.064,-1.329,0.915,2.404,-1.032,1.393
197.579,-52.322,2.164,-1.811,0.408,1.830,-1.440,0.899
197.590,-54.060,2.180,-2.438,-0.225,1.242,-2.020,0.290
197.601,-56.798,2.197,-3.105,-0.884,0.636,-2.661,-0.333
197.612,-57.370,2.494,-3.660,-1.465,0.037,-3.108,-0.868
197.623,-56.259,2.413,-4.247,-2.045,-0.572,-3.646,-1.390
197.634,-54.282,2.145,-4.786,-2.560,-1.152,-4.168,-1.845
197.645,-52.594,2.324,-5.239,-3.038,-1.693,-4.494,-2.256
197.656,-45.608,2.144,-5.561,-3.367,-2.195,-4.725,-2.513
197.667,-44.589,1.595,-6.011,-3.815,-2.673,-5.102,-2.891
197.678,-36.158,1.476,-6.220,-4.053,-3.088,-5.179,-3.060
197.689,-34.966,2.531,-6.442,-4.362,-3.434,-5.137,-3.289
197.700,-26.244,2.578,-6.526,-4.410,-3.708,-5.208,-3.249
197.712,-20.739,1.479,-6.788,-4.492,-3.923,-5.770,-3.255
197.723,-15.833,1.669,-6.811,-4.517,-4.069,-5.706,-3.210
197.734,-7.657,2.507,-6.591,-4.436,-4.151,-5.109,-3.051
197.744,-4.469,2.142,-6.554,-4.407,-4.178,-4.976,-2.943
197.755,0.325,1.711,-6.385,-4.249,-4.144,-4.714,-2.721
197.766,6.209,2.220,-6.125,-4.015,-4.049,-4.342,-2.426
197.777,11.425,2.186,-5.870,-3.755,-3.903,-4.036,-2.107
197.787,16.907,1.847,-5.636,-3.473,-3.713,-3.855,-1.775
