R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,90,0,500000,15000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1024,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDFFoutXi,PIDUXi
64221,0,-658432,149176,0,460988
64231,0,-658432,149176,0,460988
64241,0,-658432,149176,0,460988
64251,0,-658432,149176,0,460988
64261,0,-658432,149176,0,460988
64271,0,-658432,149176,0,460988
64281,0,-658432,149176,0,460988
64291,0,-658432,149176,0,460988
64301,0,-658432,149176,0,460988
64311,0,-658432,149176,0,460988
64321,0,-658432,149176,0,460988
64331,0,-658432,149176,0,460988
64341,0,-658432,149176,0,460988
64351,0,-658432,149176,0,460988
64361,0,-658432,149176,0,460988
64371,0,-658432,149176,0,460988
64381,0,-658432,149176,0,460988
64391,0,-658432,149176,0,460988
64401,0,-658432,149176,0,460988
64411,0,-658432,149176,0,460988
64421,0,-658432,149176,0,460988
64431,0,-658432,149176,0,460988
64441,0,-658432,149176,0,460988
64451,0,-658432,149176,0,460988
64461,0,-658432,149176,0,460988
64471,0,-658432,149176,0,460988
64481,0,-658432,149176,0,460988
64491,0,-658432,149176,0,460988
64501,0,-658432,149176,0,460988
64511,0,-658432,149176,0,460988
64521,0,-658432,149176,0,460988
64531,0,-658432,149176,0,460988
64541,0,-658432,149176,0,460988
64551,0,-658432,149176,0,460988
64561,0,-658432,149176,0,460988
64571,0,-658432,149176,0,460988
64581,0,-658432,149176,0,460988
64591,0,-658432,149176,0,460988
64601,0,-658432,149176,0,460988
64611,0,-658432,149176,0,460988
64621,0,-658432,149176,0,460988
64631,0,-658432,149176,0,460988
64641,0,-658432,149176,0,460988
64651,0,-658432,149176,0,460988
64661,0,-658432,149176,0,460988
64671,0,-658432,149176,0,460988
64681,0,-658432,149176,0,460988
64691,0,-658432,149176,0,460988
64701,0,-658432,149176,0,460988
64711,0,-658432,149176,0,460988
64721,0,-658432,149176,0,460988
64731,0,-658432,149176,0,460988
64741,0,-658432,149176,0,460988
64751,0,-658432,149176,0,460988
64761,0,-658432,149176,0,460988
64771,0,-658432,149176,0,460988
64781,0,-658432,149176,0,460988
64791,0,-658432,149176,0,460988
64801,0,-658432,149176,0,460988
64811,0,-658432,149176,0,460988
64821,0,-658432,149176,0,460988
64831,0,-658432,149176,0,460988
64841,0,-658432,149176,0,460988
64851,0,-658432,149176,0,460988
64861,0,-658432,149176,0,460988
64871,0,4096,-928,0,-2813
64881,0,0,0,0,1124
64891,0,-6144,1392,0,1430
64901,0,-1024,232,0,1843
64911,0,0,0,0,996
64921,0,-6144,1392,0,6183
64931,0,-2048,464,0,1619
64941,0,4096,-928,0,-3768
64951,0,4096,-928,0,-3148
64961,0,6144,-1392,0,-4969
64971,0,5120,-1160,0,-1238
64981,0,-3072,696,0,4460
64991,0,9216,-2088,0,-8369
65001,0,2048,-464,0,2918
65011,0,0,0,0,286
65021,0,8192,-1856,0,-6494
65031,0,0,0,0,9691
65041,0,-18432,4176,0,14743
65051,0,34816,-7888,0,-23564
65061,0,-20480,4640,0,22487
65071,0,9216,-2088,0,-6583
65081,0,-1024,232,0,7246
65091,0,-14336,3248,0,12358
65101,0,18432,-4176,0,4932
65111,0,29696,-6728,0,-20924
65121,0,-3072,696,0,8131
65131,0,-11264,2552,0,13811
65141,0,-27648,6264,0,21935
65151,0,-17408,3944,0,6959
65161,0,5120,-1160,0,-14703
65171,0,9216,-2088,0,-5255
65181,0,-5120,1160,0,-2418
65191,0,-7168,1624,0,2817
65201,0,-5120,1160,0,-1050
65211,0,-6144,1392,0,-3471
65221,0,-7168,1624,0,-1904
65231,0,-30720,6960,0,20094
65241,0,-34816,7888,0,13884
65251,0,-17408,3944,0,2731
65261,0,19456,-4408,0,-30289
65271,0,-23552,5336,0,12474
65281,0,-74752,16936,0,49200
65292,0,5120,-1160,0,-30249
65302,0,-3072,696,0,-11252
65312,0,-69632,15776,0,46950
65322,0,-13312,3016,0,-5085
65332,0,-82944,18792,0,46122
65342,0,-51200,11600,0,2673
65352,0,-71680,16240,0,21781
65362,0,-77824,17632,0,15849
65372,0,-103424,23432,0,35412
65382,0,-110592,25056,0,43826
65392,0,-105472,23896,0,38801
65402,0,-129024,29232,0,40480
65412,0,-188416,42688,0,70100
65422,0,-198656,45008,0,48366
65432,0,-234496,53128,0,64341
65442,0,-275456,62408,0,100316
65452,0,-313344,70992,0,132166
65462,0,-323584,73312,0,130622
65472,0,-271360,61480,0,78574
65482,0,-227328,51504,0,40959
65492,0,-229376,51968,0,56827
65502,0,-286720,64960,0,122141
65512,0,-281600,63800,0,112728
65522,6144,-221184,51504,384,56453
65532,9216,-221184,52200,466,67800
65542,9216,-250880,58928,107,105715
65552,12288,-235520,56144,214,95364
65562,12288,-209920,50344,41,76460
65572,30720,-241664,61712,1658,113330
65582,39936,-246784,64960,975,113448
65592,61440,-208896,61248,2927,81517
65602,61440,-264192,73776,741,134121
65612,76800,-297984,84912,1730,148018
65622,79872,-362496,100224,845,195636
65632,79872,-316416,89784,203,145060
65642,89088,-363520,102544,609,193373
65652,89088,-253952,77720,142,106963
65662,116736,-238592,80504,2351,128666
65672,122880,-194560,71920,1005,117651
65682,156672,-123904,63568,4183,92141
65692,156672,-131072,65192,1137,126241
65702,181248,-44032,51040,4232,90701
65712,184320,-37888,50344,1408,120117
65722,184320,110592,16704,370,35547
65732,190464,188416,464,1071,48122
65742,190464,208896,-4176,263,72791
65752,215040,228352,-3016,2002,73440
65762,231424,179200,11832,1441,121704
65772,231424,206848,5568,384,93726
65782,269312,251904,3944,3084,69667
65792,269312,205824,14384,777,112860
65802,269312,183296,19488,200,125741
65812,269312,243712,5800,38,61517
65822,311296,285696,5800,3419,81047
65832,311296,287744,5336,925,62158
65842,324608,347136,-5104,1205,37169
65852,324608,396288,-16240,313,1595
65862,369664,373760,-928,4680,67153
65872,387072,286720,22736,2480,149668
65882,387072,271360,26216,664,149543
65892,387072,352256,7888,153,71402
65902,419840,363520,12760,2458,85938
65912,455680,407552,10904,2543,87684
65922,466944,495616,-6496,1793,45786
65932,466944,516096,-11136,475,49968
65942,549888,431104,26912,4284,151981
65952,549888,438272,25288,1090,117822
65962,648192,379904,60784,7572,175602
65972,701440,325632,85144,4617,212602
65982,773120,407552,82824,8596,161364
65992,773120,413696,81432,2202,176898
66002,886784,518144,83520,15625,155147
66012,904192,576512,74240,5951,140563
66022,904192,600064,68904,1521,159501
66032,904192,697344,46864,406,106901
66042,904192,690176,48488,90,150847
66052,912384,780288,29928,538,100850
66062,904192,846848,12992,-954,75578
66072,920576,875520,10208,1310,100732
66082,939008,974848,-8120,1524,55414
66092,939008,958464,-4408,409,102015
66102,965632,999424,-7656,2482,87541
66112,965632,1026048,-10440,623,88029
66122,965632,991232,-5800,153,118104
66132,965632,1033216,-15312,27,87160
66142,965632,1018880,-12064,0,102109
