R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,80,0,500000,15000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1024,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDFFoutXi,PIDUXi
30475,0,0,0,0,0
30485,0,0,0,0,0
30495,0,0,0,0,0
30505,0,0,0,0,0
30515,0,0,0,0,0
30525,0,0,0,0,0
30535,0,0,0,0,0
30545,0,0,0,0,0
30555,0,0,0,0,0
30565,0,0,0,0,0
30575,0,0,0,0,0
30585,0,0,0,0,0
30595,0,0,0,0,0
30605,0,0,0,0,0
30615,0,0,0,0,0
30625,0,0,0,0,0
30635,0,0,0,0,0
30645,0,0,0,0,0
30655,0,0,0,0,0
30665,0,0,0,0,0
30675,0,0,0,0,0
30685,0,0,0,0,0
30695,0,0,0,0,0
30705,0,0,0,0,0
30715,0,0,0,0,0
30725,0,0,0,0,0
30735,0,0,0,0,0
30745,0,0,0,0,0
30755,0,0,0,0,0
30765,0,0,0,0,0
30775,0,0,0,0,0
30785,0,0,0,0,0
30796,0,0,0,0,0
30806,0,0,0,0,0
30816,0,0,0,0,0
30826,0,0,0,0,0
30836,0,0,0,0,0
30846,0,0,0,0,0
30856,0,0,0,0,0
30866,0,0,0,0,0
30876,0,0,0,0,0
30886,0,0,0,0,0
30896,0,0,0,0,0
30906,0,0,0,0,0
30916,0,0,0,0,0
30926,0,0,0,0,0
30936,0,0,0,0,0
30946,0,0,0,0,0
30956,0,0,0,0,0
30966,0,0,0,0,0
30976,0,0,0,0,0
30986,0,0,0,0,0
30996,0,0,0,0,0
31006,0,0,0,0,0
31016,0,0,0,0,0
31026,0,0,0,0,0
31036,0,0,0,0,0
31046,0,0,0,0,0
31056,0,0,0,0,0
31066,0,0,0,0,0
31076,0,0,0,0,0
31086,0,0,0,0,0
31096,3072,1024,464,468,198
31106,3072,3072,0,117,-2005
31116,3072,1024,464,19,1001
31126,3072,1024,464,0,1545
31136,3072,2048,232,0,604
31146,3072,6144,-696,0,-2988
31156,3072,3072,0,0,-306
31166,3072,1024,464,0,357
31176,6144,3072,696,207,-454
31186,6144,-1024,1624,43,2971
31196,9216,2048,1624,314,800
31206,9216,2048,2784,68,5337
31216,15360,0,3480,319,3496
31226,15360,-2048,3944,68,5791
31236,24576,0,5568,695,6662
31246,24576,0,5568,168,7716
31256,33792,-4096,8584,925,6510
31266,33792,3072,6960,241,7793
31276,33792,-5120,8816,48,13808
31286,33792,2048,7192,0,5705
31296,33792,6144,6264,0,4135
31306,49152,7168,9512,2197,8839
31316,49152,-2048,11600,549,18587
31326,49152,6144,9744,126,8333
31336,67584,10240,12992,900,15417
31346,67584,-11264,17864,234,31092
31356,67584,-8192,17168,48,28281
31366,64512,4096,13688,-147,17845
31376,67584,8192,13456,227,14511
31386,64512,-10240,16936,-169,31802
31396,61440,-13312,16936,-206,32913
31406,39936,-25600,14848,-2027,33095
31416,39936,13312,6032,-572,2098
31426,33792,-6144,9048,-936,22011
31436,33792,0,7656,-271,11511
31446,33792,-12288,10440,-86,30719
31456,33792,20480,3016,-37,-1971
31466,30720,6144,5568,-311,11083
31476,21504,8192,3016,-662,4441
31486,18432,-6144,5568,-550,19552
31496,18432,4096,3248,-164,11750
31506,18432,-1024,4408,-59,16803
31516,18432,5120,3016,-37,8200
31526,18432,-8192,6032,-37,23109
31536,9216,6144,696,-599,6215
31546,3072,9216,-1392,-904,2218
31556,3072,-2048,1160,-247,10596
31566,3072,2048,232,-76,10966
31576,0,4096,-928,-164,1300
31586,0,-12288,2784,-62,17510
31596,0,-5120,1160,-37,12279
31606,0,-12288,2784,-37,20683
31616,0,-14336,3248,-37,25026
31626,0,-7168,3016,-37,20141
31636,0,-1024,232,-37,5476
31646,0,-20480,4640,-37,21929
31656,0,-19456,4872,-37,23546
31666,0,-10240,2320,-37,13160
31676,0,12288,-2784,-37,-7624
31686,0,7168,-1624,-37,-1514
31696,0,-5120,1160,-37,8605
31706,0,-16384,3712,-37,17988
31716,0,-30720,6960,-37,28426
31726,0,-46080,10440,-37,30577
31736,0,-25600,5800,-37,11052
31746,0,-27648,6264,-37,16097
31756,0,-19456,4408,-37,16363
31766,0,-22528,5104,-37,15067
31776,0,-40960,9280,-37,31701
31786,0,-19456,4408,-37,10261
31796,0,-57344,12992,-37,40793
31806,0,-70656,16008,-37,35576
31816,0,-49152,11136,-37,14520
31826,0,-73728,16704,-37,30466
31836,0,-81920,18560,-37,45542
31846,0,-88064,19952,-37,40421
31856,0,-125952,28536,-37,72258
31866,0,-115712,26216,-37,56706
31876,0,-120832,27376,-37,45490
31886,0,-166912,37816,-37,76465
31896,0,-149504,33872,-37,54036
31906,0,-191488,43384,-37,72383
31916,0,-207872,47096,-37,71080
31926,0,-247808,56144,-37,89959
31936,0,-281600,63800,-37,82554
31946,0,-286720,64960,-37,93837
31956,0,-273408,61944,-37,74237
31966,0,-293888,66584,-37,90907
31976,0,-286720,64960,-37,84734
31986,0,-325632,73776,-37,111997
31996,0,-380928,86304,-37,142424
32006,0,-405504,97440,-37,159819
32016,0,-445440,100920,-37,164614
32026,0,-450560,102080,-37,175150
32036,0,-397312,90016,-37,155540
32046,0,-265216,60088,-37,71783
32056,0,-215040,48720,-37,73538
32066,0,-231424,52432,-37,119999
32076,0,-273408,61944,-37,156943
32086,0,-242688,54984,-37,114084
32096,0,-215040,48720,-37,96386
32106,0,-203776,46168,-37,109709
32116,0,-164864,37352,-37,95317
32126,0,-137216,31088,-37,84741
32136,6144,-192512,45008,268,139080
32146,6144,-184320,43152,58,119836
32156,24576,-154624,40600,1218,112110
32166,55296,-161792,49184,2170,122311
32176,55296,-124928,40832,546,106899
32186,64512,-5120,15776,708,39358
32196,64512,48128,3712,168,46488
32206,64512,57344,1624,34,79292
32216,64512,101376,-8352,0,56019
32226,95232,90112,1160,1276,79129
32236,95232,25600,15776,339,132641
32247,113664,54272,13456,1210,94013
32257,113664,69632,9976,319,63942
32267,144384,17408,28768,2690,118881
32277,144384,0,32712,729,110834
32287,208896,122880,19488,7780,67450
32297,208896,182272,6032,1989,48810
32307,208896,199680,2088,534,66712
32317,208896,210944,-464,126,78587
32327,285696,256000,6728,6164,72556
32337,285696,230400,12528,1684,102785
32347,288768,227328,13920,759,112485
32357,288768,272384,3712,183,78331
32367,278528,307200,-6496,-1526,49822
32377,281600,300032,-4176,-66,68211
32387,281600,245760,8120,-37,123502
32397,305152,283648,4872,754,90133
32407,305152,328704,-5336,180,46811
32417,327680,296960,6960,1835,80056
32427,331776,254976,17400,686,118010
32437,331776,295936,8120,166,69197
32447,324608,357376,-7424,-508,48572
32457,327680,367616,-9048,24,62078
32467,327680,380928,-12064,0,71430
32477,327680,458752,-29696,0,17230
32487,334848,482304,-33408,1025,17037
32497,345088,483328,-31320,1328,25565
32507,345088,425984,-18328,329,69198
32517,345088,354304,-2088,78,113268
32527,345088,316416,6496,7,117722
32537,345088,352256,-1624,0,62383
32547,345088,363520,-4176,0,41412
32557,348160,345088,696,292,58385
32567,348160,325632,5104,63,82414
32577,345088,323584,4872,-154,82129
32587,345088,374784,-6728,-57,37539
32597,345088,384000,-8816,-37,34545
32607,345088,368640,-5336,-37,52444
32617,334848,330752,928,-1026,80006
32627,334848,332800,464,-296,70501
32637,334848,381952,-10672,-91,20858
32647,331776,346112,-3248,-337,52858
32657,331776,265216,15080,-101,119750
32667,331776,262144,15776,-40,93553
32677,331776,323584,1856,-37,44866
32687,331776,273408,13224,-37,87376
32697,331776,232448,22504,-37,108871
32707,331776,249856,18560,-37,64784
32717,334848,172032,36888,190,116862
32727,334848,163840,38744,36,107718
32737,334848,166912,38048,0,94327
32747,334848,122880,48024,0,127146
32757,331776,136192,44312,-389,105166
32767,327680,148480,40600,-516,106609
32777,327680,164864,36888,-147,114559
32787,321536,240640,16936,-330,74928
32797,321536,343040,-4872,-105,24263
